diary_name,strain,strains_company,light_watt,nutrients,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Banana waffelz Gbstrain y hesi,Banana Waffelz,GB Strains,480 watt,"Hesi,Boom Nutrients,",Hydroponics,"Expanded Clay Grow Medium,",,,10.76,3,,,
Northern lights auto 2nd attempt,Northern Lights Auto,Seedsman,150 watt,"Canna,Vitalink,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",16.15,10,3.0,,1.5
AMS OG XTRM Kush Fem,O.G Kush Xtrm,Amsterdam Marijuana Seeds AMS,1000 watt,"General Hydroponics (GHE),Green Planet Nutrients,",Manual,"PromixHp Grow Medium,",Directly In Substrate,"KISS Method,",20,15,1.0,12.0,26.46
Captensmokey,Big Bud Autoflower,Seedstockers,,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,13,2.0,,
Chocolate Haze - 100% Organic,Chocolate Haze,Royal Queen Seeds,245 watt,"BioBizz,TNC (The Nutrient Company),Bio Tabs,RQS Organic Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,Topping,LST,",7.75,12,1.0,2.76,25.9
Clarke - Seedsman Green Crack Auto,Green Crack Auto,Seedsman,200 watt,"BioBizz,Dutchpro USA,Plant Magic,",Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",8.61,16,1.0,1.83,7.16
Mimosa Cake,Mimosa Cake Auto,Fast Buds,315 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,",Glass Of Water,,10.76,10,3.0,,
Wedding Glue,Wedding Glue Auto,Fast Buds,315 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,",Glass Of Water,,,10,3.0,,
Stilton Special Auto,Stilton Special,Mephisto Genetics,450 watt,"BioBizz,",Manual,"Biobizz all mix Grow Medium,",,"Defoliation,",6.46,8,1.0,,2.47
Invisible #6 - The Clone Offensive,Gorilla Zkittlez,Barney'S Farm,200 watt,"Green House Feeding,",Drip,"Perlite Grow Medium,Coco Coir Grow Medium,",,"SoG,Defoliation,",Custom,11,6.0,,
Bruce banner,Bruce Banner III,Growers Choice Seeds,240 watt,"Advanced Nutrients,FloraFlex,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"12-12 From Seed,HST,LST,FIMing,Defoliation,",,14,,,
2x2x4.5- 215.6 grams-Mars Hydro FCE-3000,Tahiti Lime x Biker OG,Custom Breeder & Strain,300 watt,"Plant Success (Plant Revolution),Remo Nutrients,Terpinator,",Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,Main-Lining,LST,Defoliation,HST,SoG,ScrOG,",6.56,16,9.0,,7.61
Critical Auto,Critical Auto,Fast Buds,1000 watt,"General Hydroponics (GHE),",,"Gorilla Grow Tent GGT 5x5,Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",,11,,,
Blackberry Auto,Blackberry Auto,Fast Buds,1000 watt,"General Hydroponics (GHE),",,"Gorilla Grow Tent GGT 5x5,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,,,6,,,
Mimosa X Orange Punch-Barney’s Farm,Mimosa x Orange Punch,Barney'S Farm,450 watt,"Aurora Innovations (Roots Organics),Real Growers,Down To Earth,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",,16,1.0,,3.53
Critical GrowBarato,Critical a Granel GrowBarato,Custom Breeder & Strain,300 watt,"BioBizz,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Bat Guano Grow Medium,Humus Grow Medium,Top Vulcan Grow Medium,",Directly In Substrate,"SoG,Defoliation,",8.61,12,10.0,11.53,
Blue Dream ILGM,Blue Dream,ILGM,"LED / 480W FC 4800,","General Hydroponics (GHE),Botanicare,",Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,Topping,ScrOG,",16,17,4.0,19.05,
Purple Kush Auto 2022,Auto Purple Kush,Canuk Seeds,600 watt,,Manual,"HID / 400W 400W HPS Grow Bulb,Soil Grow Medium,",Paper Towel,"Defoliation,LST,Topping,",4,15,1.0,5.3,
Cersei (Purple Queen - RQS),Purple Queen,Royal Queen Seeds,100 watt,"BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,,1.29,17,1.0,0.71,4.09
Mary-Jane (Power Flower - RQS),Power Flower,Royal Queen Seeds,100 watt,"BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,Main-Lining,Defoliation,",1.29,18,1.0,0.6,3.39
Tropical Monster crop,Tropical Punch,G13 Labs,,"Aurora Innovations (Roots Organics),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,",,"LST,ScrOG,",3.28,16,1.0,1.27,7.76
Blueberry 3,Blueberry,Custom Breeder & Strain,100 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Down To Earth,",,"CoolGrows GT 24x24x48,",Paper Towel,"Defoliation,",52.49,10,1.0,,
Blueberry 2,Blueberry,Custom Breeder & Strain,100 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Down To Earth,",,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,52.49,10,1.0,,
Gorilla Girls’ Just Wanna Have Fun!,Gorilla Girl XL Auto,Sweet Seeds,360 watt,"General Hydroponics (GHE),",Manual,"Gorilla Grow Tent GGT 3x3,Soil Grow Medium,Perlite Grow Medium,",Peat Pellet,"Defoliation,",9.84,11,3.0,,21.16
Darling Buds,Northern Lights (fem),ILGM,200 watt,"Miracle-Gro,",Manual,"Soil Grow Medium,Vermiculite Grow Medium,",Directly In Substrate,"LST,Main-Lining,Defoliation,Topping,Love Magic,Tomato ring,TLC,ScrOG,",40,16,1.0,2.54,10.0
Northern Lights Auto,Northern Lights Auto,Crop King Seeds,300 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",26.25,10,3.0,,8.11
Tropicanna Poison,Tropicanna Poison F1 Fast Version,Sweet Seeds,"LED / 250W (×2) The Jackson 250W,","Mills Nutrients,Jungle indabox,Bio Nova,",Manual,"Soil Grow Medium,",,"LST,",10.76,16,6.0,6.81,32.45
Critical Moment,Critical,Royal Queen Seeds,150 watt,"PLAGRON.,Aptus,",Manual,,Glass Of Water,"HST,Defoliation,LST,Main-Lining,Topping,",3.44,18,2.0,3.53,15.45
PIRKUSH AUTO,PirKush Auto,Caucasian Seeds,,"Valagro,Emerald Harvest,",,"Soil Grow Medium,",,"LST,",7.53,9,1.0,,0.28
BSF Tres Gorillas,Gorilla Rainbow,BSF Seeds,"LED / 300W FC-E 3000,LED / 300W FC-E 3000,","Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",,"Defoliation,LST,Topping,HST,",Custom,FLOWERING,,,
Candy time!,Sweet Zenzation,Sweet Seeds,400 watt,"Cannaboom,",Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,",10.76,15,8.0,,18.7
Double Kush Cake Feminised,Double Kush Cake Feminized,Sensi Seeds,400 watt,"Atami,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"HST,SoG,Topping,Main-Lining,Defoliation,LST,ScrOG,",6.46,8,1.0,0.71,4.23
The first auto,Royal Critical Automatic,Royal Queen Seeds,240 watt,"B.A.C.,",Manual,"Soil Grow Medium,Light mix Grow Medium,",,"Topping,LST,",10.76,11,1.0,,1.31
Esqueje Amnesia 3 generación,Amnesia,Gea Seeds,,,Manual,,,"Main-Lining,Defoliation,",,29,1.0,12.54,39.58
Stress Killer Auto,Stress Killer Automatic CBD,Royal Queen Seeds,100 watt,"BIOCANNA,BioBizz,RQS Organic Nutrients,Canna,",Manual,"Soil Grow Medium,",Peat Pellet,"Defoliation,",0.86,12,1.0,1.23,
bochi,Bochi Auto,Caucasian Seeds,,"PLAGRON.,",,"Soil Grow Medium,",,"LST,",,11,1.0,,2.05
First Grow,Big yield auto,Heavyweight Seeds,200 watt,"Shogun,",,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,LST,",,9,1.0,,7.0
aieti auto,Aieti Auto,Caucasian Seeds,,"Cogo's Original,",,"Soil Grow Medium,",,"LST,Topping,",3.88,12,2.0,,0.39
Grow in budget :) - Auto Wembley,Auto Wembley,Pyramid Seeds,200 watt,"BioBizz,Italpollina (Hello Nature),PLAGRON.,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"LST,Defoliation,",3.23,10,1.0,6.56,27.09
SEEDSMAN Critical 1/9/2020,Critical Purple Kush,Seedsman,1000 watt,,,"HID / 1000W 1000 Watt MH Grow Bulb,",,,,11,10.0,,158.73
Zkittlez Glue,ZkittleZ Glue,Expert Seeds,315 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,",,"Topping,LST,Main-Lining,",10.76,18,1.0,,
RQS Green Gelato Auto / ViparSpectra,Green Gelato Automatic,Royal Queen Seeds,100 watt,"Atami,",Manual,"Soil Grow Medium,",,,,12,1.0,,2.12
Purple- Piramyd seeds,Purple piramyd s,Custom Breeder & Strain,300 watt,"Top Crop,",Manual,"Other Grow Medium,",,"SoG,Topping,",,11,1.0,1.08,
SeedsMan 1.4.2020,Gelat.OG,Seedsman,1000 watt,,,"HID / 1000W 1000W DE HPS Grow Bulb,",,,,14,10.0,,88.19
Royal Gorilla (RQS),Royal Gorilla,Royal Queen Seeds,600 watt,"BioBizz,PLAGRON.,",Manual,"Biobizz all mix Grow Medium,",Directly In Substrate,"Defoliation,",Custom,14,1.0,,0.32
GoG Kosher Kush Round 2,Kosher Kush,Garden Of Green,300 watt,,Manual,"Soil Grow Medium,",,,,3,,,
Gorilla Girl F1 vs CampaCavallo,Gorilla Girl F1 Fast Version,Sweet Seeds,250 watt,"BioBizz,Advanced Nutrients,General Hydroponics (GHE),",Manual,"Soil Grow Medium,",Other,"Topping,ScrOG,",,15,1.0,,
Here's the KUSH,Banana Kush Auto,Canuk Seeds,200 watt,"Dutch Science Nutrients,",Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Soil Grow Medium,Pro-mix H.P Grow Medium,",,,3,10,1.0,,3.25
First Grow 8|,Northern Lights Auto,Fast Buds,200 watt,"Fox Farm,Botanicare,",Manual,"Soil Grow Medium,",Glass Of Water,,8,13,2.0,6.88,16.44
Viperspectra xs2000 banana runtz,Banana Runtz,Solfire Gardens,240 watt,"Fish Head Farms,Botanicare,Advanced Nutrients,Real Growers,Oregon’s Only (Nectar for the Gods),",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"LST,Defoliation,Topping,",164.04,16,3.0,,3.25
Viperspectra xs2000 white wedding,White Wedding RBx,ETHOS Genetics,240 watt,"Fish Head Farms,Botanicare,Advanced Nutrients,Real Growers,Oregon’s Only (Nectar for the Gods),",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Topping,Defoliation,",164.04,17,1.0,,0.92
Expert GG clone experiment,Gorrila Glue #4 (Expert Gorilla),Expert Seeds,"LED / 80W CR600 (600W),","Humboldts Secret,Fox Farm,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,,4,2.0,,
Expert Gorilla,Gorrila Glue #4 (Expert Gorilla),Expert Seeds,160 watt,"Humboldts Secret,Fox Farm,Bloom City Organics,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,FIMing,Defoliation,",,9,,,
Taste The Rainbow,Strawberry Nugget X Skywalker,Custom Breeder & Strain,600 watt,"Oregon’s Only (Nectar for the Gods),",Manual,"Soil Grow Medium,",Directly In Substrate,"Leaf Tucking,Defoliation,",13.12,8,1.0,,1.16
#1 grow Lemon Haze Auto,Lemon Haze Auto,Expert Seeds,,"Humboldts Secret,Bloom City Organics,Fox Farm,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,FLOWERING,,,
Saiyan Ape F2,Saiyan,Custom Breeder & Strain,245 watt,"Remo Nutrients,Purpinator,",Hydroponics,"Perlite Grow Medium,Coco Coir Grow Medium,",Other,,3.28,11,1.0,,1.76
"Honey, I Shrunk The Kids",snowcone,Custom Breeder & Strain,1260 watt,"Botanicare,Fox Farm,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"Topping,Defoliation,LST,",,15,6.0,,
Amnesia Auto,Amnesia Autoflower,Seedstockers,100 watt,"Canna,Maxicrop,",Manual,"Coco Coir Grow Medium,",,"LST,Topping,Defoliation,",Custom,6,1.0,6.0,28.22
Rainbow mints/gelato,Rainbow mints,Custom Breeder & Strain,565 watt,"Aptus,",Manual,"Soil Grow Medium,",,"SoG,",12.92,9,,,0.07
Pyramid Auto Purple Balcony Grow,Auto Purple,Pyramid Seeds,65 watt,"Atami,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Other,"LST,Defoliation,",4.31,14,2.0,1.94,5.29
almostavirgin,Variety pak auto,Crop King Seeds,400 watt,"Humboldts Secret,",Manual,"Soil Grow Medium,Soil Grow Medium,",,"Topping,Defoliation,",164.04,17,5.0,7.61,
Revenge Gorilla cookies auto,Gorilla Cookies Auto,Fast Buds,600 watt,"Canna,General Hydroponics (GHE),",Hydroponics,"Expanded Clay Grow Medium,Mineral Wool Grow Medium,",Paper Towel,"ScrOG,LST,Defoliation,",15.5,13,1.0,31.75,31.75
It's snowing Fastbuds,Californian Snow Auto,Fast Buds,200 watt,,Manual,"CoolGrows GT 48x24x72,Living soil Grow Medium,Perlite Grow Medium,",Other,"6/2 lighting schedule,6/2 light schedule,Topping,LST,Defoliation,",8.53,13,1.0,3.92,14.11
(1st) BCN Critical XXL -my 2nd grow-,BCN Critical XXL Autoflower,Seedstockers,350 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Defoliation,ScrOG,FIMing,LST,",32.29,19,1.0,,
FB Amnesia Zkittlez ViparSpectra P2000,Amnesia Zkittlez Auto,Fast Buds,200 watt,"Foop Organic Biosciences,Bloom City Organics,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",26.25,17,1.0,6.74,23.46
Wilde n out! (WildeWeed Genetics),Arendelle Slush (WildeWeedSeed),Custom Breeder & Strain,876 watt,"Fox Farm,Superthrive,True Plant Science (TPS),Bio Tabs,Humboldts Secret,",Manual,"Soil Grow Medium,",,"LST,",2,10,1.0,5.75,
Yellow Fellow,Larry Lemon OG Auto,Seedsman,300 watt,,Manual,"CoolGrows GT 48x24x72,Living soil Grow Medium,Perlite Grow Medium,",Peat Pellet,"6/2 light schedule,Topping,LST,Defoliation,",8.53,11,1.0,2.08,8.82
Super Stupor (AMS),Narco,Amsterdam Marijuana Seeds AMS,898 watt,"Fox Farm,Superthrive,True Plant Science (TPS),Humboldts Secret,",Manual,"Soil Grow Medium,",,,6,10,3.0,17.53,
Lb. of Au 4 Me! (Spliff Seeds),Gold Bar Kush,Spliff Seeds,860 watt,"True Plant Science (TPS),Superthrive,Humboldts Secret,Fox Farm,",Manual,"Soil Grow Medium,",Directly In Substrate,,26.25,11,4.0,20.92,
Organic Blue Dream'Matic,Blue Dream Auto,Fast Buds,450 watt,,Manual,"Soil Grow Medium,",,"Topping,Defoliation,LST,",,9,,,13.26
Irie Genetics Test Seeds,Irie Genetics Testers (Mystery),Custom Breeder & Strain,150 watt,"General Hydroponics (GHE),",Manual,"FFOF Grow Medium,",Glass Of Water,"Defoliation,",,12,,0.74,
OUTSIDE 2020,California Kush,Anesia Seeds,,"Advanced Nutrients,Dynomyco,",,,,,,10,4.0,,45.15
3TH GROW,Biscotti Mintz,Barney'S Farm,480 watt,"Advanced Nutrients,BioBizz,RQS Organic Nutrients,",Manual,"Plagron batmix Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,",16.15,16,3.0,,
FAST BUDS VS. ROYAL QUEEN SEEDS - AUTOs,Mimosa Cake Auto,Fast Buds,100 watt,"BioBizz,Terpinator,",Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",3.44,13,2.0,2.26,2.26
Purple Haze ll,Purple Haze,G13 Labs,310 watt,"Aurora Innovations (Roots Organics),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,",,"ScrOG,",3.28,9,1.0,,7.94
Royal Critical Automatic RQS,Royal Critical Automatic,Royal Queen Seeds,95 watt,"BioBizz,",Manual,"Soil Grow Medium,",Paper Towel,"ScrOG,LST,Defoliation,",1.72,9,1.0,,5.64
C4 by Fastbuds,C4 Auto,Fast Buds,240 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,10,1.0,,
Haze party 100% coco power,Super Silver Haze,Zamnesia Seeds,480 watt,"PLAGRON.,Green House Feeding,",Manual,"Coco Coir Grow Medium,",Glass Of Water,"Defoliation,",10.76,14,1.0,,2.12
RDWC by Gilgamesh,White Widow,Dutch Passion,320 watt,"Advanced Nutrients,",Hydroponics,"Expanded Clay Grow Medium,",Other,"LST,Main-Lining,Topping,Defoliation,",15.07,17,2.0,,8.82
Auto OG Kush,Bakery OG Kush Auto,Custom Breeder & Strain,100 watt,,Manual,"Soil Grow Medium,",Paper Towel,,Custom,16,1.0,,
Ghost Toof - Mephisto,Illuminauto №7 Toof Decay X Fantasmo,Mephisto Genetics,120 watt,"Ecothrive,BioBizz,Bio Tabs,Atami,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,LST,",64.58,16,1.0,1.59,9.56
Session Sativa,Apricot Candy,Paradise Seeds,600 watt,"General Hydroponics (GHE),Advanced Nutrients,",Manual,"Soil Grow Medium,",,"LST,ScrOG,",1.61,15,1.0,3.03,15.17
Elmers Glue FC4800 Mars Hydro,Elmers Glue,Custom Breeder & Strain,480 watt,"Fox Farm,Mammoth Microbes,Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,Topping,",,17,1.0,3.3,15.2
"Opium, 12/12fs, 3l Airpot, 200W Vero18",Opium,Paradise Seeds,200 watt,"Canna,",Drip,"Coco Coir Grow Medium,Vermiculite Grow Medium,",Directly In Substrate,"12-12 From Seed,",3.88,12,1.0,,8.82
Julia,Gorrila Glue #4 (Expert Gorilla),Expert Seeds,100 watt,"Plant Magic,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,",,12,,,
Mac and crack auto,Mack and Crack Auto,Seedstockers,"LED / 95W P600,","Plant Magic,",Manual,,Paper Towel,"LST,",Custom,9,,,
Multi strain Grow,Biscotti Skunk,Quebec Cannabis Seeds QCS,202 watt,"Coast of Maine,Neptune's Harvest,",Manual,"Happy Frog Grow Medium,Vermiculite Grow Medium,Other Grow Medium,Lesco Carbon G Grow Medium,",,"LST,Defoliation,",,14,,,
Zkittlez freebie from Herbies,Zkittlez,Herbies Seeds,"LED / 600W Custom,","FloraFlex,",Manual,"Floraflex coco Grow Medium,",,"Topping,Defoliation,",9.84,14,1.0,,
3x uga booga,LSD-Feminsed,Barney'S Farm,480 watt,"PLAGRON.,Green House Feeding,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Topping,",10.76,15,3.0,,6.0
5xUtopia,Utopia Haze,Barney'S Farm,480 watt,"PLAGRON.,Green House Feeding,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Topping,",10.76,15,5.0,,5.29
First Grow,Jack 47 XL Auto®,Sweet Seeds,200 watt,"Dyna-Gro,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Leaf Tucking,LST,Defoliation,",4,9,1.0,3.32,
Run #2 - Gorilla Guh-lue,Gorilla Glue #4,Crop King Seeds,900 watt,"Canna,Bio Diesel Nutrients,",Drip,"Coco Coir Grow Medium,",,"Main-Lining,Defoliation,",16,9,4.0,,
Big Bud,Big Bud Auto,Fast Buds,600 watt,"Dutchpro USA,",Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,Coco Coir Grow Medium,",,"LST,",,4,1.0,7.2,31.66
pineapple express,Pineapple Express Auto,Barney'S Farm,600 watt,"FloraFlex,",Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,Coco Coir Grow Medium,",,"LST,Defoliation,",,5,1.0,6.0,
Zkittlez & C. Purple Kush,Zkittlez,Advanced Seeds,300 watt,"PLAGRON.,Atami,",Manual,,,"Topping,LST,ScrOG,",3.44,15,1.0,6.35,
Ethos Amnesia Lemon Auto,Ethos Amnesia Lemon Auto,Custom Breeder & Strain,300 watt,"Earth Juice,General Hydroponics (GHE),",Manual,"Fox farms happy frog Grow Medium,",Glass Of Water,"No stress training,",6,12,3.0,,
La gazinière du faubourg,Sativa,Custom Breeder & Strain,,"Platinium Hydroponics,",Manual,"Soil Grow Medium,",,"LST,HST,Topping,FIMing,Defoliation,",,10,3.0,,0.05
Grape Walker Kush - Mephisto,Illuminauto №28 Grapey Walker Kush,Mephisto Genetics,120 watt,"Ecothrive,BioBizz,Bio Tabs,Atami,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",64.58,16,1.0,1.24,9.35
Royal Gorilla TEST RQS - SF1000X2,Royal Gorilla,Royal Queen Seeds,200 watt,"RQS Organic Nutrients,Canna,PLAGRON.,",Manual,"Soil Grow Medium,",Paper Towel,"LST,Topping,ScrOG,Defoliation,",3.88,18,4.0,5.47,28.47
Pheno Hunt and Pollen Chucking,Money Shot,Mass Medical Strains,150 watt,"Neptune's Harvest,KIS Organics,",Manual,"Soil Grow Medium,",Directly In Substrate,"SoG,",13.12,17,1.0,0.42,0.42
Sour Crinkle - Mephisto,Illuminauto №21 Sour Crinkle,Mephisto Genetics,120 watt,"Ecothrive,BioBizz,Bio Tabs,Atami,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,LST,",64.58,16,1.0,1.25,9.84
Blueberry yam yam!!!,Blueberry Auto,Fast Buds,400 watt,"Advanced Nutrients,",Drip,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Directly In Substrate,"LST,Flushing,",16.15,11,2.0,,11.68
ochopintre,Ochopintre Auto,Caucasian Seeds,,"FloraFlex,",,"Soil Grow Medium,",,"LST,Topping,",,10,1.0,,5.29
2018 outdoor grow (neighbours nightmare),BadAzz Cheese,Big Buddha Seeds,,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,13,3.0,28.0,28.0
Stress killer,Stress Killer Automatic CBD,Royal Queen Seeds,60 watt,"BioBizz,",Manual,"Soil Grow Medium,",Paper Towel,"LST,",1.72,14,1.0,0.6,0.6
Aeque Genetics Blood Shot Alien (Auto),Blood Shot Alien,Custom Breeder & Strain,300 watt,"Advanced Nutrients,",Manual,"pro mix hp Grow Medium,",Glass Of Water,,8,11,1.0,4.9,
Blueberry Autoflower Spring 2022,Blueberry Autoflower,ILGM,"LED / 2000W Custom,LED / 27W 24 Inch Vertical Mount Full Spectrum,","Fish Head Farms,Real Growers,Down To Earth,",Manual,"Soil Grow Medium,",Paper Towel,"LST,",,12,1.0,,0.14
Sour Diesel Autoflower Spring 2022,Sour Diesel Autoflower,ILGM,"LED / 27W 24 Inch Vertical Mount Full Spectrum,LED / 2000W Custom,","Fish Head Farms,Real Growers,Down To Earth,",Manual,"Soil Grow Medium,",Paper Towel,"LST,",,12,1.0,,0.14
Magnum Autoflower Spring 2022,Magnum,Buddha Seeds,"LED / 2000W Custom,LED / 27W 24 Inch Vertical Mount Full Spectrum,","Real Growers,Fish Head Farms,Down To Earth,",Manual,"Soil Grow Medium,",Paper Towel,"LST,",,12,1.0,,
BOCHI AUTO,Bochi Auto,Caucasian Seeds,480 watt,"General Hydroponics (GHE),",,"Gorilla soil Grow Medium,Gorilla Coco Grow Medium,",,"LST,Defoliation,",6.46,8,1.0,7.55,30.19
Forgotten Cookies - Mephisto,Forgotten Cookies,Mephisto Genetics,120 watt,"Ecothrive,BioBizz,Bio Tabs,Atami,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",64.58,16,1.0,1.19,9.35
Cookies Gelato Automatic [RQS],Cookies Gelato Automatic,Royal Queen Seeds,300 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,Custom,11,1.0,1.76,
First Photo Grow,Critical Kush,Barney'S Farm,300 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,",Paper Towel,,,17,1.0,,
Crop King Seeds Mystery Strain,Crop King Seeds Autoflower Mix Pack,Crop King Seeds,600 watt,"Real Growers,Blue Planet Nutrients,Humboldts Secret,Advanced Nutrients,",Manual,"Soil Grow Medium,",Other,"Defoliation,",Custom,10,1.0,,
FastBuds- Strawberry Banana,Strawberry Banana Auto,Fast Buds,480 watt,,Manual,"Perlite Grow Medium,Soil Grow Medium,",,,10.76,7,100.0,,
Kannabia - Kick Ass Auto,Kickass Auto,Kannabia Seed Company,480 watt,,Manual,"Soil Grow Medium,",,,10.76,8,1.0,,13.05
ets seeds//mars hydro//fabric pots,Bubba Cheese Auto,Emerald Triangle Seeds,480 watt,"RQS Organic Nutrients,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,rqs nutriments Grow Medium,",Glass Of Water,"HST,LST,Defoliation,",,14,,4.3,
Afghan Skunk Mars Hydro FC4800,Afghan Skunk,Expert Seeds,480 watt,"Mammoth Microbes,Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Defoliation,",,16,1.0,1.4,6.6
Magic Mushrooms - Mexican,Mexican,Custom Breeder & Strain,,,,,,,,6,,,3.17
Red Critical Auto,Red Critical Auto,BSF Seeds,1000 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,",,13,1.0,,
