diary_name,strain,strains_company,light_watt,nutrients,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Sensi star - the star of my tent,Sensi Star,Paradise Seeds,150 watt,"General Hydroponics (GHE),Advanced Nutrients,Canna,Plant Success (Plant Revolution),The American Root Company (Big Foot),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Other,"LST,Defoliation,",6.89,13,1.0,4.59,
First Grow on Balkon,Cookies Gelato Automatic,Royal Queen Seeds,,"Bio Nova,General Hydroponics (GHE),Advanced Hydroponics of Holland,",Manual,"Soil Grow Medium,",,"LST,Defoliation,",,FLOWERING,,,
Mozs outdoor uk,O.G. Kush,Royal Queen Seeds,,"BioBizz,",Manual,"Soil Grow Medium,",,"Topping,Defoliation,",,16,1.0,,2.58
ORIGINAL CRITICAL,Critical Auto,Fast Buds,300 watt,"Top Crop,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",2.15,8,1.0,2.15,9.38
Hypnotic Auto Fem by Anaconda Seeds,Hypnotic Auto,Custom Breeder & Strain,120 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermicompost Grow Medium,",Peat Pellet,,3.88,10,1.0,0.41,
Jamaican Dream 2,Jamaican Dream,Eva Seeds,"LED / 250W Custom,","Grotek,",Manual,"Peat 50% Grow Medium,Vermiculite Grow Medium,",Directly In Substrate,"LST,Defoliation,FIMing,",15.5,15,9.0,33.09,77.6
Sour Apple x Pancakes (2x4),SourApple x Pancakes,In House Genetics,,"Dr. Earth,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",Glass Of Water,"LST,Defoliation,",,17,1.0,1.27,
Rainnanabow (2x4),Wolfpack Selections,Custom Breeder & Strain,150 watt,"Dr. Earth,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,",,18,1.0,1.06,
Cheelato (2x4),WolfPackSelections,Custom Breeder & Strain,,"Dr. Earth,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,",,17,1.0,1.9,
Kosher Haze by Super Sativa Club.,Kosher Haze,Super Sativa Seed Club,450 watt,"Advanced Nutrients,Botanicare,Growth Science,Innovating Plant Products,Green Planet Nutrients,",Hydroponics,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"LST,Flushing.,Flushing,Topping,",82.02,24,5.0,19.08,162.97
Deluxe Sugar Cane & OrangeVelvetUndergro,Orange Velvet Underground RBx,ETHOS Genetics,100 watt,"BioBizz,",Manual,"Freedom Farms - Premium Classic Grow Medium,",,"Topping,Defoliation,LST,",6.89,16,1.0,4.23,4.41
Kosher cake,Kosher Cake Auto,Fast Buds,,"Cellmax,",Manual,"Soil Grow Medium,",,,,17,1.0,,0.17
Seedsman - Gelat.OG Auto,Gelat.OG Auto,Seedsman,240 watt,,Manual,"Coco Coir Grow Medium,Worm Castings Grow Medium,",Paper Towel,"Defoliation,LST,Topping,Leaf tucking,",3.88,11,1.0,,
GORILLA ZKITTLES AUTO 4 Grow,Gorilla Zkittlez Auto,Fast Buds,150 watt,"Living Soils,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",10.76,10,1.0,3.2,8.5
Blueberry Autoflower,Blueberry Auto,Fast Buds,440 watt,"Gaia Green,Cronk Nutrients,",Manual,"Gorilla Grow Tent GGT 2x4,Living Soil Grow Medium,",Glass Of Water,"Defoliation,LST,",26.25,12,1.0,,42.33
Samsquanch OG + Pink Panama,Samsquanch OG,Mephisto Genetics,270 watt,"Canna,Advanced Nutrients,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",,10,1.0,,2.0
ultimate auto ( concours Dutch Passion ),Auto Ultimate,Dutch Passion,,"BioBizz,Growth Technology,",Manual,"Soil Grow Medium,",,"LST,Defoliation,",,8,1.0,0.42,1.34
3M Ϫ ƝΣƑΣRƮİƮİ,Nefertiti,Seeds Mafia,140 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Humus Grow Medium,Bocashi Grow Medium,Minerals Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",1.94,20,1.0,3.46,14.99
"Amnesia Haze auto ""Tough Stop Trio"" 3",Amnesia Haze Auto,Expert Seeds,100 watt,"Growth Technology,BioBizz,Plant Success (Plant Revolution),General Hydroponics (GHE),PRO-MIX,",Hydroponics,"Mineral Wool Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"Defoliation,",12.92,13,1.0,,10.58
Amnesia Haze Auto,Amnesia Haze Auto,Barney'S Farm,120 watt,,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermicompost Grow Medium,",,"Defoliation,",3.88,10,1.0,0.43,
Cherry D,Cherry diesel,Custom Breeder & Strain,1000 watt,"J.R. Peters, Inc.,General Hydroponics (GHE),",Manual,"Expanded Clay Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,HST,ScrOG,Defoliation,",,9,1.0,,
Auto og kush,OG Kush RBx Autoflower,ETHOS Genetics,400 watt,"Gaia Green,",Manual,"Expanded Clay Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Worm castings Grow Medium,Biochar Grow Medium,Peet moss Grow Medium,",,"Defoliation,",13.12,9,1.0,,3.5
Double Grape Slurricane #2,Double Grape Slurricane - Photon Farms,Custom Breeder & Strain,200 watt,"Lotus Nutrients,General Hydroponics (GHE),Botanicare,",Hydroponics,,,,26.25,14,1.0,0.99,0.99
Blueberry #3 (AUTO) by Zamnesia,Blueberry Automatic,Zamnesia Seeds,150 watt,"BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,",3.88,12,1.0,1.18,6.63
RosaRosae X Estrella Malva,RosaRosae X Estrella Malva,Custom Breeder & Strain,"LED / 240W Custom,","Superbud,Fox Farm,Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Other Grow Medium,",,,,9,,,
Runtz Muffin & Triple Cheese,Runtz Muffin,Barney'S Farm,295 watt,"Canna,Plant Magic,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,SoG,LST,ScrOG,Defoliation,",9.84,14,6.0,4.63,
Сибирь 59с.ш. авто,Bubble gum auto reg.,Custom Breeder & Strain,,,Manual,"Soil Grow Medium,",,,,12,25.0,52.91,
Rare darkness scott og,Scott's OG,Rare Dankness,465 watt,"Hesi,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,,,8,16.0,,10.41
First Grow Outdoor LAT 52,Early Skunk Automatic,Sensi Seeds,,,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,,,18,1.0,0.88,
#1 Beginner attempt at indoor autos,Zkittlez OG Auto,Barney'S Farm,150 watt,"BioBizz,Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",,13,2.0,,4.94
Seedstockers - Sticky Fingers Auto,Sticky Fingers Auto,Seedstockers,,,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"Defoliation,",,15,1.0,0.98,5.08
Cherry Coke by Fastbuds,Cherry Cola Auto,Fast Buds,270 watt,"Dynomyco,Green House Feeding,",Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",5.38,10,2.0,,11.46
Amnesia Zkittelz by Fastbuds,Amnesia Zkittlez Auto,Fast Buds,270 watt,"Dynomyco,Green House Feeding,",Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,ScrOG,",5.38,10,2.0,,22.93
Forbidden Fruit,Forbidden Fruitz Auto,Tastebudz Genetics,"LED / 0W X 465W PRO LED,LED / 0W X 465W PRO LED,","General Hydroponics (GHE),Humboldt Nutrients,",Manual,"AC Infinity Cloudlab 743D Advance Grow Tent 4x3 (48"" X 36"" X 72""),Soil Grow Medium,Perlite Grow Medium,Blood meal Grow Medium,Bone meal Grow Medium,",Paper Towel,"Defoliation,LST,",39.37,12,1.0,6.63,18.38
Ganja Farmer Cheese XL,Cheese XL Auto,Ganja Farmer Seeds,230 watt,"Real Growers,",Hydroponics,"Soil Grow Medium,",Paper Towel,,9.35,9,1.0,0.46,
2 Scoops Auto: Outdoor 2022,2 scoops Auto,Niagara Seed Bank,,"Fox Farm,Remo Nutrients,",Manual,"Soil Grow Medium,",Peat Pellet,"Topping,Defoliation,",,11,,1.98,
Forbidden Fruit: DWC Small Batch,Forbidden Fruit Feminized,Niagara Seed Bank,450 watt,"Remo Nutrients,General Hydroponics (GHE),Advanced Nutrients,",Hydroponics,"Expanded Clay Grow Medium,",Peat Pellet,"FIMing,Defoliation,ScrOG,HST,",36.45,11,1.0,3.14,
Moon Fire,Tiki Madman,Custom Breeder & Strain,240 watt,,,"Soil Grow Medium,Coco Coir Grow Medium,",,"HST,Topping,",,20,1.0,3.0,
Mango Noir (Tinto De Verano),Pinot Noir x Mango Smile,Mephisto Genetics,640 watt,"Fox Farm,Fish Head Farms,Terpinator,Advanced Nutrients,",Manual,"Promix HP Grow Medium,",,"Defoliation,",Apollo Horticulture,11,1.0,0.67,
ORIGINAL AK,AK Auto,Fast Buds,300 watt,"Top Crop,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",2.15,8,1.0,2.15,9.49
ORIGINAL AK,AK Auto,Fast Buds,300 watt,"Top Crop,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",2.15,8,1.0,2.22,10.44
ORIGINAL CRITICAL,Critical Auto,Fast Buds,300 watt,"Top Crop,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",2.15,8,1.0,2.29,10.05
Amnesia Lemon | Royal Gorilla,Amnesia Lemon,Barney'S Farm,150 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,",,"Topping,ScrOG,",,16,1.0,,17.64
4x4 FCE4800 MarsHydro Photoperiod Grow,Royal Runtz,Royal Queen Seeds,480 watt,"Fox Farm,General Hydroponics (GHE),Fish Head Farms,",Manual,,,"Topping,FIMing,Defoliation,HST,",13.12,8,1.0,,
End Game Rbx EC#4 Line F2,End Game Rbx EC#4 line,ETHOS Genetics,"LED / 100W Mars TS 600,","Superbud,Fox Farm,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Other Grow Medium,",,"ScrOG,LST,Defoliation,",,18,6.0,,
SEEDSMAN-BLUEBERRY AUTO-NLS-WATER ONLY,Blueberry Auto,Seedsman,100 watt,,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,",8,10,1.0,4.13,4.13
MENDOCINO SKUNK - PARADISE SEEDS,Mendocino Skunk,Paradise Seeds,400 watt,,Manual,"Soil Grow Medium,home made soil mix 70% worm casting 30 % coco fibre mycorrizae and solid nutrients Grow Medium,",Glass Of Water,,,4,,,
"Fruit fly, Fungus Gnat, Larva","F..k 'em up, GGS style",Custom Breeder & Strain,"LED / 0W SF1000D,",,Manual,"Biobizz Light Mix Grow Medium,Biobizz All Mix/Larva Grow Medium,",,,,1,,,
Sugar Black Rose - Outdoors,Sugar Black Rose,Delicious Seeds,,"Advanced Nutrients,Growth Technology,Canna,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,15,1.0,6.0,35.27
Ganja Farmer Contest - Gelato Cake,Gelato Cake,Ganja Farmer Seeds,300 watt,"Dynomyco,Growth Technology,Dutchpro USA,Advanced Nutrients,",Manual,"Soil Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",3.28,13,1.0,3.68,13.26
Zamnesia Northern Lights : Outdoor,Northern Lights Automatic,Zamnesia Seeds,,"PLAGRON.,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"Defoliation,LST,",,10,3.0,1.06,5.4
Mountaintop Mint - Humboldt Seeds,Mountaintop Mint,Humboldt Seed Company,200 watt,"Cutting Edge Solutions,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Topping,",9.84,28,1.0,14.11,14.22
searching for unicorns,Cult Classics Unicorn Sherbert,Custom Breeder & Strain,240 watt,"Green Buzz Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,",,17,1.0,9.45,27.51
Mix of 5 autoflowers(PLAGRON),Blue dream,Custom Breeder & Strain,400 watt,"PLAGRON.,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,",,8,1.0,,5.29
Raccolta White Widow,White Widow XXL,Barney'S Farm,"LED / 300W LUMATEK Attis 300W,",,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,15,,1.52,
Royal Runtz #1,Royal Runtz,Royal Queen Seeds,100 watt,"BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Vermiculite Grow Medium,",Peat Pellet,"FIMing,ScrOG,Defoliation,",,16,1.0,,
AutoCreeper - Super Sativa Seed Club.,Auto Creeper,Super Sativa Seed Club,100 watt,,Manual,"Other Grow Medium,",Directly In Substrate,"LST,Defoliation,",4,8,1.0,0.59,1.94
Fast buds,Amnesia Zkittlez Auto,Fast Buds,60 watt,"Bio Tabs,Hesi,",Manual,"Coco Coir Grow Medium,Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",10.76,13,1.0,1.55,4.06
Fastbuds first grow 2022,Forbidden Runtz Auto,Fast Buds,,"BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"LST,",,10,2.0,,
Cookies Gelato Auto,Cookies Gelato Automatic,Royal Queen Seeds,250 watt,"Advanced Nutrients,Gaia Green,Cellmax,Advanced Hydroponics of Holland,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,",19.69,10,1.0,,4.87
White Runtz Fast,White Runtz Fast,Custom Breeder & Strain,300 watt,"Top Crop,",Manual,"TOP CROP COMPLETE MOX Grow Medium,",Glass Of Water,"LST,Defoliation,Topping,",4.31,13,1.0,5.19,18.59
AIETI AUTO,Aieti Auto,Caucasian Seeds,480 watt,"General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,",Glass Of Water,"Defoliation,LST,",6.46,13,1.0,6.14,34.64
Cookies Gelato #2,Cookies Gelato Automatic,Royal Queen Seeds,300 watt,"PLAGRON.,Atami,BioBizz,",Manual,"Soil Grow Medium,",Paper Towel,"LST,",,12,1.0,1.59,1.62
Outdoor Blue Dream,Blue Dream,ILGM,,"Real Growers,",Manual,"Soil Grow Medium,",Directly In Substrate,,,23,1.0,8.8,42.0
LSD25-CherryCola-BBP FastBuds,Banana Purple Punch Auto,Fast Buds,350 watt,"Fox Farm,Microbe Life Hydro,",Manual,"CoolGrows GT 36x36x72,Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,9.84,9,2.0,,5.0
Micro grow 1 novice.,FullGas,Green House Seed Co.,100 watt,"BioBizz,",Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,",,"Topping,ScrOG,",,13,1.0,1.76,
420 FastBuds 2022 strains (Greenhouse),Gorilla Zkittlez Auto,Fast Buds,,"B.A.C.,",Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",,10,3.0,,
Ice Cream Punch & Dunkaroos Photoperiod,Dunkaroos,Green Point Seeds,600 watt,"Gaia Green,Botanicare,Fish Head Farms,",Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Coco Coir Grow Medium,",Directly In Substrate,"Topping,Defoliation,ScrOG,",,17,,,
Forbidden Runtz - Fastbuds,Forbidden Runtz Auto,Fast Buds,150 watt,"Green Planet Nutrients,General Hydroponics (GHE),",Hydroponics,"Expanded Clay Grow Medium,",Paper Towel,"LST,",26.25,12,1.0,10.34,43.92
Strawberry field,Green house seeds/ hy-seeds - Strawberry,Custom Breeder & Strain,254 watt,"Atami,Green House Feeding,B.A.C.,",Hydroponics,"RDWC 4.1 S Grow Medium,",Other,"Topping,ScrOG,",10.76,14,4.0,14.74,75.35
GANJA FARMER CONTEST (AMNESIA HAZE AUTO),Amnesia Haze Auto,Ganja Farmer Seeds,360 watt,"PLAGRON.,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",8.61,12,1.0,,4.37
Himalaya Gold Fem,Himalaya Gold,Sonoma Seeds,250 watt,"PRO-MIX,Gaia Green,Botanicare,",Manual,"Pro mix hp Grow Medium,Worm castings Grow Medium,",Paper Towel,"SoG,Defoliation,Topping,LST,HST,",9.84,21,2.0,,
Strawberry Gorilla by FastBuds,Strawberry Gorilla Auto,Fast Buds,480 watt,"Advanced Nutrients,Canna,Growth Technology,Grotek,",Drip,"Coco Coir Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",3.88,13,1.0,7.58,35.27
Seriosa,Seriosa,Serious Seeds,1600 watt,"Aptus,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"SoG,Topping,ScrOG,Defoliation,",10.1,12,20.0,,55.0
Cherry Cola by FastBuds,Cherry Cola Auto,Fast Buds,480 watt,"Advanced Nutrients,Canna,Growth Technology,Grotek,",Drip,"Coco Coir Grow Medium,",Paper Towel,"Topping,Defoliation,",3.88,13,1.0,5.15,35.27
2de keer Strawberry,Hy-seeds - Strawberry,Custom Breeder & Strain,44 watt,"Atami,Green House Feeding,B.A.C.,",Manual,"Plagron - lightmix Grow Medium,Perlite Grow Medium,",Other,"Topping,ScrOG,",5.38,16,1.0,3.56,15.59
Sweet and sour bud maker!,Sweet n Sour Indoor,Spliff Seeds,300 watt,"General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Expanded Clay Grow Medium,",,,4.31,11,1.0,3.88,11.46
Caramel Apple GelatoX Gelato 41 TEST,Caramel Apple Gelato X Gelato #41,Green House Seed Co.,680 watt,"General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,,1.08,11,1.0,1.31,3.17
Kush Mint X Gelato 41. Official Test,Kush Mint X Gelato #41,Green House Seed Co.,680 watt,"General Hydroponics (GHE),",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,",1.08,11,1.0,0.6,1.76
Wedding Cake Zamnesia Seeds,Wedding Cake,Zamnesia Seeds,100 watt,"BioBizz,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,",6.89,21,1.0,,24.69
Sour Diesel indoor/Outdoor AZ 2022,Sour Diesel,Nirvana,"LED / 1400W Double Chips 2000W,LED / 27W 24 Inch Vertical Mount Full Spectrum,","Fish Head Farms,Real Growers,Down To Earth,",Drip,"Soil Grow Medium,",Paper Towel,"Topping,LST,",,22,1.0,2.15,2.47
3 packs,Orange Sherbet Auto,Fast Buds,,,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Compost Grow Medium,Worm Castings Grow Medium,",,,,13,,,10.93
Multi-Strain Microgrow (Flowering Only),Sour Diesel,Royal Queen Seeds,384 watt,"Remo Nutrients,BioBizz,",Manual,"Coco Coir Grow Medium,",,"Defoliation,LST,Lollipopping,",6.89,10,1.0,0.88,3.39
The White og,The White OG,Seedsman,,"Advanced Nutrients,Botanicare,Fox Farm,",Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,Defoliation,LST,",,FLOWERING,,,
Red Mandarine,Red Mandarine F1 Fast Version®,Sweet Seeds,300 watt,"General Hydroponics (GHE),Canna,",Manual,"Pro-Mix Grow Medium,",Directly In Substrate,"LST,ScrOG,",26.25,16,1.0,8.82,28.22
Skunk Mother,Original Skunk #1,Seedsman,450 watt,"General Hydroponics (GHE),BioBizz,Humboldt County's Own,",Manual,"Soil Grow Medium,",,"Topping,LST,Defoliation,",1.5,17,1.0,2.29,9.17
Tropicanna Banana Kiwi Organic Soil Grow,Tropicanna Banana,Barney'S Farm,450 watt,,Manual,"AC Infinity Cloudlab 894 Advance Grow Tent 8x4 (96"" X 48"" X 80""),Soil Grow Medium,",,"LST,Topping,Defoliation,water,",,7,1.0,3.41,
Blueberry Bush,Blueberry,Seedsman,450 watt,"General Hydroponics (GHE),BioBizz,Humboldt County's Own,",Manual,"Soil Grow Medium,",,"Topping,LST,Defoliation,",0.5,17,1.0,2.54,10.16
"Green Gelato ""RQS""",Green Gelato,Royal Queen Seeds,250 watt,"PLAGRON.,Advanced Nutrients,",Manual,"terre Grow Medium,",,"LST,FIMing,ScrOG,Defoliation,",8.61,11,1.0,,25.12
Amnesia Zkittlez by FastBuds,Amnesia Zkittlez Auto,Fast Buds,480 watt,"Advanced Nutrients,Canna,Growth Technology,Grotek,",Drip,"Coco Coir Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",3.88,13,1.0,6.46,35.27
Fatkid's Cake,Fatkid’s Cake,Amsterdam Genetics,300 watt,"PLAGRON.,Mills Nutrients,",Manual,"Soil Grow Medium,",,"Flushing,Topping,Main-Lining,",10.55,19,3.0,7.51,30.09
Runtz XL Auto by SweetSeeds,Runtz XL Auto,Sweet Seeds,150 watt,"BioBizz,",Manual,"Soil Grow Medium,",,"LST,Defoliation,",6.89,11,1.0,,4.44
Grape Zkittlez,Sweet Zenzation,Sweet Seeds,450 watt,"Fox Farm,General Hydroponics (GHE),BioBizz,Humboldt County's Own,",Manual,"Soil Grow Medium,",,"Topping,LST,Defoliation,",1.64,17,1.0,2.29,9.17
Grow Three,original skunk #1,Custom Breeder & Strain,450 watt,"Botanicare,Fox Farm,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",157.48,19,1.0,,
Bonus Seeds,Wedding Cheesecake Auto,Fast Buds,100 watt,"BioBizz,Advanced Nutrients,",Manual,"Soil Grow Medium,Expanded Clay Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",3.88,13,2.0,1.27,1.27
Fat banana and mimosa,Fat Banana Automatic,Royal Queen Seeds,"LED / 150W Mars TS 1000,",,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"LST,",6.56,10,1.0,,1.2
Fast buds Forbidden Runtz,Forbidden Runtz Auto,Fast Buds,300 watt,"Green Planet Nutrients,",Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"FIMing,",26.25,8,2.0,7.87,
MoreThanLights X Mizar. 12 clones,More Than Light,Suff Seeds,660 watt,"Valagro,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,LST,Defoliation,",32.29,12,12.0,15.17,
WHAT IS THAT????,Stay tuned....,Custom Breeder & Strain,,"Advanced Nutrients,Green Buzz Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"Defoliation,Main-Lining,LST,Topping,FIMing,ScrOG,HST,SoG,12-12 From Seed,",,29,,,
Vanilla Latte auto 2022,Vanilla Latte Autoflower,Humboldt Seed Company,,,Manual,"Soil Grow Medium,",,"Topping,",,17,,,
Doctor Seedsman - Outdoor,Doctor Seedsman CBD 30:1,Seedsman,,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,Other Grow Medium,",Paper Towel,,,16,,,
Fast Bud #2 Auto - First Auto Grow,Fast Bud #2 Auto®,Sweet Seeds,200 watt,"Real Growers,Green Planet Nutrients,Emerald Harvest,Fox Farm,Cyco Platinum Series,",Manual,"Perlite Grow Medium,Ocean Forest Grow Medium,Diatomaceous Earth Grow Medium,",Peat Pellet,"LST,Defoliation,",Custom,9,1.0,1.8,3.0
Barney's Farm - Skywalker OG Auto,Skywalker OG Auto,Barney'S Farm,550 watt,"Fish Head Farms,Botanicare,Fox Farm,Advanced Nutrients,",Manual,"Soil Grow Medium,",Directly In Substrate,,,10,1.0,,4.41
Purple Punch Auto - Fast Buds,Purple Punch Auto,Fast Buds,,,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,,8,1.0,0.16,0.85
FastBuds - Banana Purple Punch,Banana Purple Punch Auto,Fast Buds,550 watt,"Fish Head Farms,Botanicare,Fox Farm,Advanced Nutrients,",Manual,"Soil Grow Medium,",Directly In Substrate,,,10,1.0,,3.99
5. Cultivo,Indica13_seeds - Spectrum,Custom Breeder & Strain,300 watt,"Mills Nutrients,",Manual,"Soil Grow Medium,",Paper Towel,"SoG,",10.76,16,1.0,0.21,0.88
Amnesia Zkittlez fast buds,Amnesia Zkittlez Auto,Fast Buds,,"Advanced Nutrients,Canna,",Manual,"Soil Grow Medium,Vermiculite Grow Medium,",Paper Towel,"LST,Topping,",,10,1.0,,0.85
Indoor grow #1 3 strains,Wedding Cheesecake Auto,Fast Buds,1200 watt,"BioBizz,",Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",20.99,12,1.0,,1.76
N13 Kush,N13 Kush,Sensi Seeds,250 watt,"Canna,",Manual,"Canna professional plus Grow Medium,",,"ScrOG,Topping,Main-Lining,",8.18,9,1.0,5.26,
Mohammed in Space-bucket,Mohammed,Seedstockers,44 watt,"Atami,B.A.C.,Green House Feeding,",Manual,"Plagron-lightmix Grow Medium,Perlite Grow Medium,",Other,"Topping,ScrOG,",5.38,16,1.0,2.61,10.02
Outdoor Auto White Widow,Auto White Widow,Dutch Passion,,"BioBizz,",,"Soil Grow Medium,Perlite Grow Medium,",,,,12,1.0,0.13,1.0
RockStar,Blueberry,Seedsman,150 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,",,"Topping,",3.28,12,1.0,,0.41
Northern Light Auto - Royal Queen Seeds,Northern Light Automatic,Royal Queen Seeds,310 watt,,Manual,"Gorilla Grow Tent GGT 5x5,biobizz light mix Grow Medium,Coco Coir Grow Medium,",,"Defoliation,ScrOG,",64.58,10,2.0,4.23,5.29
RockStar 2,White Widow,Seedsman,260 watt,"Advanced Nutrients,",Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,",,,3.28,12,1.0,,0.42
Northern Lights | Seedstockers.com,Northern Lights Autoflower,Seedstockers,,"PLAGRON.,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",,13,1.0,0.99,1.06
SpecialQueenxMalawi,Special Queen x Malawi,Custom Breeder & Strain,480 watt,,Drip,"Coco Grow Medium,Perlite Grow Medium,",,,15.5,15,7.0,17.64,77.6
Peyote Gorilla,Peyote Gorilla,Seedsman,260 watt,"Advanced Nutrients,Fox Farm,",,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,",,"Topping,LST,ScrOG,",26.25,16,1.0,11.5,11.5
