diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Fast Budz LSD-25 / Wedding Cheese Cake,Wedding Cheesecake Auto,Fast Buds,"LED / 480W QB288X4 480w LM301H CREE XPE2 660nm Epistar UV IR,",,True,,,,"LST,Defoliation,",,12,2.0,,
First photoperiod grow,Panty Punch Fem,Seedstockers,310 watt,"Mills Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,1,14,1.0,33.0,
Mangos 'N' Chem,Mangos n' Chem,Night Owl Seeds,640 watt,"Fox Farm,Fish Head Farms,Advanced Nutrients,Terpinator,",True,Manual,"Promix HP-CC Grow Medium,",,"Leaf tucking,Defoliation,",4.88,14,1.0,49.6,
#CannapediaGrowersCup4th,Chemdog,Green House Seed Co.,400 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,",Rockwool Cube,"Topping,Defoliation,LST,",100,19,1.0,,613.0
Limon Blanco V3,Limon Blanco - Khalifa Genetics,Custom Breeder & Strain,650 watt,,True,Manual,"Soil Grow Medium,",,"Topping,",Custom,10,,,
Organic Gelato-K / My First Grow Ever <3,Gelato-K,Kannabia Seed Company,300 watt,"Bio Tabs,BioBizz,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,HST,LST,Topping,",0.49,18,1.0,134.0,726.0
Gorilla cookies,Gorilla Cookies Auto,Fast Buds,150 watt,"BioBizz,",True,Manual,"Bio bizz Grow Medium,",Glass Of Water,"Defoliation,",,11,1.0,,91.0
Wedding Cake 3,Wedding Cake Auto,Barney'S Farm,100 watt,"Down To Earth,Fox Farm,",True,Manual,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",,7,,,
Wedding Cake 2,Wedding Cake Auto,Barney'S Farm,100 watt,"Down To Earth,Fox Farm,",True,Manual,"CoolGrows GT 24x24x48,",Directly In Substrate,"LST,Defoliation,",,7,,,
Bruce Banner 2,Bruce Banner Auto,Fast Buds,100 watt,"Fox Farm,Down To Earth,",True,Manual,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,11,,,
Bruce Banner 1,Bruce Banner Auto,Fast Buds,100 watt,"Down To Earth,Fox Farm,",True,Manual,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",,11,,,
Smoothie 1,Smoothie Auto,Fast Buds,100 watt,"Down To Earth,Fox Farm,",True,Manual,"CoolGrows GT 24x24x48,",Directly In Substrate,"LST,Defoliation,",,11,,,
Do-Si-Dos 2,Dos Si Dos Auto,Barney'S Farm,100 watt,"Down To Earth,Fox Farm,",True,Manual,"CoolGrows GT 24x24x48,",Directly In Substrate,"LST,Defoliation,",,6,,,
Red Gorilla Girl XL 2,Red Gorilla Girl XL Auto,Sweet Seeds,100 watt,"Down To Earth,Fox Farm,",True,Manual,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",,7,,,
Smoothie 2,Smoothie Auto,Fast Buds,100 watt,"Down To Earth,Fox Farm,",True,,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",,9,,,
Banana Blaze 5,Auto Banana Blaze,Dutch Passion,100 watt,"Down To Earth,Fox Farm,",True,Manual,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,",,10,,,
Cherry Cola,Cherry Cola Auto,Fast Buds,300 watt,"Down To Earth,Fox Farm,",True,,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",,10,,,
Runtz XL 4,Runtz XL Auto,Sweet Seeds,300 watt,"Down To Earth,Fox Farm,",True,Manual,"CoolGrows GT 24x24x48,",Directly In Substrate,"LST,Defoliation,",,9,,,
Runtz XL 3,Runtz XL Auto,Sweet Seeds,300 watt,"Down To Earth,Fox Farm,",True,Manual,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,10,,,
Runtz XL 2,Runtz XL Auto,Sweet Seeds,300 watt,"Down To Earth,Fox Farm,",True,Manual,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,10,,,
Banana Blaze 3,Auto Banana Blaze,Dutch Passion,300 watt,"Down To Earth,Fox Farm,",True,Manual,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,10,,,
Red Gorilla Girl Xl 1,Red Gorilla Girl XL Auto,Sweet Seeds,100 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Fox Farm,Down To Earth,",True,Manual,"CoolGrows GT 24x24x48,",,"LST,Defoliation,Topping,",,12,,,
Runtz XL 1,Runtz XL Auto,Sweet Seeds,100 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Fox Farm,Down To Earth,",True,Manual,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,Topping,",,13,,,
Banana Blaze 2,Auto Banana Blaze,Dutch Passion,100 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Down To Earth,Fox Farm,",True,Manual,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,Topping,",,13,,,
Banana Blaze 1,Auto Banana Blaze,Dutch Passion,100 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Down To Earth,Fox Farm,",True,,"CoolGrows GT 24x24x48,Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,Topping,",,13,,,
Mephisto’s Wedding,Mephisto's Wedding Auto,Mephisto Genetics,250 watt,"Earth Juice,Real Growers,Superthrive,BuildASoil,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",,11,,,
GAK Lemon ( Pheno 3 Regular ),Dyingbreedseeds - GAK Zitrone,Custom Breeder & Strain,500 watt,"Green House Feeding,Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",Other,"Topping,",1.44,19,1.0,51.0,223.0
GAK Lemon ( Pheno #4 Regular ),Dying Breed Seeds - GAK Lemon,Custom Breeder & Strain,500 watt,"Green House Feeding,Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",Other,"Topping,",1.44,19,1.0,56.0,215.0
Sweet afghani delicius,S.A.D. Sweet Afgani Delicious S1®,Sweet Seeds,,,True,Manual,"Soil Grow Medium,",,,,12,1.0,,500.0
Kritical-K,Kritikal-K,Kannabia Seed Company,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Bat guano Grow Medium,Bacterias Grow Medium,Humus de lombris Grow Medium,",,,,7,3.0,500.0,300.0
Diesel Auto,Diesel auto,Custom Breeder & Strain,245 watt,"PRO-MIX,Advanced Nutrients,Neptune's Harvest,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",2.44,11,1.0,38.0,
clone Bicotti x Purple Punch,tramuntana seeds - biscotti x purple punch,Custom Breeder & Strain,150 watt,"Green House Feeding,Hesi,Advanced Nutrients,BioBizz,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,",Rockwool Cube,"12-12 From Seed,LST,HST,FIMing,Main-Lining,Defoliation,",0.49,10,2.0,64.6,1.0
Purple Punch Auto,Purple Punch Auto,Barney'S Farm,100 watt,"General Hydroponics (GHE),Botanicare,Fish Head Farms,Blue Planet Nutrients,Real Growers,",True,Manual,"GA Grow Tent GT 48x24x60,Coco Coir Grow Medium,Perlite Grow Medium,",,,0.61,14,1.0,58.0,140.0
Auto Blueberry от XSEEDS,xseeds,Custom Breeder & Strain,400 watt,,True,Drip,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",,"Main-Lining,",,19,,,
Banana purple punch,Banana Purple Punch Auto,Fast Buds,155 watt,"Top Crop,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",Custom,10,1.0,74.0,130.0
RSQ Hulkberry & QuickOne Simultaneously,Hulkberry Automatic,Royal Queen Seeds,195 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Peat Grow Medium,",Glass Of Water,,Custom,20,,,
One more Runtz,Runtz Muffin,Barney'S Farm,240 watt,"PLAGRON.,Vitalink,",True,Hydroponics,,Peat Pellet,"ScrOG,Topping,Defoliation,",0.72,16,1.0,,240.0
"Trainwreck Auto - Bulk/White-Label, NASC",Trainwreck Auto - NASC Bulk / White label,Custom Breeder & Strain,100 watt,,True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,Perlite Grow Medium,Sphagnum / Peat Moss Grow Medium,Vermiculite Grow Medium,Jobes All Purpose Fertilizer 4/4/4 Grow Medium,",Glass Of Water,"LST,Defoliation,",0.46,11,1.0,68.0,
Tastebudz Peanut Butter Cookies Auto,Peanut Butter Cookies Auto,Tastebudz Genetics,400 watt,"Dynomyco,True Plant Science (TPS),Prescription Blend,Advanced Nutrients,Humboldts Secret,",True,Drip,"CoolGrows 2-In-1 GT 60x48x80,Soil Grow Medium,",Glass Of Water,,4.88,11,1.0,,473.78
Primer cultivo - DWC,Wonder Pie,Green House Seed Co.,150 watt,"PLAGRON.,",True,Hydroponics,"Expanded Clay Grow Medium,Mineral Wool Grow Medium,",,"Topping,Defoliation,LST,",Custom,15,1.0,85.0,
Gelato Clone,Gela,Custom Breeder & Strain,750 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Lollipopping,ScrOG,Defoliation,SoG,",2.88,15,1.0,37.0,
Incendiary Mintz,Incendiary Mintz,Custom Breeder & Strain,"LED / 0W X 465W PRO LED,LED / 0W X 465W PRO LED,",,True,Manual,"Soil Grow Medium,",,"Defoliation,Topping,",7.62,17,1.0,,538.64
2x4 gelato and og kush,Gelato,Custom Breeder & Strain,2000 watt,,True,Manual,"Terra professional Grow Medium,",,"LST,Topping,FIMing,Defoliation,",Custom,13,1.0,,453.59
Garlic Fusion,Garlic Fusion,In House Genetics,,,True,Manual,,,,1.22,9,1.0,,56.7
Barney's Farm LSD Auto,LSD Auto,Barney'S Farm,,,True,Hydroponics,,,"Defoliation,",Custom,9,,,
FBT2305,Ztrawberriez Auto,Fast Buds,630 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Lollipop,",2.97,11,2.0,162.0,668.0
FBT2302,FBT2302,Fast Buds,630 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Lollipop,",9.75,11,2.0,169.0,696.0
Fullgas,FullGas,Green House Seed Co.,290 watt,"Plant Magic,Microbe Life Hydro,Ecothrive,",True,Manual,"Plant magic Grow Medium,11l Square pot Grow Medium,",,,0.37,15,1.0,,
Amnesia HazeGanja Farmer Seeds,Amnesia Haze,Ganja Farmer Seeds,26 watt,"Bio Tabs,CannaBioGen,Cannaboom,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,Defoliation,",60,13,3.0,,
Purple Banana Cream - TH Seeds,Purple Banana Cream,T.H.Seeds,450 watt,,True,Manual,"Peat Moss Grow Medium,Perlite Grow Medium,Earthworm Castings Grow Medium,Rabbit Manure Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",1.22,15,1.0,,191.0
FBT2301,FBT2301,Fast Buds,630 watt,"General Hydroponics (GHE),",True,Manual,,Glass Of Water,"Defoliation,Lollipop,",2.97,11,2.0,181.0,736.0
OG top,OG Kush Auto,Fast Buds,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,13,6.0,,
Aurora Indica,Aurora Indica,Nirvana,300 watt,"Lotus Nutrients,CX-Horticulture,Mammoth Microbes,",True,Manual,"Soil Grow Medium,Other Grow Medium,",Directly In Substrate,"HST,LST,Topping,Defoliation,",3.66,11,1.0,346.0,170.1
Pink Jelly,Pink jelly,Custom Breeder & Strain,300 watt,"Lotus Nutrients,CX-Horticulture,Mammoth Microbes,",True,Manual,"Soil Grow Medium,Other Grow Medium,",Directly In Substrate,"ScrOG,LST,Defoliation,Topping,HST,",3.66,10,1.0,342.0,141.75
Ice,ICE,Nirvana,"LED / 150W Mars TS 1000,LED / 100W SF-1000,LED / 300W BP3000,","CX-Horticulture,Lotus Nutrients,Mammoth Microbes,",True,Manual,"CoolGrows GT 48x24x60,Soil Grow Medium,Other Grow Medium,",,"Topping,HST,Defoliation,LST,",,FLOWERING,,,
Greenhighs,Afghan Blue,Rare Dankness,200 watt,"Gaia Green,",,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",,"Topping,ScrOG,LST,HST,Defoliation,",,16,1.0,,70.87
Auto Test #1 - GHSC,GHSC Auto test #1,Green House Seed Co.,200 watt,"PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,,11,,89.3,450.0
Toxic - 2022,Toxic,Ripper Seeds,300 watt,"CannaBioGen,Advanced Nutrients,Boom Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,",1,14,6.0,300.0,
Sky x Sky - GHSC,Sky Headband X Sky Auto,Green House Seed Co.,200 watt,"PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,0.5,11,2.0,73.0,700.0
Pink tourmaline,"Pink tourmaline, cult classic genetics",Custom Breeder & Strain,450 watt,"Gaia Green,The American Root Company (Big Foot),",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,Charcoal Grow Medium,Peat moss Grow Medium,Worm castings Grow Medium,Expanded Clay Grow Medium,",,"LST,Defoliation,Topping,",Custom,19,1.0,,170.1
Auto Test #2 - GHSC,GHSC Auto test #2,Green House Seed Co.,200 watt,"PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,0.5,9,2.0,85.8,750.0
Purple Punch U AND YOUR MOMMA!!,Purple Punch Auto,Fast Buds,"LED / 252W Roleadro 1200W 2nd Gen,LED / 134W Roleadro 600W 3rd Gen,LED / 100W Mars TS 600,LED / 252W Roleadro 1200W 2nd Gen,LED / 134W Roleadro 600W 3rd Gen,LED / 100W Mars TS 600,","Fox Farm,Miracle-Gro,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",,"Defoliation,",,FLOWERING,,,
Auto Test #15 - Seeds Mafia,Seeds Mafia - Auto Test #15,Custom Breeder & Strain,300 watt,"PLAGRON.,",True,Manual,,Glass Of Water,,0.5,11,1.0,,200.0
Mephisto-Strawberry Nuggets,Strawberry Nuggets,Mephisto Genetics,320 watt,"Advanced Nutrients,Botanicare,",True,Drip,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",3.81,12,1.0,79.66,403.98
Crockett's Tangie,Crockett's Tangie,Crockett Family Farms,240 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,",,"SoG,",0.64,8,4.0,184.0,
Auto Test #17 - Seeds Mafia,Seeds Mafia - Auto Test #17,Custom Breeder & Strain,300 watt,"PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,,0.5,11,1.0,,190.0
Sour Diesel RQS Closet Grow,Sour Diesel,Royal Queen Seeds,600 watt,,True,Manual,"Soil Grow Medium,",,"Topping,LST,Defoliation,",1,20,1.0,,20.0
Auto Test #3 - Seeds Mafia,Seeds Mafia - Auto Test #3,Custom Breeder & Strain,300 watt,"PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,,0.5,11,2.0,,300.0
Autumn Cup by RQS 2022 - Triple G,Triple G,Royal Queen Seeds,480 watt,"Hesi,",True,Manual,"Coco Coir Grow Medium,",Glass Of Water,"Defoliation,",,12,,,
Lavender parfum - Seeds Mafia,Seeds Mafia - Lavender,Custom Breeder & Strain,300 watt,"PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,0.5,11,1.0,24.5,145.0
Afghan Kush Auto,Afghan Kush Auto,Fast Buds,300 watt,"Canna,",True,,"Coco Coir Grow Medium,",Directly In Substrate,"Topping,LST,",1,12,1.0,,
Auto Test #11 - Seeds Mafia,Seeds Mafia - Auto Test #11,Custom Breeder & Strain,300 watt,"PLAGRON.,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,,0.5,11,1.0,51.0,260.0
Love growing weed,Fat Banana Automatic,Royal Queen Seeds,130 watt,"Plant Magic,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,LST,",,12,1.0,156.0,769.0
Runtz Organic Stealth Cabinet,Runtz,Zamnesia Seeds,80 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Topping,ScrOG,Defoliation,",0.3,15,1.0,34.0,
Intergelatic Kush Limited Edition,Intergelatic Kush,Kannabia Seed Company,80 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Topping,ScrOG,Defoliation,",0.3,16,1.0,72.0,
FastBuds Gorilla Zkittlez Auto,Gorilla Zkittlez Auto,Fast Buds,150 watt,"Ecothrive,BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",Custom,14,3.0,198.0,
Bubba Kush - Outdoor,Bubba Kush,Seedsman,,,True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",,16,1.0,20.0,185.0
(mostly) Organic Autopot Mephisto grow,Illuminauto #53 - El Chemi Kiwi,Mephisto Genetics,310 watt,"Gaia Green,",True,Hydroponics,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,LST,ScrOG,",Custom,11,2.0,,70.0
Advanced Seeds Afghan Auto,Auto Afghan Skunk,Advanced Seeds,50 watt,,True,Hydroponics,"Expanded Clay Grow Medium,",Directly In Substrate,,,11,1.0,,71.0
Zweet Planet Ethos,Zweet Planet Ethos,ETHOS Genetics,,,True,Manual,"Soil Grow Medium,",,,18.29,3,2.0,,182.0
Sweet lemon ak,Sweet Lemon AK,Zamnesia Seeds,240 watt,"Green House Feeding,PLAGRON.,Canna,",True,Manual,"Perlite Grow Medium,Soil Grow Medium,",Paper Towel,"LST,Topping,Main-Lining,",0.4,16,1.0,85.0,350.0
AMG - 2nd Run - Autumn Cup by RQS 2022,Amnesia Mac Ganja,Royal Queen Seeds,240 watt,"Green House Feeding,Canna,PLAGRON.,",True,,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"LST,Topping,Defoliation,Main-Lining,ScrOG,",0.4,18,1.0,115.0,470.0
Persian Pie - 2022,Persian Pie,Green House Seed Co.,300 watt,"CannaBioGen,Advanced Nutrients,Boom Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,,1,14,6.0,320.0,
Fast Buds Gorilla Cookies Auto Earthbox,Gorilla Cookies Auto,Fast Buds,300 watt,"BuildASoil,Rootwise Soil Dynamics,",True,Manual,"CoolGrows 32″X 32″X 63″ Indoor Hydroponics Mylar Grow Tent Room For Plant Growing,Soil Grow Medium,",Directly In Substrate,"Top Dress,LST,Defoliation,ScrOG,",0.74,11,1.0,207.19,
Sour Stomper Auto 16x,Sour Stomper,Mephisto Genetics,2400 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Abit Defoliation,Leaf Tucking,Defoliation,",Custom,10,16.0,624.0,630.0
Gorilla punch,Gorilla Punch Auto,Fast Buds,"LED / 100W Custom,","Green House Feeding,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Soil Grow Medium,",,"LST,",0.6,10,1.0,10.0,48.0
Amnesia XXL auto S1 seeds,Amnesia XXL,Custom Breeder & Strain,"LED / 300W LUMATEK Attis 300W,LED / 300W LUMATEK Attis 300W,","Canna,Hesi,",,,"Soil Grow Medium,",,,,FLOWERING,,,
grow a chrismastree,Fat Banana Automatic,Royal Queen Seeds,190 watt,,True,Manual,"Soil Grow Medium,",Rockwool Cube,"Defoliation,",0.36,10,1.0,,202.0
Strawberry Banana XL Auto x3,Strawberry Banana XL Auto,Ganja Farmer Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,13,,,
Purple OG Punch Auto x3,Purple OG Punch Auto,Ganja Farmer Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,13,3.0,,
Fat Monkey auto,Fat Monkey Auto,Anesia Seeds,510 watt,"Green House Feeding,RQS Organic Nutrients,Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,0.81,10,5.0,310.0,1207.0
Purple Kush Auto CBD 1:1 -- Round 2,Purple Kush CBD 1:1 Auto,Seedsman,100 watt,"Aurora Innovations (Roots Organics),Dynomyco,Down To Earth,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",6.1,13,2.0,,24.1
Bubble OG Gum Auto x3,Bubble OG Gum Auto,Ganja Farmer Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",2,13,3.0,,220.0
Gorilla Glue 4 Auto x7,Gorilla Glue #4 Auto,Original Sensible Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,13,,,
Wedding Cake Auto x7,Wedding Cake Auto,Original Sensible Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,13,7.0,,
Super Sativa New Strain,Purple OG Punch,Super Sativa Seed Club,190 watt,"Hesi,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"LST,Defoliation,",1.44,13,5.0,214.46,
Ihg velvet pie x gg4,In House Genetics - Velvet pie x gg4,Custom Breeder & Strain,620 watt,"Monkey Nutrients,Vitalink,",True,Hydroponics,"Mineral Wool Grow Medium,Clay pebbles Grow Medium,",,"LST,Topping,ScrOG,Defoliation,",1,9,1.0,167.0,2041.16
Ghost Cookies Auto x7,Auto Ghost Cookies,Original Sensible Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,13,7.0,,
White Widow Auto x5,White Widow Auto,Seedsman,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,13,5.0,,
OG Kush Auto,OG Kush Auto,Seedsman,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,13,1.0,,
Exp-15 Sweet ZZ Automatic,Sweet ZZ Automatic,Royal Queen Seeds,200 watt,"RQS Organic Nutrients,BioBizz,",True,Manual,"Perlite Grow Medium,Hummus de Lombriz Grow Medium,Turba Grow Medium,",Directly In Substrate,"Defoliation,",0.7,9,1.0,54.15,241.85
Zombie Bride DWC,Zombie Bride,Ripper Seeds,150 watt,"Remo Nutrients,",True,Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,"LST,ScrOG,",0.36,14,1.0,,615.0
HubbaBubbaSmelloScope (MephistoGenetics),Hubbabubbasmelloscope,Mephisto Genetics,310 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"12-12 From Seed,LST,HST,Defoliation,",,12,,,
Blue Hindu Auto - 202212,Blue Hindu,Mosca Seeds,230 watt,"Element Nutrients,Fox Farm,Botanicare,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,Custom,11,1.0,,150.0
Purple Lemonade Auto - 202212,Purple Lemonade Auto,Fast Buds,230 watt,"Element Nutrients,Fox Farm,Botanicare,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,Custom,11,1.0,,
Original AK auto Fastbuds,AK Auto,Fast Buds,425 watt,"PLAGRON.,BioBizz,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,FIMing,",1,12,4.0,163.0,300.0
Sodk mephisto,S.O.D.K,Mephisto Genetics,150 watt,,True,,"Soil Grow Medium,Coco Coir Grow Medium,",,"Defoliation,LST,",2.13,6,2.0,,212.62
DynoMyco Solo Cup Challenge 2022,Queen of the Kind’s - Fruity Fat Banana Auto,Custom Breeder & Strain,400 watt,"Dynomyco,True Plant Science (TPS),",True,Manual,"CoolGrows 2-In-1 GT 60x48x80,Soil Grow Medium,",Glass Of Water,"Defoliation,",4.88,10,1.0,5.42,29.69
Seguimiento completo de growbarato,Growbarato original xxl auto,Custom Breeder & Strain,500 watt,"Advanced Nutrients,Boom Nutrients,",True,Manual,"Soil Grow Medium,",,"Defoliation,",,8,15.0,,
Cali kush/ fem,Cali OG Kush,Crop King Seeds,,"Gaia Green,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,",,16,,300.0,
Gushin ‘98,Gushin '98,The Cali Connection,740 watt,"Botanicare,General Hydroponics (GHE),",True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,ScrOG,Tuck fan leaves,Topping,LST,",1.49,26,2.0,816.0,
HOG #3,Herz OG Auto,Exotic Seed,240 watt,,True,Manual,"Soil Grow Medium,",Other,"Twiddling thumbs and waiting,LST,Topdressed with a half cup of End Game Flowering Mix,",1.22,15,1.0,124.35,784.0
Gorilla cookies 420 fast buds,Gorilla Cookies Auto,Fast Buds,480 watt,"General Hydroponics (GHE),Green Planet Nutrients,Superthrive,Future Harvest,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,",9.75,13,1.0,455.0,1420.0
Grow 3,Canuk Cookies,Canuk Seeds,650 watt,"Down To Earth,Humboldts Secret,",True,Manual,"Soil Grow Medium,",Glass Of Water,"ScrOG,Topping,Tucked Leaves,LST,Defoliation,",Custom,19,5.0,167.26,
Jack Herer Fast,Quebec Cannabis Seeds Jack Herer Fast Version,Custom Breeder & Strain,1000 watt,,True,Manual,"HID / 1000W 1000W DE MH Grow Bulb,HID / 1000W 1000W DE HPS Grow Bulb,pro mix Grow Medium,various composts Grow Medium,",,,,11,1.0,,36.0
Cookies Gelato Auto,Cookies Gelato Automatic,Royal Queen Seeds,100 watt,"Aptus,BioBizz,",True,Manual,"Bio Bizz Light Mix Grow Medium,",Other,"LST,",48,10,1.0,37.0,62.0
OG Godfather,Quebec Cannabis Seeds OG Godfather,Custom Breeder & Strain,1000 watt,,True,Manual,"HID / 1000W 1000W DE MH Grow Bulb,HID / 1000W 1000W DE HPS Grow Bulb,pro mix Grow Medium,various composts Grow Medium,",,,,29,2.0,,389.0
#CannapediaGrowersCup4Th,Kings Tart,Green House Seed Co.,450 watt,"Green House Feeding,Advanced Nutrients,",True,Manual,"PEAT Grow Medium,Vermiculite Grow Medium,",,,0.8,15,1.0,,468.0
AUTUNM CUP RQS PURPLE QUEEN,Purple Queen,Royal Queen Seeds,"LED / 200W SF-2000,LED / 200W (×2) SF-2000,","Top Crop,Advanced Nutrients,",True,Manual,,Glass Of Water,"LST,Defoliation,",,FLOWERING,,,
