diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
N1 sakura,Kerosene Krash,Dutch Passion,300 watt,,True,,"Soil Grow Medium,",,"ScrOG,Topping,",60,13,2,,500
#1 Bluedream Autoflower,Mavi Rüya,Custom Breeder & Strain,900 watt,"Advanced Nutrients,Hesi,Atami,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,FIMing,Defoliation,",2,13,9,1460,10000
Autoflower Bluedream,Blue Dream,Seedsman,900 watt,"Hesi,Advanced Nutrients,Atami,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"Topping,FIMing,Defoliation,",2,13,9,1460,10000
Sorbete de Galletas!,Cookies Sherbert Auto,Medical Seeds,250 watt,"Advanced Nutrients,CannaBioGen,Grotek,",True,Manual,"Soil Grow Medium,",Paper Towel,,40,9,1,59,188
Sea of Green,Random Auto seeds,Custom Breeder & Strain,310 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"ScrOG,SoG,",3.66,8,10,,221.13
Royal Highness,Royal Highness,Royal Queen Seeds,120 watt,"Bio Tabs,BioBizz,Hy-Pro,",True,,"Coco Coir Grow Medium,Expanded Clay Grow Medium,",,,0.35,13,1,130,430
White Widow x Big Bud Tent 4 - 10/10/22,White Widow x Big Bud,Female Seeds,1200 watt,"BioBizz,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"SoG,Topping,",0.22,12,14,141.75,1417.47
Cafe Racer Blimburn,Cafe Racer,Blimburn Seeds,600 watt,"BIOCANNA,Dynomyco,Gaia Green,Nortembio,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,Defoliation,LST,HST,",0.37,13,1,,304
RQS - Bubble Kush Auto,Bubble Kush Automatic,Royal Queen Seeds,120 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",,8,1,,98
SubLIMEinaL / Queen Ann,Coopmc-LemonWalker CB?,Custom Breeder & Strain,800 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"ScrOG,Topping,",,19,1,,220
GrowN'Smoke Season 8,Peyote Critical,Barney'S Farm,700 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,7.62,21,3,,502
Sour Livers x Livers BX1,Sour livers x Li,Custom Breeder & Strain,600 watt,,True,Manual,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Soil Grow Medium,Perlite Grow Medium,",,"LST,",42.67,11,4,,155.92
Greenhouse grow,Northern Lights Auto,Seedsman,,,True,Manual,"Soil Grow Medium,",,"Defoliation,",,13,1,,90
Mimosa x Orange Punch (Barney’s Farm),Mimosa x Orange Punch,Barney'S Farm,310 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,",Directly In Substrate,"Defoliation,",,19,1,,
King in the north 1rst auto,King in the north,Original Sensible Seeds,920 watt,"BuildASoil,",True,Manual,"Gorilla Grow Tent GGT 4x4,Soil Grow Medium,Other Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,",1.22,5,1,,963.88
Gorilla Cookies,Gorilla Cookies Auto,Fast Buds,240 watt,,True,Manual,"Soil Grow Medium,",Other,"LST,Topdress with 1/2 cup End Game Flowering Mix,",1.22,13,1,93.55,672
MANDARINE,Home Grown Cannabis Co,Custom Breeder & Strain,300 watt,"Gaia Green,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",,10,,,
Lava In Mars,Lava Freeze,Super Sativa Seed Club,"LED / 480W FC-E 4800,",,,Manual,,Paper Towel,"ScrOG,Defoliation,Topping,",,24,,,
Purple lemonade auto,Purple Lemonade Auto,Fast Buds,150 watt,,True,Manual,"Biobuzz Grow Medium,",,"LST,Defoliation,",Custom,11,1,76,
First Timer - Amnesia Haze Auto,Amnesia Haze Auto,Barney'S Farm,156 watt,"Jobe's Organics,",True,Manual,"Soil Grow Medium,Peat/Spagnum moss Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,LST,",0.46,14,1,50,242
CLONE Cherry Gar-see-ya R1,Cherry Gar-see-ya R1,ETHOS Genetics,,"T-REX,FloraFlex,Terpinator,Purpinator,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"LST,SoG,Topping,Defoliation,",0.8,9,1,20,227
Seasson Red Gorilla Girl,Red Gorilla Girl XL Auto,Sweet Seeds,250 watt,"CannaBioGen,Advanced Nutrients,Grotek,",True,Manual,"Soil Grow Medium,",Paper Towel,,40,8,1,65,223
#6 Gorilla Cookies FB,Gorilla Cookies Auto,Fast Buds,260 watt,"PLAGRON.,Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"ScrOG,",1,12,3,405,1200
Green Crack 2022,Green Crack feminized seeds,Weedseedsexpress,2000 watt,"Cultured Biologix,",True,Manual,"Gorilla Grow Tent GGT 2x4,Soil Grow Medium,",Directly In Substrate,"12-12 From Seed,ScrOG,Topping,LST,Defoliation,",0.74,16,2,,250
Watermelon Zkittles Clone Clone,Watermelon Zkittlez,Barney'S Farm,200 watt,"Lotus Nutrients,Botanicare,General Hydroponics (GHE),Fish Head Farms,",True,Hydroponics,,Directly In Substrate,"LST,Topping,Defoliation,HST,",2.44,18,1,28,
Runtz X Layer Cake | Barney's Farm,Runtz x Layer Cake,Barney'S Farm,300 watt,"PLAGRON.,Green Planet Nutrients,Terpinator,Atami,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,LST,Defoliation,",0.9,11,1,60,60
Strawberry pie auto window grow,Strawberry Pie Auto,Fast Buds,390 watt,"Down To Earth,Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,Perlite Grow Medium,Biochar Grow Medium,",Glass Of Water,"Trellis,Pruning,Defoliation,",,11,1,,
Zkittlez Pox,Zkittlez Auto,Seedsman,300 watt,"Dynomyco,",True,Manual,"Living soil Grow Medium,Perlite Grow Medium,",Other,"Topping,LST,6/2 light schedule,Defoliation,Supercrop,7/1 light schedule,",0.79,13,1,206,550
Supafreak In Mars,Supafreak,Humboldt Seed Company,480 watt,,,Manual,,Paper Towel,"ScrOG,Topping,Defoliation,",,24,,,
Tripping out,LSD-25 Auto,Fast Buds,330 watt,"Dynomyco,",True,Manual,"Living soil Grow Medium,Perlite Grow Medium,",Other,"Topping,LST,Defoliation,",0.76,9,1,70,330
Adirondack 2022 #2 - Super Lemon Haze,Super Lemon Haze,ILGM,400 watt,"General Hydroponics (GHE),",True,Hydroponics,"Hydro Crunch Grow Room Tent 4x 4x 6.5,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,ScrOG,Main-Lining,Topping,HST,Autopot,",1.49,19,3,176,112
"Wilson cross- weddingcake,watermelon Z.",Wilson cross,Custom Breeder & Strain,1260 watt,"Aptus,BIOCANNA,Canna,Bio Tabs,",True,Manual,"Soil Grow Medium,",,"SoG,",1.4,7,35,,250
Freakshow In Mars,Freakshow,Humboldt Seed Company,480 watt,,,Manual,,,"Defoliation,ScrOG,",,24,,,
Dramatic Run _Northern Lights Automatic,Northern Light Automatic,Royal Queen Seeds,200 watt,"BioBizz,",True,Drip,"Soil Grow Medium,",,"LST,",1,12,4,125,
~ Dutch Passion Auto Lemon Kix ~,Auto Lemon Kix (Auto Lemon Zkittle),Dutch Passion,660 watt,"Xtreme Gardening,Dutchpro USA,Lotus Nutrients,Earth Juice,",True,Manual,"Gorilla Grow Tent GGT 4x8,Coco Coir Grow Medium,Perlite Grow Medium,",,,4.88,11,2,265,846
"PotG Auto, 3rd attempt",Planet Of The Grapes Auto,ETHOS Genetics,600 watt,"Botanicare,General Hydroponics (GHE),Fox Farm,",True,Manual,"Soil Grow Medium,FFOF Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Leaf Tucking,Defoliation,",49.21,11,6,,
Gorilla Zkittlez Auto - 2fast4buds,Gorilla Zkittlez Auto,Fast Buds,288 watt,"Botanicare,Fox Farm,Fish Head Farms,Real Growers,",,,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,,,13,4,,354
HAN-SCOTT,Dark side seeds - Han Scott,Custom Breeder & Strain,"LED / 150W Custom,","Top Crop,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Arroz Cascarilla Grow Medium,",,"LST,",,18,1,,52
Afghani #1 sensi seeds,Afghani #1,Sensi Seeds,310 watt,,True,Manual,"Autre Grow Medium,Coco Coir Grow Medium,Soil Grow Medium,",,"Defoliation,LST,ScrOG,",1.44,19,1,,678
Big yield auto,Big Yield Auto,Phoenix Seeds,100 watt,"Buddhas Tree,Canna,PLAGRON.,",True,Manual,"Coco Coir Grow Medium,",Glass Of Water,"ScrOG,LST,Defoliation,",Custom,13,,,
Larry Lemon OG x3,Larry Lemon OG Auto,Seedsman,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,12,3,,316
Strawberry Cheesecake Auto x6,Strawberry Cheesecake Auto,Seedsman,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,14,6,,440
Runtz Auto x4,Runtz Auto,Original Sensible Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,14,4,,360
Skywalker OG Auto Grow,Skywalker OG Auto,Barney'S Farm,1200 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,,0.25,10,1,37,275
Black Dog Auto x4,Black Dog Auto,Original Sensible Seeds,1000 watt,,True,Manual,,,"LST,",,14,4,,274
Choco Kush Auto x4,Choco Kush Autoflower,Amsterdam Genetics,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,12,4,,520
Mimosa X Orange Punch #2,Mimosa x Orange Punch,Barney'S Farm,250 watt,"Canna,PLAGRON.,Gold Label,Plant Success (Plant Revolution),",True,Manual,"HID / 250W MH Grow 250w,coco Grow Medium,Perlite Grow Medium,",,,1,12,1,140,900
Grape Soda Auto x4,Grape Soda Auto,Original Sensible Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,14,4,,340
Frosted Guava Auto x3,Frosted Guava Automatic,Zamnesia Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,12,3,,370
White Widow Auto x6,White Widow Auto,Seedsman,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,12,6,,580
Cherry Alien Auto x3,Cherry Alien Auto,Original Sensible Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,",,14,3,,260
Choc Mint OG Clones DWC,Chocolate Mint OG,Humboldt Seed Organization,480 watt,"Ecothrive,Advanced Nutrients,General Hydroponics (GHE),",True,Hydroponics,"Other Grow Medium,",Peat Pellet,"Defoliation,",2.74,15,4,448,1792
S05: Choco Haze by Zamnesia,Choco Haze,Zamnesia Seeds,600 watt,"Green Buzz Nutrients,",True,Drip,"Coco Coir Grow Medium,",Paper Towel,"Topping,LST,Defoliation,Lollipoping,",,8,1,20,85
Royal Gorilla- mini organic grow,Royal Gorilla,Royal Queen Seeds,95 watt,"BioBizz,Advanced Nutrients,Atami,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,LST,ScrOG,Defoliation,",0.2,18,1,95,
1st one,Zkittlez OG Auto,Barney'S Farm,300 watt,"Advanced Nutrients,Vitalink,",True,Hydroponics,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,ScrOG,LST,",1.22,21,2,73.5,130
Incredible HulkBerry - MH TSW2000 - RQS,Hulkberry,Royal Queen Seeds,310 watt,"Hesi,RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,Coco Coir Grow Medium,",Other,"LST,Defoliation,",1.44,14,1,67,67
Outlier Z,Outlier Z Auto,Night Owl Seeds,640 watt,"Fox Farm,Fish Head Farms,Advanced Nutrients,Terpinator,",,,"Promix HP-CC Grow Medium,",,"LST,Defoliation,",4.88,14,1,67.4,
Lemon Auto,Auto Lemon,Seedsman,650 watt,"Growth Technology,Plant Success (Plant Revolution),Botanicare,General Hydroponics (GHE),",True,Manual,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Soil Grow Medium,",Other,,7.62,15,1,,
Zkittles Seedsman Grow,Zkittlez Auto,Seedsman,650 watt,"Growth Technology,Plant Success (Plant Revolution),Botanicare,General Hydroponics (GHE),",True,,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Soil Grow Medium,",Other,,7.62,15,3,,
Strawberry Cheesecake Auto,Strawberry Cheesecake Auto,Seedsman,650 watt,"Growth Technology,Plant Success (Plant Revolution),Botanicare,General Hydroponics (GHE),",True,Manual,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Soil Grow Medium,",Other,,,15,,,
Sour Stomper,Sour Stomper,Mephisto Genetics,300 watt,"BuildASoil,",True,Manual,"Soil Grow Medium,Other Grow Medium,",,"LST,Defoliation,",0.76,6,2,,80
Bluntz - SinCity Seeds,Bluntz,SinCity Seeds,1200 watt,"General Hydroponics (GHE),Botanicare,",True,Hydroponics,"Gorilla Grow Tent GGT 4x8,Expanded Clay Grow Medium,",Paper Towel,"Defoliation,Topping,LST,ScrOG,",,10,,,
S05: Wedding Crasher by RQS,Wedding Crasher,Royal Queen Seeds,600 watt,"Green Buzz Nutrients,",True,Drip,"Coco Perlite Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",,8,1,20,95
Fastbuds Variety Grow,Afghan Kush Auto,Fast Buds,,"Fox Farm,Mammoth Microbes,Advanced Nutrients,Earth Juice,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,,FLOWERING,,,
S05: Gelato Auto by Fast Buds,Gelato Auto,Fast Buds,600 watt,"Green Buzz Nutrients,",True,Drip,"Coco Perlite Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",1.2,8,1,12,65
S05: Green Gelato Auto by RQS,Green Gelato Automatic,Royal Queen Seeds,600 watt,"Green Buzz Nutrients,",True,Drip,"Coco Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",1.2,7,1,24,90
S05: Cherry Cola by Fast Buds,Cherry Cola Auto,Fast Buds,600 watt,"Green Buzz Nutrients,",True,Drip,"Coco Perlite Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",1.2,8,1,18,84
TFTC: The Laughing Martian God,Laughing Buddha,Barney'S Farm,150 watt,"BioBizz,Canna,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,Topping,",0.48,20,1,184,120
2x Dark Devil Auto (Sweet Seeds),Dark Devil Auto®,Sweet Seeds,450 watt,"Advanced Nutrients,",True,,"Soil Grow Medium,",,,,11,,60,200
2x Hubbabubbasmelloscope,Hubbabubbasmelloscope,Mephisto Genetics,,"Advanced Nutrients,",True,,"Soil Grow Medium,",,,,10,2,80,250
Super Lemon Haze Auto x2,Super Lemon Haze Auto,Green House Seed Co.,,"Advanced Nutrients,",True,,"Soil Grow Medium,",,,,11,2,70,150
Lemon AK-47,Lemon AK Auto,Fast Buds,450 watt,"Advanced Nutrients,",True,,"Soil Grow Medium,",,,,10,1,66,62
Green Gelato Noobie,Green Gelato Automatic,Royal Queen Seeds,200 watt,"BioBizz,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Other,"LST,Defoliation,",0.8,10,2,63,308
Autos,Pineapple Express Auto,Fast Buds,,"Gaia Green,",True,,,,"Defoliation,LST,",,11,1,,
RQS - ORGANIC CHILL - JOANNES CBD :),Joanne's CBD,Royal Queen Seeds,450 watt,"BioBizz,",True,Manual,"BioBizz LightMix Grow Medium,",Paper Towel,"Main-Lining,Defoliation,",1.6,12,1,,
"Devil in a Bucket, Dark Devil DWC",Dark Devil Auto®,Sweet Seeds,150 watt,"PLAGRON.,Atami,",True,Hydroponics,"Expanded Clay Grow Medium,",Rockwool Cube,"ScrOG,LST,Leaf Tucking,Defoliation,HST,",0.49,13,1,165,165
The new era,Dos Si Dos 33,Barney'S Farm,"LED / 300W FC-E 3000,LED / 300W FC-E 3000,","BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Topping,ScrOG,",,FLOWERING,,,
Garden of Weeden,Russian Auto,Fast Buds,300 watt,"FloraFlex,Technaflora,",True,Hydroponics,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Expanded Clay Grow Medium,",Paper Towel,"LST,Defoliation,",1.49,12,1,,
White Widow,White Widow (fem),ILGM,310 watt,"Down To Earth,General Hydroponics (GHE),Real Growers,",True,Manual,"Soil Grow Medium,",Paper Towel,"12-12 From Seed,Defoliation,LST,",0.91,15,2,,288
Cookie Gelato Auto - RQS,Cookies Gelato Automatic,Royal Queen Seeds,250 watt,"BioBizz,PLAGRON.,Ecothrive,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Expanded Clay Grow Medium,Other Grow Medium,",,"ScrOG,HST,LST,Defoliation,",2,12,3,,
SSSC Auto Creeper /Almicanna Living Soil,Auto Creeper,Super Sativa Seed Club,190 watt,,True,Manual,"Almicanna living soil Grow Medium,",,"Topping,LST,Defoliation,",0.64,19,1,190,792
"Banana Punch, 1st attempt with LED",banana punch,Custom Breeder & Strain,450 watt,"Canna,PLAGRON.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,LST,Defoliation,",1,14,6,585,585
Swiss cheese,Swiss Cheese Autoflower,Nirvana,,,True,Manual,,Paper Towel,"LST,",0.8,13,1,,375
Purple majik x blue gorilla,Purple Majik R1,ETHOS Genetics,200 watt,"Fox Farm,Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Perlite Grow Medium,Compost Grow Medium,",,"Flushing,LST,Monstercrop,Reveg,",Custom,12,,,
BC x CK #2,Blackcherry pie x Candykush,Custom Breeder & Strain,,,True,Manual,,,,,9,1,83.5,359
2°b DWC Gorilla Zki FB420 - 2X2 TS1000,Gorilla Zkittlez Auto,Fast Buds,150 watt,"General Hydroponics (GHE),Atami,Canna,",True,Hydroponics,"Expanded Clay Grow Medium,root riot Grow Medium,",Directly In Substrate,"LST,HST,Leaf tucking,ScrOG,Defoliation,Lollipopping,",0.36,15,1,134,550
107_Purple Punch Auto,Purple Punch Auto,Fast Buds,,,True,Hydroponics,,,"LST,",,11,1,30,
Pistachio Humboldt Seed Co,Pistachio,Humboldt Seed Company,300 watt,"Down To Earth,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Coco Coir Grow Medium,",Glass Of Water,"HST,Defoliation,ScrOG,Topping,LST,",2.44,17,1,,
INFERNO!!!,Mandarin Sunset,ETHOS Genetics,856 watt,"Superthrive,Fox Farm,True Plant Science (TPS),Bio Tabs,Humboldts Secret,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,1.83,12,3,473,
Orange Creamsicle Humboldt Seed Co,Humboldt Seed Company - Orange Creamsicle,Custom Breeder & Strain,300 watt,"Down To Earth,General Hydroponics (GHE),",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,LST,Topping,",2.44,17,1,55.84,
2°a DWC Kosher FB420 - 2X2 TS1000,Kosher Cake Auto,Fast Buds,150 watt,"General Hydroponics (GHE),Atami,Growth Technology,Canna,",True,Hydroponics,"Expanded Clay Grow Medium,root riot Grow Medium,",Directly In Substrate,"Leaf tucking,LST,HST,ScrOG,Defoliation,Lollipopping,",0.36,15,1,147,600
White Widow Auto Fem #2,White Widow,Seedsman,"LED / 320W Custom,","Fox Farm,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Lollipoped,Defoliation,",3.05,12,1,28.35,56.7
Barney's Session,Mimosa Evo,Barney'S Farm,231 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,0.36,18,1,195,
Blackberry Moonrocks by Anesia Seeds,Blackberry Moonrocks®,Anesia Seeds,310 watt,"Fox Farm,Botanicare,",True,Manual,"Foxfarm Ocean Forest Potting Soil Grow Medium,",Directly In Substrate,"LST,Topping,HST,Defoliation,",0.91,14,1,240.98,711.27
BBC x Purple Punch,Iced Wildberry,Custom Breeder & Strain,,"Dr. Earth,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Topping,",,14,2,14,
Red Hot Cookies x GRC x BBC,Red Hot Violet,Custom Breeder & Strain,,"Dr. Earth,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Topping,",,14,1,14,
Purple Zkittlez Rbx (2nd Run),Purple Zkittlez R1,ETHOS Genetics,,"Dr. Earth,",True,,"Soil Grow Medium,",Glass Of Water,"Defoliation,Topping,",,14,1,,
Trop Cherry x Grandi Guava,WolfPackSelections,Custom Breeder & Strain,,"Dr. Earth,",True,Manual,"Soil Grow Medium,",Glass Of Water,,,13,1,14,
Lemon Cherry Gelato x Zlushiez,RawGenetics - Charmz,Custom Breeder & Strain,,"Dr. Earth,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,Topping,",,14,1,,
Oreoz x Red Runtz,Dipz,Exotic Genetix,,"Dr. Earth,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,",,13,2,28,
Royal Gorilla Automatic,Royal Gorilla Automatic,Royal Queen Seeds,100 watt,"RQS Organic Nutrients,BioBizz,BIOCANNA,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,Defoliation,",0.16,10,1,45,
Bitties x Bahama Mama,Solfire - Jug Life,Custom Breeder & Strain,,"Dr. Earth,",True,Manual,"Soil Grow Medium,",Glass Of Water,,,13,1,14,
Bahama Bussdown x Bahama Mama,Solfire - Diamond Daiquiri,Custom Breeder & Strain,,"Dr. Earth,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,",,13,1,16,
Northern Lights Auto by Seedsman,Northern Lights Auto,Seedsman,300 watt,,True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,",,16,,,
Two Pot Shakur c99xblueberry fast,C99 x Blueberry Fast version,207 Genetics,300 watt,"General Hydroponics (GHE),Botanicare,Foop Organic Biosciences,Microbe Life Hydro,Bloom City Organics,",True,Hydroponics,"Dwc Grow Medium,",Peat Pellet,"HST,LST,Topping,Defoliation,FIMing,",1.22,17,1,,2267.96
Afghan Hydro,Afghan,MSNL,450 watt,"General Hydroponics (GHE),",True,Hydroponics,"Expanded Clay Grow Medium,",,"LST,Topping,ScrOG,",30.48,8,8,,
#03. Blue Dream Auto,Caliweed - Blue Dream Auto,Custom Breeder & Strain,,"Dutchpro USA,Advanced Nutrients,Purpinator,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",1.5,11,1,,72
#02. Pineapple Express Auto,Pineapple Express Auto,Fast Buds,,"Dutchpro USA,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",1.5,9,1,,68
#01. Gorilla Zkittlez Auto,Gorilla Zkittlez Auto,Barney'S Farm,,"BioBizz,Dutchpro USA,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Other,"LST,Defoliation,",,14,,,
Dutch automatic outdoor (spliff seeds),Dutch Automatic,Spliff Seeds,,"PLAGRON.,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,",,11,1,70,70
Mendocino & Blackberry cake,Mendocino Skunk,Paradise Seeds,800 watt,"Advanced Nutrients,",True,Drip,"Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,LST,Defoliation,ScrOG,",1.2,13,1,81,
Canna Crude (AMS),Gushers,Amsterdam Marijuana Seeds AMS,856 watt,"Superthrive,Fox Farm,True Plant Science (TPS),Bio Tabs,Humboldts Secret,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,1.22,12,2,295,
OG Seedsman auto,OG Kush Auto,Seedsman,250 watt,"Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,,0.35,9,1,162,
SANTA MUERTE,Santa Muerte,Blimburn Seeds,300 watt,"T-REX,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",,10,1,,54
FBT2305,Ztrawberriez Auto,Fast Buds,150 watt,"Real Growers,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,LST,HST,",0.61,7,1,28.35,28.35
ILGM Wedding Cake/ Blue Dream Fall 2022,Wedding Cake,ILGM,798 watt,"BuildASoil,",True,,"Gorilla Grow Tent GGT Lite 4x4,Soil Grow Medium,",Paper Towel,"Defoliation,LST,ScrOG,",4.57,20,2,,
Manzanitas/apple butter/crescendo/nanaz,Apple butter,Custom Breeder & Strain,1000 watt,"Green Planet Nutrients,Advanced Nutrients,Cyco Platinum Series,",True,,"Sungrow Grow Medium,",,"LST,Topping,",,15,,,
2nd grow,Jack Herer,Seedsman,200 watt,"Blue Planet Nutrients,",True,Hydroponics,,,"Defoliation,",0.61,9,2,,170.1
