diary_name,strain,strains_company,light_watt,nutrients,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Pink Biscotti,QCS tester,Custom Breeder & Strain,150 watt,,Manual,"pro mix Grow Medium,various composts Grow Medium,",,,,8,1.0,,
Roji OG x GSK x PB,QCS tester,Custom Breeder & Strain,150 watt,,Manual,"pro mix Grow Medium,various composts Grow Medium,",,,,8,1.0,,
Fap5 auto,Fap5,Custom Breeder & Strain,200 watt,"Advanced Nutrients,GreenGro,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"Topping,Lollypopping,Defoliation,",,12,1.0,,
Tastebudz - Back to the future #2,Back To The Future #2 Fem,Tastebudz Genetics,245 watt,"PRO-MIX,",Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",2.44,13,1.0,48.0,
Persian pie,Persian Pie,Green House Seed Co.,120 watt,"Canna,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,ScrOG,Defoliation,Topping,",Custom,9,1.0,,92.0
Fruity Indica Strains !,Blueberry OG,Barney'S Farm,600 watt,"BioBizz,Atami,Advanced Nutrients,Platinium Hydroponics,General Hydroponics (GHE),",Manual,"Soil Grow Medium,",Paper Towel,,0.36,17,2.0,68.0,420.0
Strawberry Tree,Strawberry Tree,Anesia Seeds,,"BioBizz,Atami,Canna,",Manual,"Miscela leggera Biobizz Grow Medium,",Directly In Substrate,"Defoliation,",1.2,11,1.0,,
Jack Harrer & Dos I Dos,Jack Herer,Sensi Seeds,400 watt,,Manual,"Soil Grow Medium,",,"LST,HST,Topping,FIMing,Defoliation,",,9,,,
Kings Juice,Kings Juice,Green House Seed Co.,480 watt,"Green House Feeding,",Manual,"Soil Grow Medium,",,"Defoliation,Topping,LST,",Mammoth Tents,15,,,
3 cultivar 6 plant manifold scrOG,Blueberry,Dutch Passion,1300 watt,"General Hydroponics (GHE),Fish Head Farms,Terpinator,Advanced Nutrients,Purpinator,",Hydroponics,"Soil Grow Medium,Perlite Grow Medium,",,,9.75,17,2.0,,1204.85
Mixed run/clone,Purple Trainwreck,Humboldt Seed Organization,630 watt,"General Hydroponics (GHE),Terpinator,Advanced Nutrients,",Manual,"Gorilla Grow Tent GGT 5x5,Coco Coir Grow Medium,",,"LST,HST,",,10,6.0,,286.33
Durban Sunrise | Queens Banner,Durban Sunrise Auto,Twenty20,200 watt,"Real Growers,General Hydroponics (GHE),Fish Head Farms,Foop Organic Biosciences,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",,15,1.0,,70.87
Sour Crack Autos,Sour Crack,Mephisto Genetics,300 watt,"Gaia Green,Fox Farm,",Manual,"Soil Grow Medium,",Paper Towel,"Leaf tucking,LST,",7.62,10,1.0,52.6,226.8
Purple lemonade,Purple Lemonade Auto,Fast Buds,300 watt,"General Hydroponics (GHE),Superthrive,Terpinator,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",2.44,10,1.0,,475.0
White widow,Nuke heads,Custom Breeder & Strain,,,Manual,"Soil Grow Medium,",,,,17,1.0,,255.15
3 bears OG -2nd grow,3 Bears OG,Mephisto Genetics,300 watt,"Gaia Green,Fox Farm,",Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,Tucking,Leaf tucking,",7.62,10,2.0,122.4,
Jersey_Buds2,Blue Dream,Grand Daddy Purp,800 watt,,Hydroponics,"Other Grow Medium,",,,2,9,20.0,,1559.22
Pineapple Head Express auto - Maggie's,Pineapple Head Express by Maggie's Auto Farm,Custom Breeder & Strain,150 watt,"Cutting Edge Solutions,",Manual,"Gorilla Grow Tent GGT 2x2.5,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",0.69,15,1.0,226.8,2086.52
"Dinachem,green Poisson wilma",Dinachem,Dinafem,"LED / 680W Custom,LED / 680W Custom,","Canna,Organics Nutrients,",Hydroponics,"Soil Grow Medium,Expanded Clay Grow Medium,",,"Topping,ScrOG,",,FLOWERING,,,
Green Gelato Fem,Green Gelato,Royal Queen Seeds,"LED / 240W Custom,","General Hydroponics (GHE),PRO-MIX,Advanced Nutrients,",Manual,"Soil Grow Medium,",,"Topping,Defoliation,Lollipoping,",0.8,17,1.0,147.0,1039.0
C-Vibez lover,C-Vibez,Dutch Passion,270 watt,"Advanced Nutrients,Green House Feeding,Top Crop,",Manual,"Perlite Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,",Other,,0.64,12,1.0,85.0,160.0
RQS Royal AK auto : mix coco/soil,Royal AK Automatic,Royal Queen Seeds,200 watt,"PLAGRON.,Platinium Hydroponics,BioBizz,",Manual,"Expanded Clay Grow Medium,Perlite Grow Medium,Soil Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,Main-Lining,HST,Defoliation,LST,",0.36,12,1.0,51.0,220.0
The Alpha,Bubba Kush,Seedsman,150 watt,"General Hydroponics (GHE),Fox Farm,",Manual,,Glass Of Water,"LST,ScrOG,Defoliation,",0.61,23,2.0,121.0,
Panties that pack a punch,Panty Punch Fem,Seedstockers,310 watt,"Green Buzz Nutrients,Monkey Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,Defoliation,HST,LST,",Custom,18,1.0,26.0,32.0
POTG AND BANANA DADDY,Planet Of The Grapes,ETHOS Genetics,355 watt,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,LST,Topping,ScrOG,",3.05,17,1.0,,56.7
BlueMnesia 2,Blue Amnesia Haze,Amsterdam Genetics,650 watt,"General Hydroponics (GHE),Advanced Nutrients,",Manual,,,,0.4,13,1.0,85.0,385.0
Purple Ghost candy,Purple Ghost Candy,Seedsman,310 watt,"Green Buzz Nutrients,Monkey Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,Topping,LST,HST,",Custom,18,1.0,52.4,76.3
test lumatek,Strawberry Kush,White Label,300 watt,"Bio Tabs,PLAGRON.,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,0.64,15,1.0,,
Rqs//marshydro//my girlfriend's garden,Purple Punch Automatic,Royal Queen Seeds,150 watt,"RQS Organic Nutrients,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Rqs nutriments Grow Medium,",Directly In Substrate,"HST,Defoliation,",Custom,10,1.0,,
Peyote Zkittlez,Peyote Zkittlez,Seedsman,310 watt,"Green Buzz Nutrients,Monkey Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,HST,",Custom,18,1.0,37.0,57.0
Granddaddy Purple Auto,Granddaddy Purple Autoflower,ILGM,600 watt,"Advanced Nutrients,",Manual,"Gorilla Grow Tent GGT 5x5,Coco Coir Grow Medium,",Glass Of Water,,1.52,16,4.0,,340.0
Gorilla cookies auto outdoor Run,Gorilla Cookies Auto,Fast Buds,,"Green Planet Nutrients,Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Tucking,",,11,1.0,42.52,70.0
White Runtz by Anesia Seeds,White Runtz,Anesia Seeds,200 watt,"BioBizz,Atami,Canna,",Manual,"Biobizz light mix Grow Medium,",Directly In Substrate,,1.2,11,1.0,,
Calypso Sunrock by Anesiaseeds,Calypso Sunrocks,Anesia Seeds,150 watt,"BioBizz,Atami,Canna,",Manual,"Miscela leggera Biobizz Grow Medium,",Directly In Substrate,,1.2,11,1.0,,
Phantom cookies Domina,Phantom Cookies,Custom Breeder & Strain,"LED / 1000W Custom,","BioBizz,",Drip,"Soil Grow Medium,",,"HST,Defoliation,Topping,LST,",Custom,21,2.0,,340.19
"Royal Cookies, Euforia and NN",Royal Cookies,Royal Queen Seeds,140 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,LST,",Custom,11,1.0,,16.0
Mafia underground,Seeds Mafia - Freshberry,Custom Breeder & Strain,330 watt,"Dynomyco,",Manual,"Living soil Grow Medium,Perlite Grow Medium,",Other,"Topping,LST,Defoliation,",1.22,16,1.0,,865.0
First Dual root aquaponics,White Widow Autoflower,ILGM,150 watt,"Fox Farm,Botanicare,Real Growers,",Manual,"Soil Grow Medium,Aquaponics Grow Medium,",Paper Towel,,0.61,11,1.0,85.05,680.39
The Big Cheese,Auto Big Cheese,Seeds Mafia,330 watt,,Manual,"Living soil Grow Medium,Perlite Grow Medium,",Other,"Topping,LST,Defoliation,",1.22,16,1.0,,1005.0
Jack Herer Auto,Jack Herer Auto,Green House Seed Co.,"LED / 300W SP 3000,","BioBizz,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",,"LST,Defoliation,",2.44,11,1.0,,550.0
Grow #1 - AK/LD/GSC,AK-420,White Label,480 watt,"PLAGRON.,Advanced Nutrients,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,Topping,LST,ScrOG,",0.75,23,2.0,,
Runtz Elev8seeds (DWC),Runtz,Elev8 Seeds,600 watt,"Advanced Nutrients,Grotek,Canna,",Hydroponics,"Soil Grow Medium,",,"Topping,",,13,1.0,,90.0
Godfather OG Quadline w/ Timber COBs,DNA Crew Godfather OG,Custom Breeder & Strain,640 watt,"Maxicrop,General Hydroponics (GHE),Terpinator,",Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Quadlining,Topping,Defoliation,LST,",1.22,18,1.0,,
Aerogarden spite grow,Heavy grapefruit- europa seeds,Custom Breeder & Strain,"LED / 50W Bounty Elite,","General Hydroponics (GHE),",Aeroponics,"Other Grow Medium,",,"LST,Main-Lining,",0.61,19,1.0,,20.0
4Q2022 Sangria by Twenty 20 Mendocino,Twenty20 - Sangria (Speakeasy Series),Custom Breeder & Strain,150 watt,"Microbe Life Hydro,South Cascade Organics,Mammoth Microbes,",Drip,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",0.37,11,1.0,,450.0
Freedom of Seeds - Chunky Skunk,Freedom of Seeds - Chunky Skunk,Custom Breeder & Strain,480 watt,"Fox Farm,Fish Head Farms,",Manual,"Soil Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",,18,1.0,28.0,
New indoor grow,Purple Punch Auto,Fast Buds,"LED / 310W ATS 300W Pro,","Indica Nutrients,",Manual,"Soil Grow Medium,Coco Coir Grow Medium,Vermiculite Grow Medium,Mineral Wool Grow Medium,",Directly In Substrate,"12-12 From Seed,Natural,Defoliation,",1,8,6.0,,
Fast Eddy in Mini Grow Box (M),Fast Eddy Automatic CBD,Royal Queen Seeds,30 watt,,Manual,"Other Grow Medium,Coco Coir Grow Medium,",,"Defoliation,ScrOG,",0.15,12,1.0,,20.0
Critical Purple Auto (organic),Critical Purple Autoflowering,Growers Choice Seeds,400 watt,"Gaia Green,",Manual,"Soil Grow Medium,worm castings Grow Medium,",Paper Towel,"LST,HST,Defoliation,",0.46,13,2.0,520.0,1150.0
Jack Herer <Pa>,Jack Herer,The Bulldog Seeds,200 watt,"Advanced Nutrients,Xpert Nutrients,",Manual,"Soil Grow Medium,",,"FIMing,",1,15,5.0,283.0,
Queen Ann,LemonWalker,Custom Breeder & Strain,,,,,,,,8,1.0,51.0,1.8
"First Grow! Ethos, Purple City, Mephisto",OG Kush Autoflower R5,ETHOS Genetics,"LED / 100W,","Gaia Green,",Manual,"AC Infinity Cloudlab 632 Advance Grow Tent 36” X 20” X 62”,Soil Grow Medium,",Directly In Substrate,,1.83,9,1.0,,80.0
Der BayBurger Dream!?,Bay Burger,Delicious Seeds,150 watt,"Mills Nutrients,",,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,",,14,1.0,61.0,61.0
Blue Gelato,Blue Gelato,Royal Queen Seeds,120 watt,"Bio Tabs,",Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",0.12,12,1.0,44.2,166.4
auto white haze CBD run under 50w,auto white haze CBD,Custom Breeder & Strain,150 watt,"Green House Feeding,General Hydroponics (GHE),Vitalink,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,",Mammoth Tents,10,,,
AMNESIA HAZE AUTO RQS,Amnesia Haze Automatic,Royal Queen Seeds,1200 watt,"BioBizz,Bio Technology,",Manual,"Soil Grow Medium,",,,1.44,20,3.0,118.0,395.0
More Strawnana Purps!,Strawberry Banana Purps Auto,Ganja Farmer Seeds,"LED / 300W SP 3000,","Aurora Innovations (Roots Organics),",Manual,"Soil Grow Medium,",Directly In Substrate,,0.3,11,1.0,50.0,
Seedsman Best Tiny Fish Contest <3 °°,Tropicana Cookies Auto,Fast Buds,240 watt,"Green Buzz Nutrients,Mills Nutrients,Plant Magic,Advanced Hydroponics of Holland,Aptus,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,0.06,10,1.0,21.0,96.0
Cherry GarSeeYa and Gold Leaf,Bergman's Gold Leaf,ILGM,480 watt,"Gaia Green,Real Growers,",Manual,"Coco Coir Grow Medium,",Paper Towel,"LST,Topping,Defoliation,ScrOG,",2.74,13,1.0,,
Georgian purple haze auto,Purple haze,Custom Breeder & Strain,200 watt,"General Hydroponics (GHE),Advanced Nutrients,",Manual,"Soil Grow Medium,",Paper Towel,"ScrOG,LST,Defoliation,",2,13,2.0,,300.0
Macarons français (1ere culture Led),French Macaron,T.H.Seeds,205 watt,"BioBizz,Platinium Hydroponics,PLAGRON.,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,Topping,LST,Defoliation,",0.8,12,2.0,60.0,500.0
Critical Orange Punch,Auto Critical Orange Punch,Dutch Passion,400 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,,,9,1.0,50.0,310.0
Red Poison Auto SS,Red Poison Auto®,Sweet Seeds,"LED / 150W Mars TS 1000,","BioBizz,Advanced Nutrients,PLAGRON.,",Manual,"Soil Grow Medium,",,,0.54,8,1.0,43.0,
Slurricane #7 S1 - In House Genetics,Slurricane #7 S1,In House Genetics,150 watt,"Advanced Hydroponics of Holland,BioBizz,PLAGRON.,Advanced Nutrients,",Hydroponics,"Expanded Clay Grow Medium,",,"Topping,LST,HST,Defoliation,",0.8,14,1.0,,
1st_LarryBirdKush_x3,Larry Bird Kush,Zamnesia Seeds,400 watt,"BIOCANNA,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,Main-Lining,",Custom,21,,,
Super Sativa New Strain Contest,Auto Purple OG Punch,Super Sativa Seed Club,200 watt,"Atami,BioBizz,Canna,",Manual,"Miscela leggera Biobizz Grow Medium,",Directly In Substrate,"Defoliation,",1.2,11,1.0,,
Fast Buds- Strawberry Wedding,Strawberry Pie Auto,Fast Buds,310 watt,"Bio Tabs,",Drip,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,",1,9,1.0,30.0,350.0
First coco run,Herbies Seeds - Skittlez,Custom Breeder & Strain,450 watt,"Advanced Nutrients,BioBizz,Plant Magic,Plant Success (Plant Revolution),PLAGRON.,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,",1.52,15,2.0,,175.0
Fast Buds- Banana Purple Punch,Banana Purple Punch Auto,Fast Buds,310 watt,"Bio Tabs,",Drip,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,",1,9,1.0,92.0,500.0
Stilton Special,Stilton Special,Mephisto Genetics,240 watt,"Gaia Green,",,"Soil Grow Medium,Vermiculite Grow Medium,Other Grow Medium,",,"Defoliation,Lollipop,",,10,1.0,,
Biscotti Mintz,Biscotti Mintz,Barney'S Farm,,"House & Garden,",Manual,,,"SoG,",0.8,12,25.0,,435.0
White Widow Regular with pot Hulk,White Widow Regular,Seedsman,600 watt,"Atami,Advanced Nutrients,BioBizz,",Manual,"Soil Grow Medium,Expanded Clay Grow Medium,",,"LST,HST,",Custom,16,1.0,,
Barney's Farm/ GreenhouseSeedCo,Kings Juice,Green House Seed Co.,800 watt,,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",,"ScrOG,Topping,HST,",4.88,19,,,140.0
SubLIMEinaL,LemonWalker,Custom Breeder & Strain,,,Manual,,,,,FLOWERING,,,
Bruce Banner Revisited,Bruce Banner Auto,Ganja Farmer Seeds,400 watt,"Purpinator,Dutch Science Nutrients,Plant Success (Plant Revolution),",Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",1.22,12,1.0,,197.0
White Widow 1,White Widow,Seedsman,240 watt,,Manual,"CoolGrows GT 96x48x80,Soil Grow Medium,",Directly In Substrate,,,16,1.0,,
Cream mandarine XL Auto,Cream Mandarine XL Auto®,Sweet Seeds,150 watt,"BioBizz,",Manual,"Mineral Wool Grow Medium,",,,1,10,1.0,,
Skywalker OG Runtz XL Auto,Skywalker OG Runtz XL Auto,Sweet Seeds,150 watt,"BioBizz,",Hydroponics,"Mineral Wool Grow Medium,",Paper Towel,,1,10,1.0,,
Dutch Passion Auto Ultimate,Auto Ultimate,Dutch Passion,660 watt,"Xtreme Gardening,Dutchpro USA,Lotus Nutrients,Earth Juice,",Manual,"Gorilla Grow Tent GGT 4x8,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",4.88,12,2.0,309.0,606.0
Sour Diesel Auto,Sour Diesel Automatic,MSNL,400 watt,"General Hydroponics (GHE),Fox Farm,",Manual,"Perlite Grow Medium,Soil Grow Medium,Soil Grow Medium,",Glass Of Water,"Defoliation,",3.66,12,,,
Crazy Cookies,Crazy Cookies,Zambeza,165 watt,"BIOCANNA,RQS Organic Nutrients,BioBizz,Canna,",Manual,"Soil Grow Medium,",,"LST,Defoliation,",0.36,12,1.0,79.0,
Mimosa Evo,Mimosa Evo,Barney'S Farm,540 watt,"General Hydroponics (GHE),Advanced Nutrients,",Hydroponics,"Expanded Clay Grow Medium,",Paper Towel,"ScrOG,Topping,Main-Lining,Defoliation,",,23,1.0,100.0,200.0
Fat banana Auto,Fat Banana Automatic,Royal Queen Seeds,100 watt,"Atami,BioBizz,",Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,,10,,10.0,
WW 2,White Widow,Royal Queen Seeds,100 watt,"Atami,BioBizz,",Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Topping,LST,HST,",,17,1.0,45.0,
Ghost of NYC (Humboldt Seed Organization,Ghost of NYC,Humboldt Seed Organization,400 watt,"Botanicare,General Hydroponics (GHE),Lotus Nutrients,",Manual,"Soil Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",4.88,18,1.0,107.73,
Original AK,AK Auto,Fast Buds,,"General Hydroponics (GHE),",Manual,"Soil Grow Medium,",Peat Pellet,"LST,",,11,1.0,,65.0
Bubble Gum // SM,Auto Bubble Gum,Seeds Mafia,200 watt,"BioBizz,PLAGRON.,Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,1,13,1.0,120.0,550.0
Gelato #7,Gelato Auto,Fast Buds,,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,LST,Defoliation,",,13,,,
Mimosa x Orange Punch (Clones),Mimosa x Orange Punch,Barney'S Farm,,"Canna,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",,6,,,
Cherry Cola auto,Cherry Cola Auto,Fast Buds,150 watt,"General Hydroponics (GHE),Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Rockwool Cube,"LST,",,7,,,
Blue Dream Auto,Blue Dream Auto,Fast Buds,150 watt,"General Hydroponics (GHE),Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Rockwool Cube,"LST,",,14,,,
Mimosa x Orange Punch,Mimosa x Orange Punch,Barney'S Farm,300 watt,"Advanced Nutrients,Terpinator,",Manual,"Soil Grow Medium,",Paper Towel,"Topping,",0.72,12,5.0,208.0,
Fast but,Gorilla Zkittlez Auto,Fast Buds,300 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,10,,,
Zamnezia,Sunset Sherbet Automatic,Zamnesia Seeds,300 watt,"Advanced Nutrients,General Hydroponics (GHE),",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,10,,,
Fast Buds,Blue Dream Auto,Fast Buds,300 watt,"Advanced Nutrients,",Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,11,,,
Cat ‍ Piss Cookies,Runtz Haze Auto,Custom Breeder & Strain,1200 watt,"Fox Farm,True Plant Science (TPS),",Manual,"Soil Grow Medium,",Glass Of Water,,,13,4.0,,10772.8
Blueberry Muffin and Apples&Bananas,Blueberry muffin,Custom Breeder & Strain,600 watt,"Botanicare,Fox Farm,Mammoth Microbes,Real Growers,",Drip,"Living soil Grow Medium,",,"Defoliation,",1.22,18,2.0,119.07,1363.33
Critical Kush Auto First,Critical Kush Auto,Barney'S Farm,300 watt,"BioBizz,",,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"Topping,LST,ScrOG,Defoliation,FIMing,",0.81,10,3.0,,404.0
Purple Majik RBX1,Purple Majik R1,ETHOS Genetics,150 watt,"General Hydroponics (GHE),Fish Head Farms,",Hydroponics,,Other,"Topping,LST,",0.7,17,1.0,,
Purple OG Punch,Purple OG Punch,Super Sativa Seed Club,150 watt,"Advanced Nutrients,Terpinator,General Hydroponics (GHE),",Manual,"sunshine mix Grow Medium,",Glass Of Water,,0.46,11,2.0,,
SSSC-Sour TangieDawg/ Urban Chili,Sour Tangie Dawg,Super Sativa Seed Club,,"Green Buzz Nutrients,",Manual,"Soil Grow Medium,",Glass Of Water,"transplant,",0.43,11,2.0,,420.0
LEMON T// HYPHOTONFLUX,Lemon T S1,The High Chameleon,960 watt,"Green Buzz Nutrients,",Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,",Custom,14,3.0,,420.0
MIMO T--HYPHOTONFLUX,Mimo T,The High Chameleon,960 watt,"Green Buzz Nutrients,",Manual,"Soil Grow Medium,",,,Custom,14,,,
MENDO T,Mendo T,The High Chameleon,"LED / 100W XS1000,LED / 240W XS2000,","Green Buzz Nutrients,",Manual,"Soil Grow Medium,",Glass Of Water,"Topping,Defoliation,",90,14,1.0,,4200.0
RUNTZ T// HYPHOTONFLUX,Street T,The High Chameleon,960 watt,"Green Buzz Nutrients,",Manual,"Soil Grow Medium,",Glass Of Water,,Custom,14,,420.0,
Royal Haze,Royal Haze Automatic,Royal Queen Seeds,400 watt,"Advanced Nutrients,",Manual,"FFOF Grow Medium,",Glass Of Water,,,12,1.0,39.69,1133.98
Pineapple Glue,Auto Pineapple Glue,Advanced Seeds,430 watt,"Advanced Nutrients,",Manual,"FFHF Grow Medium,",Glass Of Water,,,10,,68.04,
Anubis Auto,Auto Anubis,Pyramid Seeds,430 watt,"Advanced Nutrients,",Manual,"FFOF Grow Medium,",Glass Of Water,,,10,2.0,130.41,134.94
Mango Smile,Mango Smile,Mephisto Genetics,300 watt,"Fox Farm,",Manual,"Coco Coir Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,",,11,1.0,,155.92
LSD-25,LSD-25 Auto,Fast Buds,300 watt,"Fox Farm,",Manual,"Coco Coir Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,",,11,1.0,,184.27
Fruity OG Kushington,Fruity OG Kush,Quebec Cannabis Seeds QCS,200 watt,"Advanced Nutrients,Plant Success (Plant Revolution),Grotek,",Hydroponics,"DWC Grow Medium,",,"LST,",,13,1.0,,
Fraggle guerilla,Fraggle Skunk Auto,Philosopher Seeds,,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,9,1.0,,60.0
Guerilla grow from 2021,Green Poison Fast Version®,Sweet Seeds,,,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,12,1.0,,12.0
OverGrowth#2,Double XL Watermelon Weddingcake Autoflower,Growers Choice,730 watt,"General Hydroponics (GHE),Botanicare,Terpinator,",Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"LST,Defoliation,",3.8,11,7.0,,5000.0
Giant Venus Flytrap by Killer Plants,Giant Southwest Venus Flytrap,Custom Breeder & Strain,"LED / 150W XS1500,",,Manual,,,,,1,,,
Brucebanner,Bruce Banner,ILGM,300 watt,"True Plant Science (TPS),",Manual,"Soil Grow Medium,",,"LST,Topping,",,8,,,326.02
Gelato - Blimburn seeds - NFT,Gelato,Blimburn Seeds,260 watt,,Hydroponics,"Other Grow Medium,",,,1.08,13,5.0,280.0,
Somango xxl - Summer Fun,Somango XXL,Nirvana,,"BioBizz,",Manual,"Compost Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Worm castings Grow Medium,Acid compost Grow Medium,",Glass Of Water,"Main-Lining,Defoliation,LST,Topping,",,15,1.0,,210.0
Durban Poison - True Home Grow,Durban Poison,Custom Breeder & Strain,,"BioBizz,",Manual,"Compost Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Worm castings Grow Medium,Acid compost Grow Medium,",Glass Of Water,"Defoliation,Topping,Main-Lining,",,17,1.0,,263.0
FBT2311,FBT2311,Fast Buds,465 watt,"Aptus,",Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,",0.3,9,1.0,144.0,
Rogue Squadron RED 6,Dark Devil Auto®,Sweet Seeds,600 watt,"Dr. Earth,Down To Earth,Earth Juice,",Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,,4.57,8,3.0,129.0,1110.0
