diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Gorilla Cookies Auto,Gorilla Cookies Auto,Ganja Farmer Seeds,600 watt,,True,Manual,"Coco Coir Grow Medium,",Other,"Defoliation,LST,",12.92,9,3,4.27,
3 STRAINgers from L.M.F.,Roof 95,T.H.Seeds,,"NPK Industries,Green Planet Nutrients,General Hydroponics (GHE),Terpinator,Advanced Nutrients,",True,Manual,"ProMix Grow Medium,Perlite Grow Medium,Azomite Grow Medium,Coco Coir Grow Medium,Soil Amending this weekend Week 12,Soil Flush Week 2,Soil Amended: Final application Week 24,",Glass Of Water,"Defoliation,Bamboo Supports,Foliar Misting,LST,Mildew found,White Powder Mildew,White Powdery Mildew prevention,Powdery Mildew prevention,Milk Application for Powdery Mildew,Transplant 1->3,FIMing,",,28,1,62.79,486.78
ORIGINAL SENSIBLE W/ ALL MARS HYDRO GEAR,Bruce Cookies,Original Sensible Seeds,1890 watt,,True,Manual,"PROMIX Grow Medium,",,"Defoliation,LST,",26.25,20,1,,2
"PEV SEEDS, MARS HYDRO 5X5 TS3000 6"" FAN",Amnesia Lemon Feminized,Pev Seeds,450 watt,"Remo Nutrients,",True,Manual,"PROMIX HP Grow Medium,",Directly In Substrate,"Defoliation,LST,",26.25,21,1,,2.5
"DIVINE SEEDS,MARS HYDRO,TS3000 6""AUTOFAN",Afghan Original,Divine Seeds,450 watt,"Remo Nutrients,",True,Manual,"PROMIX HP Grow Medium,",Directly In Substrate,"Defoliation,LST,",26.25,21,1,,2.5
Kalini Asia,Kalini Asia,Zamnesia Seeds,150 watt,"Bio Nova,",True,Manual,"Soil Grow Medium,",Paper Towel,"SoG,12-12 From Seed,",5.38,9,2,1.23,1.76
"MARS HYDRO 8X8, FC-E6500, FC4800 TSW2000",33 AUTOFLOWERS,Custom Breeder & Strain,1440 watt,,True,Manual,"PROMIX HP Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,",26.25,25,33,,3527.4
Big Bud outdoor,Big Bud,ILGM,,"Fox Farm,",True,Drip,"Soil Grow Medium,",,"Topping,Defoliation,LST,HST,",,23,1,,12
Gorilla Girl #1,Gorilla Girl®,Sweet Seeds,220 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,",4,16,1,,18.24
First Ever Grow,Auto Critical Orange Punch,Dutch Passion,"LED / 600W Custom,","Plant Magic,",True,Hydroponics,"Expanded Clay Grow Medium,Mineral Wool Grow Medium,",Rockwool Cube,"Defoliation,LST,",13.08,11,1,,3.5
Lot of Fruit,Fruity Genetics - Lot of Fruit,Custom Breeder & Strain,300 watt,"Bio Nova,",True,Manual,"Soil Grow Medium,",Paper Towel,"SoG,",8.61,12,8,11.29,11.29
Cultivo Santiago chile,Purple Lemonade Auto,Fast Buds,"LED / 360W Custom,",,True,Manual,"Other Grow Medium,",,,,3,,,
Again!,Super Lemon Haze Auto,Green House Seed Co.,"LED / 100W Mars TS 600,","Green House Feeding,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",2.62,11,1,,
Barnys Dna,Blue Sunset Sherbert,Barney'S Farm,600 watt,"Remo Nutrients,",True,Manual,,,"HST,Defoliation,Topping,LST,",Mammoth Tents,8,1,,
Red Pure Auto CBD,Red Pure Auto CBD,Sweet Seeds,240 watt,"General Hydroponics (GHE),Botanicare,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Peat Moss Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Soil Grow Medium,",Paper Towel,"LST,",29.53,12,2,2.82,8.64
Blue Dream #19,Blue Dream Auto,Fast Buds,100 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,",,"Topping,Defoliation,",,11,,,
mighty Amstel freezeland outdoor,MAF Mighty Amstel Freezeland,Growers Choice,,"PLAGRON.,Canna,Bio Nova,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Other,"Defoliation,LST,",,16,2,14.11,52.91
Hopefully Malasana Cookies,Malasana Cookies,Exotic Seed,480 watt,"Advanced Nutrients,Fox Farm,Mammoth Microbes,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",,15,1,6.4,29.8
Blue Cheese Auto,Blue Cheese Automatic,Royal Queen Seeds,240 watt,"Canna,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,10.76,9,2,3,11.99
Rainbow Chip,Rainbow Chip,Exotic Genetix,320 watt,,True,Manual,"Coco Coir Grow Medium,Peat moss Grow Medium,",,"LST,Topping,Defoliation,",,15,1,,
Bruce Banner,Domus seeds,Custom Breeder & Strain,,"Advanced Nutrients,Real Growers,Fox Farm,",True,Manual,"Other Grow Medium,",Paper Towel,"Defoliation,Upside-down scrog,Main-Lining,LST,FIMing,Topping,HST,Upside Down SCROG,Leaf Tucking,",,18,1,,6.5
22 Gorilla Gelato,Gorilla Gelato,Ganja Farmer Seeds,,"Grotek,Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Compost Grow Medium,",Glass Of Water,"Main-Lining,",,20,2,12.91,50.37
22 Lemonade Haze,Lemonade Haze,Ganja Farmer Seeds,,"Grotek,Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Compost Grow Medium,",Glass Of Water,"Main-Lining,FIMing,",,21,1,4.09,15.52
Auto NYC Diesel,Auto NYC Diesel,Advanced Seeds,240 watt,"General Hydroponics (GHE),Botanicare,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Peat Moss Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Soil Grow Medium,",Paper Towel,"LST,",9,12,2,5.29,18.7
Moon Walker Kush,Moon Walker Kush,Spliff Seeds,300 watt,"Bio Nova,",True,Manual,"Soil Grow Medium,",Paper Towel,"SoG,",8.61,12,9,10.58,10.58
White Widow Auto,White Widow,Seedsman,320 watt,"Fox Farm,BuildASoil,Botanicare,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",,17,1,0.28,
Marshydro ts1000 - da critical,Da Critical,Philosopher Seeds,150 watt,"Hesi,Advanced Nutrients,Green House Feeding,",True,Manual,"Coco Coir Grow Medium,",Peat Pellet,"Main-Lining,Topping,LST,",1.94,15,1,2.22,35.27
She-Hulk (RQS - Hulkberry Auto),Hulkberry Automatic,Royal Queen Seeds,100 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,",1.29,12,1,0.81,3.99
MARSHYDRO TS1000 - COP,Critical Orange Punch,Dutch Passion,150 watt,"Canna,Hesi,Advanced Nutrients,Green House Feeding,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,",Peat Pellet,"HST,Topping,LST,Main-Lining,ScrOG,Defoliation,",1.94,16,1,5.4,35.27
Ganja Farmer Contest-49 Afghan Auto 2022,49 Afghan Auto,Ganja Farmer Seeds,150 watt,,True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Peatmoss Grow Medium,Composted cannabis vegetation Grow Medium,",Directly In Substrate,"Defoliation,",Custom,11,1,2.01,6.17
Karibbean Mango. Cultivando con Kannabia,Karibbean Mango,Kannabia Seed Company,310 watt,"Grotek,Agrobeta,",True,Manual,"Coco Coir Grow Medium,Expanded Clay Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,ScrOG,",10.76,12,1,,1.06
#Gelato-K . Cultivando Kannabia,Gelato-K,Kannabia Seed Company,310 watt,"Grotek,Agrobeta,",True,Manual,"Coco Coir Grow Medium,Expanded Clay Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,ScrOG,",10.76,13,3,,3.53
Crack,Green Crack Punch,Royal Queen Seeds,250 watt,"BioBizz,Advanced Nutrients,",True,,"BIOBIZZ LightMIX Grow Medium,",,"Topping,LST,HST,Defoliation,",,13,,1.06,
Purple kush 1:1,Purple Kush CBD 1:1 Auto,Seedsman,250 watt,,True,Manual,"Soil Grow Medium,",,,29.53,9,2,,3.7
First GG4 Grow,GG4,Custom Breeder & Strain,,,True,Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Soil Grow Medium,",,"LST,ScrOG,",13.12,8,1,,3.1
Spiff's White Widow Auto+ Szhlux 400,White Widow Auto,Spliff Seeds,400 watt,"Real Growers,Bloom City Organics,Superthrive,Dr. Earth,Gaia Green,",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,Fox farms ocean forest potting soil Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",78.74,8,1,,
Baba yaga,Baba Yaga,Nuka Seeds,,"Element Nutrients,",True,Manual,"Miracle grow potting mix Grow Medium,",Directly In Substrate,"LST,",,6,,,
Speed auto Sweet seeds 3 gallon,+ Speed Auto®,Sweet Seeds,100 watt,"Advanced Nutrients,",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,Soil Grow Medium,",,"Topping,LST,Defoliation,Main-Lining,",,9,1,,2.22
Green Crack Punch,Green Crack Punch,Royal Queen Seeds,300 watt,"Green House Feeding,Lurpe Natural Solutions,BioBizz,BIOCANNA,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"LST,Defoliation,Topping,Main-Lining,",3.88,16,1,1.98,11.29
Aloé Véra,Aloe,Custom Breeder & Strain,,"RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,,,23,,,
Strawberry Kush,Strawberry Kush feminized seeds,Weedseedsexpress,400 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Topping,LST,ScrOG,Defoliation,",,16,1,,4.44
Girl Scout Cookies auto #1,Girl Scout Cookies Auto,Garden Of Green,100 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,ScrOG,Defoliation,",,13,1,1.22,
Late grow auto,Sherbet Queen Automatic,Royal Queen Seeds,,"Canna,PLAGRON.,",True,Manual,,Other,"Topping,",,7,3,,
00 auto cheese,Auto 00 Cheese,00seeds,100 watt,"BioBizz,",True,Manual,,,"LST,Defoliation,",Custom,9,2,,4.5
White Widow X Big Bud Tent 1,White Widow x Big Bud,Female Seeds,1200 watt,"BioBizz,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,worm castings Grow Medium,",Glass Of Water,"SoG,Defoliation,",7.75,12,13,3,19.25
chestrockwell,Critical Purple Kush,Seedsman,1200 watt,"General Hydroponics (GHE),Green Planet Nutrients,Superthrive,",True,Hydroponics,"Expanded Clay Grow Medium,",,"Topping,FIMing,Main-Lining,Defoliation,LST,",125.49,8,5,,22
Rookie season,Gorilla glue #4,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,",,,,9,1,,
XXX 4,XXX,ETHOS Genetics,600 watt,"Fox Farm,General Hydroponics (GHE),",True,Manual,"HID / 600W 600 Watt MH Conversion Grow Bulb,Soil Grow Medium,",Paper Towel,"Topping,LST,Defoliation,HST,",60,15,1,,14.5
XXX 2,XXX,ETHOS Genetics,600 watt,"Fox Farm,General Hydroponics (GHE),",True,Manual,"HID / 600W 600 Watt MH Conversion Grow Bulb,Soil Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,HST,",60,16,1,,19.29
XXX 1,XXX,ETHOS Genetics,600 watt,"Fox Farm,General Hydroponics (GHE),",True,Manual,"HID / 600W 600 Watt MH Conversion Grow Bulb,Soil Grow Medium,",Glass Of Water,"LST,Topping,Defoliation,HST,",60,16,1,,11.99
SUPER LEMON HAZE 3,Super Lemon Haze,ETHOS Genetics,600 watt,"General Hydroponics (GHE),",True,Manual,"HID / 600W 600 Watt MH Conversion Grow Bulb,Soil Grow Medium,",Paper Towel,"Topping,LST,Defoliation,HST,",60,15,1,,16.4
SUPER LEMON HAZE 2,Super Lemon Haze,ETHOS Genetics,600 watt,"Fox Farm,General Hydroponics (GHE),",True,Manual,"HID / 600W 600 Watt MH Conversion Grow Bulb,Soil Grow Medium,",Glass Of Water,"LST,Defoliation,Topping,HST,",196.85,16,1,,664
SUPER LEMON HAZE 1,Super Lemon Haze,ETHOS Genetics,,"Fox Farm,General Hydroponics (GHE),",True,Manual,"HID / 600W 600 Watt MH Conversion Grow Bulb,Soil Grow Medium,",Glass Of Water,"LST,Defoliation,Topping,HST,",,FLOWERING,,,
Purple Punch Auto - FastBuds,Purple Punch Auto,Fast Buds,230 watt,"Namaste Nutrientes,Top Crop,Green House Feeding,Grotek,",True,Manual,"Perlite Grow Medium,Vermiculite Grow Medium,Turba Rubia Grow Medium,Humus de lombriz Grow Medium,Guano de murciélago vegetativo - Vamp Grow Medium,",Glass Of Water,"LST,Defoliation,",6.89,12,1,2.38,
Northern lights AUTO,Northern Lights Auto,Fast Buds,,"Fox Farm,Advanced Nutrients,Neptune's Harvest,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",,9,1,0.07,0.21
Auto Creeper Super Sativa club contests,Auto Creeper,Super Sativa Seed Club,480 watt,"Dynomyco,Blue Planet Nutrients,",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,Grow stone Grow Medium,",Glass Of Water,"Defoliation,LST,Lollipop plant,",54,14,1,6.81,21.16
Short Sativa,Blue dream,Blimburn Seeds,200 watt,"Greenleaf Nutrients,Botanicare,Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",,"LST,HST,ScrOG,Topping,Defoliation,",98.43,17,1,6.7,48.7
"Round 2, 2022",Pineapple Express,G13 Labs,350 watt,"Greenleaf Nutrients,Botanicare,Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,",,"LST,HST,Defoliation,Topping,ScrOG,",131.23,17,1,1.7,8.9
Gelato auto (first Growdiaries grow),Gelato Auto,Fast Buds,,"Real Growers,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,,10,1,,0.04
Mango-nificent,Mango,MSNL,,"True Plant Science (TPS),General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,"HST,Topping,Main-Lining,LST,Defoliation,",Custom,11,,,
Red Poison Auto byGreenOG,Red Poison Auto®,Sweet Seeds,240 watt,,True,,,,,,9,,,
BlackWidow by ilovegrowingmarijuana.com,Black Widow Fem,ILGM,200 watt,,True,Manual,"ProMix potting Grow Medium,",Paper Towel,"Transplanted,Defoliation,LeafTucked,Lollipopped,SuperCropping,HST,Topping,Lollipopped the Lowers,Leaf Tuckin,Spinning Stemz Strengthing,",Custom,20,1,,0.48
PURPLE DAWN 2nd go,PURPLE DAWN nukeheads,Custom Breeder & Strain,,"NPK Industries,Green Planet Nutrients,General Hydroponics (GHE),Advanced Nutrients,",True,Manual,"Perlite Grow Medium,Azomite Grow Medium,ProMix HP myco Grow Medium,Coco Coir Grow Medium,Soil Amended Week 10,Soil Amended; Flower Week 18,",Glass Of Water,"Transplant,Defoliation,LST,Foliar Mist,FIMing,Foliar Misting,Moved Outside,",,27,1,5.04,44.8
I will try another one,Girl Scout Cookies Auto,Garden Of Green,,"Element Nutrients,Humboldts Secret,",True,Manual,"Potting mix Grow Medium,",,"Topping,",,10,1,2,3.6
Zkittlez by nirvanashop.com NirvanaSeeds,Zkittlez,Nirvana,200 watt,,True,Manual,"ProMix potting Mix Grow Medium,",Paper Towel,"Transplanted,Topping,Defoliation,LeafTucked,Lollipopped,SuperCropping,HST,LST,Lollipopped the Lowers,Leaf Tuckin,Spinning Stemz Strengthing,",Custom,20,1,0.6,0.6
My First autoflower,Mack and Crack Auto,Seedstockers,600 watt,,True,Manual,"Soil Grow Medium,",,,,10,3,,2.65
SSSC-Auto Bruce Lemon Diesel-DWC,Auto Bruce Lemon Diesel,Super Sativa Seed Club,300 watt,,True,Hydroponics,"Expanded Clay Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,,,12,1,6.43,23.14
Blue Dream #18,Blue Dream Auto,Fast Buds,100 watt,"General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,",,"Topping,LST,Defoliation,",,11,1,,
Mosca Ganja,Frosted Guava,Mosca Seeds,600 watt,"Athena,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Glass Of Water,"LST,Defoliation,",,9,1,,
NewEngland OutDoor 2022,G13 Genius,Brothers Grimm Seeds,,"Down To Earth,",True,Manual,,,"Defoliation,Topping,",,25,,,
Mimosa Evo Photo,Mimosa Evo,Barney'S Farm,,"Remo Nutrients,Microbe Life Hydro,Gaia Green,House & Garden,BuildASoil,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Biochar Grow Medium,",,"Topping,Defoliation,LST,",,29,1,,
OG kush Auto,OG Kush Auto,Fast Buds,"LED / 18W Custom,LED / 300W SE3000,",,True,Manual,,,"Topping,Main-Lining,",,7,,,6.91
Magnum - Buddha Seeds Indoor,Magnum,Buddha Seeds,400 watt,"Top Crop,Advanced Nutrients,Grotek,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,6.89,10,4,,19.75
RQS Cookies Gelato Fem,Cookies Gelato,Royal Queen Seeds,300 watt,"Ecothrive,BioBizz,Plant Magic,Terpinator,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,LST,Defoliation,",6.89,17,1,6.07,
Freebie run,Bubble gum,Custom Breeder & Strain,400 watt,"Gaia Green,",True,,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Absolutely no human interaction but watering,",9.84,13,3,,17.8
White Widow Auto Seedsman,White Widow Auto,Seedsman,120 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"LST,",3.23,13,1,0.95,2.82
F1 White Widow,White Widow,Dutch Passion,,"Neptune's Harvest,",True,Manual,"Soil Grow Medium,",,"Lollipop,Defoliation,",,20,1,,
Critical a granel gb,Critical a granel gb,Custom Breeder & Strain,,"BioBizz,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Expanded Clay Grow Medium,Perlite Grow Medium,",Paper Towel,"FIMing,Defoliation,",,12,1,14.11,24.69
Organic Super Lemon Haze,Super Lemon Haze,Green House Seed Co.,200 watt,"Green Buzz Nutrients,BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,HST,Defoliation,",5.81,14,2,6.56,
Trying to Black Jack 1st time,Black Jack®,Sweet Seeds,,,True,Manual,,Paper Towel,"Topping,Defoliation,",,22,,,
первая гидра,Mimosa x Orange Punch,Barney'S Farm,240 watt,"General Hydroponics (GHE),",True,Hydroponics,,Glass Of Water,"Defoliation,ScrOG,LST,",5.38,15,1,7.76,
Stella’s Trio,DarkStar,T.H.Seeds,480 watt,"General Hydroponics (GHE),",True,Manual,"Fox Farm’s Ocean Forest potting soil Grow Medium,",,"Defoliation,Topping,LST,HST,",52.49,15,3,8.52,27.5
Auto Gorilla Glu,Gorilla Glue Auto,Fast Buds,"LED / 80W KIND LED Veg Micro 3 Ft,",,True,,"Soil Grow Medium,",Paper Towel,,,10,1,,0.71
Cash crop,Cash Crop,Cream Of The Crop Seeds,650 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,",,"Topping,LST,",,17,1,,3.25
Gorilla Glue Auto,Gorilla Glue Autoflower,ILGM,"LED / 100W Mars TS 600,","Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,,,11,1,,2.12
365 DAYS plant ChemBeyondDiesel CBD,Chem Beyond Diesel® C.B.D,Sweet Seeds,,"Top Crop,PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Wormcastings Grow Medium,",Peat Pellet,"Topping,LST,Defoliation,ScrOG,",,29,1,4.23,
SintrexGrow Northern Lights Autoflower,Northern Lights Autoflower,Seedstockers,,"Hesi,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Rockwool Cube,"LST,Defoliation,",,12,1,1.76,1.76
Heather the Auto Elephant SSSC,Auto Elephant,Super Sativa Seed Club,200 watt,"Dutchpro USA,BioBizz,Monkey Nutrients,Plant Magic,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",8.61,14,1,1.14,5.54
Crop King Surprise CBD,Crop King Seeds CBD,Custom Breeder & Strain,,"Advanced Nutrients,Fox Farm,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,LST,Topping,",,26,1,,34.22
Mars hydro FC-4800 grow x Anesia seeds,Calypso Sunrocks,Anesia Seeds,480 watt,"Plant Magic,",True,Manual,,,"Topping,Defoliation,SoG,ScrOG,",,16,3,,
Lsd-25,LSD-25 Auto,Fast Buds,320 watt,"Real Growers,Botanicare,",True,Manual,"AC Infinity Cloudlab 642 Advance Grow Tent 4x2 (48"" X 24"" X 72""),Soil Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"I dont fuck with my auto's they make much larger harvests if left alone IMOHO,",78.74,8,2,,5.5
Girl Scout Cookies auto vs CampaCavallo,Girl Scout Cookies Auto,Fast Buds,,"BioBizz,RQS Organic Nutrients,PLAGRON.,",True,Manual,"Soil Grow Medium,",,,,15,1,,
The garden Out 2022,Northern Lights,Zamnesia Seeds,,"Advanced Nutrients,Guanokalong,",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"Defoliation,Topping,",10.76,20,1,4.06,25.4
Marshmallow OG Compound Genetics Pheno#2,Compound Genetics - Marshmallow OG,Custom Breeder & Strain,410 watt,"Green House Feeding,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,",Paper Towel,"Topping,",15.5,20,1,1.52,7.3
Popesicle,Popesicle,Night Owl Seeds,640 watt,"Fox Farm,Fish Head Farms,",True,,"Promix HP Grow Medium,",,,52.49,14,1,1.66,
Ganja Farmer Seeds Contest: Amnesia Haze,Amnesia Haze,Ganja Farmer Seeds,"LED / 0W X 600W PRO LED,LED / 100W Closet Case 100W,LED / 140W Closet Case 140W,","General Hydroponics (GHE),",True,Hydroponics,"AC Infinity Cloudlab 866 Advance Grow Tent 5x5 (60"" X 60"" X 80""),Expanded Clay Grow Medium,",,,,FLOWERING,,,
Autoflower grow,Gorilla Glue Autoflowering,Growers Choice Seeds,1200 watt,,True,Manual,"Other Grow Medium,Soil Grow Medium,",Paper Towel,"Topping,Defoliation,LST,",,12,1,,2
Skunk #1 Automatic,Skunk #1 Automatic,Sensi Seeds,,"BioBizz,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,",,10,1,,
BSF Blueberry Fem II,Blueberry Fem,BSF Seeds,100 watt,"Top Crop,",True,Manual,"Soil Grow Medium,",Paper Towel,"12-12 Desde Floración,12-12 Desde Crecimiento,12-12 From Seed,",645.83,15,1,1.31,4.23
Ducht Passion Auto Blackberry Kush I,Auto Blackberry Kush,Dutch Passion,100 watt,"Top Crop,",True,Manual,"Soil Grow Medium,",Paper Towel,"12-12 Desde Crecimiento,12-12 From Seed,12-12 Desde Floración,12-12 Desdd Floración,",645.83,11,1,,3
OutdoorBalkonyGermany22,Northern Light Automatic,Royal Queen Seeds,,"BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,SoG,Topping,FIMing,Defoliation,",,24,2,5.54,25.04
Gnostic Seeds - Logos + Gnostikos,Logos,Custom Breeder & Strain,600 watt,,True,Manual,"Soil Grow Medium,",,"HST,LST,Topping,Defoliation,",,12,1,,3
Demintia by Wildeweed,Demintia by Wildeweed,Custom Breeder & Strain,660 watt,,True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",,,,1,,,
Christmints by Wildeweed,Christmints by Wildeweed,Custom Breeder & Strain,660 watt,,True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",,,,1,,,
Sog of Soggyness,Bagseed,Custom Breeder & Strain,"LED / 1200W Custom,LED / 1200W Custom,",,True,Manual,"Soil Grow Medium,",,"Main-Lining,12-12 From Seed,SoG,",Custom,FLOWERING,,,
Blue dream Ganja farmer seeds,Blue Dream Auto,Ganja Farmer Seeds,310 watt,"BioBizz,",True,Manual,"Biobizz light mix Grow Medium,",Glass Of Water,,10.76,9,3,,
PURPLE PUNCH Fastbuds,Purple Punch Auto,Fast Buds,310 watt,"BioBizz,",True,Manual,"Biobizz light mix Grow Medium,",Paper Towel,,10.76,11,3,,
AUTO EUFORIA! Dutch passion seeds,Auto Euforia,Dutch Passion,310 watt,"BioBizz,",True,Manual,"Biobizz light mix Grow Medium,",Glass Of Water,,10.76,10,1,,
22 Candyland Clones,Candyland,Garden Of Green,,"Grotek,Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Compost Grow Medium,Peat Grow Medium,",,,,18,10,10.93,60.74
22 Skunks and other Wildlife,Skunk Auto,Fast Buds,,"Grotek,Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Peat Grow Medium,Compost Grow Medium,Humalite Grow Medium,",Glass Of Water,"LST,",,16,2,,8.36
Outdoor Guerilla 2022,AK420 Fem,Seedstockers,,"BioBizz,",True,Manual,"Soil Grow Medium,",,"Defoliation,LST,",,27,3,2.96,
Jillybean Lime,Jillybean Lime,Custom Breeder & Strain,300 watt,"General Hydroponics (GHE),Botanicare,",True,Manual,"FFOF Grow Medium,",Glass Of Water,"Topping,Defoliation,",9.84,13,2,,33.51
FastBuds Afghan Kush,Afghan Kush Auto,Fast Buds,100 watt,,True,Manual,"Coco Coir Grow Medium,",Glass Of Water,"LST,",645.83,10,1,1.94,7.05
Cherry Coke 2Fizzy4Buds MARSHYDRO TS1000,Cherry Cola Auto,Fast Buds,150 watt,"BioBizz,Green House Feeding,Aptus,Nortembio,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",3.88,11,1,1.59,
Banana Purple Punch High Heat condition,Banana Purple Punch Auto,Fast Buds,105 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,Main-Lining,LST,Defoliation,",Custom,12,1,2.15,4.69
White Widow (Auto) •FastBuds•,White Widow Auto,Fast Buds,300 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,,,13,3,31.09,60.35
HM TS3000,Kosher Cake Auto,Fast Buds,450 watt,"General Hydroponics (GHE),Advanced Nutrients,",True,Drip,"Soil Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",12.92,11,1,,14.82
Slammed Ya Hemi,Bay Area Cannabis Ya Hemi Photoperiod,Custom Breeder & Strain,"LED / 480W Custom,LED / 480W Custom,","General Hydroponics (GHE),Fish Head Farms,Jobe's Organics,Gaia Green,StepWell Soil Inc,",True,Manual,"GrowMax veggie garden mix Grow Medium,peat moss Grow Medium,Vermiculite Grow Medium,",,"Gas Lantern,LST,FIMing,",,23,1,43.46,152.77
Muchacha,Muchacha,Twenty20,400 watt,,True,Manual,"Soil Grow Medium,",,,13.12,11,1,,
22 San Francisco Treat,Cali Bay Dream,Garden Of Green,,"Greenleaf Nutrients,Grotek,Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Compost Grow Medium,",Glass Of Water,"Main-Lining,HST,",,25,2,11.01,43.21
Micro GG#4 Ganja Farms Contest,Gorilla GG4,Ganja Farmer Seeds,150 watt,"Green Planet Nutrients,",True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"FIMing,Topping,Defoliation,ScrOG,",19.69,14,1,5.86,
