diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Gum by Original Senseble Seeds,Runtz Gum,Original Sensible Seeds,1100 watt,"BioBizz,",True,Drip,"Soil Grow Medium,",Directly In Substrate,"Defoliation,LST,",30.14,17,1,,19.75
Fastbuds Gorilla Punch Auto,Gorilla Punch Auto,Fast Buds,100 watt,"Ecothrive,BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,,13.45,13,1,0.53,2.12
Auto Power Plant,auto power plant,Custom Breeder & Strain,100 watt,"Top Crop,",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,",,,3.88,10,1,1.06,8.11
White Fire Octane,White Fire Octane,Custom Breeder & Strain,100 watt,"Top Crop,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,Vermiculite Grow Medium,Perlite Grow Medium,",,,3.88,14,1,1.94,11.29
Candy,Deep Candy CBD,Green House Seed Co.,1100 watt,"BioBizz,",True,Drip,"Soil Grow Medium,",Directly In Substrate,"twisting the root and stem into a spiral,Defoliation,LST,",,16,1,,17.99
FastBuds Cherry Cola Auto,Cherry Cola Auto,Fast Buds,400 watt,"Prescription Blend,Humboldts Secret,Purpinator,Advanced Nutrients,",True,Manual,"CoolGrows 2-In-1 GT 60x48x80,Soil Grow Medium,",Glass Of Water,"LST,",16,12,1,2.58,13.61
First Grow; Samsquanch OG - Mephisto,Samsquanch OG,Mephisto Genetics,600 watt,"Foop Organic Biosciences,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,",Glass Of Water,"LST,",43.04,13,1,4.25,4.45
Bahama Mama Line & Godfather O.G,Godfather OG,ILGM,600 watt,"True Plant Science (TPS),Fish Head Farms,Microbe Life Hydro,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,",,"LST,HST,Topping,FIMing,Defoliation,",,12,,,
Relentless grow - Cherry Sorbetto,Cherry Sorbetto,Relentless Genetics,310 watt,"Xtreme Gardening,Down To Earth,Impello Biosciences,",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Other Grow Medium,",Directly In Substrate,"HST,Main-Lining,Defoliation,ScrOG,LST,Topping,",,23,,,
Fastberry Auto my first grow,Fastberry Auto,Fast Buds,"LED / 60W (×2) Farm 24XL,","General Hydroponics (GHE),Fox Farm,Botanicare,",True,Aeroponics,,Other,"LST,",,11,4,1.09,7.09
Auto Skywalker OG,Skywalker OG Auto,Barney'S Farm,600 watt,"BuildASoil,Impello Biosciences,Real Growers,",True,Manual,"Coco Coir Grow Medium,",,"Topping,LST,Defoliation,",Custom,14,1,,
*200-days-old AUTO* | Weedseedsexpress,Gelato autoflowering seeds,Weedseedsexpress,,"PLAGRON.,",True,,"Soil Grow Medium,",Paper Towel,"Partial Harvest,",,31,1,0.26,
Thompson vs AUTUMN | OUTDOOR |SeedsMafia,Thompson,Seeds Mafia,,,True,Manual,"Soil Grow Medium,",Paper Towel,"12-12 From Seed,Defoliation,",,29,1,0.14,
Amnesia Auto,Amnesia Autoflower,Seedstockers,,"Fox Farm,",True,Manual,"Soil Grow Medium,",,"Pinch,LST,",,12,2,,20.99
Blueberry Reg. F5 from DJ Short,Blueberry,DJ Short,410 watt,"Green Buzz Nutrients,",True,Manual,"Coco Coir Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"Topping,",15.5,19,1,1.27,5.15
Dreamberry Auto,Dreamberry,Auto Seeds,,,True,Manual,,,,,14,1,,1.38
"Purple Opium, Divine Seeds, Mars Hydro",Auto Purple Opium,Divine Seeds,300 watt,"Foop Organic Biosciences,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,",4,15,1,2.28,8.96
RUN 6 - #BubbleRuntZ 2nd try [Tastebudz],Bubble Runtz,Tastebudz Genetics,600 watt,"Hesi,",True,Manual,"Coco Coir Grow Medium,",Paper Towel,"Defoliation,",1.94,16,1,3.14,
RUN 6 - #3G [RQS Best NY Resolution],Triple G,Royal Queen Seeds,600 watt,"Hesi,",True,Manual,"Coco Coir Grow Medium,",Paper Towel,"Topping,Defoliation,ScrOG,",4.52,16,4,5.5,
RUN 6 - #ElevenRoses [Delicious Seeds],Eleven Roses,Delicious Seeds,600 watt,"Hesi,",True,Manual,"Coco Coir Grow Medium,",Paper Towel,"Defoliation,",1.94,16,1,1.52,
NorthernLights#5xHaze,Northern Lights #5 x Haze Fem,Sensi Seeds,205 watt,"Gen1:11,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"HST,FIMing,Defoliation,",7.53,21,1,13.37,36.58
Run 6 - #CaliBayDream [GardenOfGreen],Cali Bay Dream,Garden Of Green,600 watt,"Hesi,",True,Manual,"Coco Coir Grow Medium,",Paper Towel,"Topping,ScrOG,",1.94,16,1,2.05,
Purple Punch,Purple Punch,Zamnesia Seeds,250 watt,"BIOCANNA,Bio Tabs,Platinium Hydroponics,",True,Manual,"Biobizz Allmix Grow Medium,",Other,"SoG,",5.38,12,8,4.41,
AK-48 Autoflower,AK 48 Autoflower,Nirvana,,,True,Manual,"Other Grow Medium,",,,,15,1,0.71,2.65
RQS green gelato auto round 2,Green Gelato Automatic,Royal Queen Seeds,180 watt,"Ecothrive,Plant Magic,BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",Custom,13,1,,3.35
Girl Scout Cookies FastBuds,Girl Scout Cookies Auto,Fast Buds,300 watt,"Canna,",True,Manual,,Directly In Substrate,"LST,ScrOG,Defoliation,",12.92,10,5,3.17,
Choco Cheescake HG,Choco Cheesecake,Amsterdam Genetics,410 watt,"Green House Feeding,",True,Manual,"Coco Coir Grow Medium,Soil Grow Medium,",Paper Towel,"Topping,",15.5,18,1,2.22,10.12
Blue Dream #10,Blue Dream Auto,Fast Buds,,"Advanced Nutrients,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,",,"LST,",,11,1,,
Balcony Runtz,Forbidden Runtz Auto,Fast Buds,,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"Defoliation,LST,",,10,1,1.41,1.41
Compassion Lime CBD Auto / Mars Hydro,CBD Auto Compassion Lime,Dutch Passion,300 watt,"Green House Feeding,Botanicare,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,,10.76,12,1,5.29,
Fastbuds Cherry Cola Auto,Cherry Cola Auto,Fast Buds,100 watt,"Ecothrive,BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,,13.45,13,1,0.49,2.82
Fastbuds Gorilla Zkittlez Auto,Gorilla Zkittlez Auto,Fast Buds,100 watt,"Ecothrive,BioBizz,",True,Manual,"Soil Grow Medium,",Paper Towel,,13.45,12,1,0.46,3.03
G13 Skunk#1 Freebie,Skunk #1,G13 Labs,480 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",,"Topping,",,16,1,1.9,
New Strain 2022 fasbuds,Strawberry Gorilla Auto,Fast Buds,720 watt,"Fred T. Lizer,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"Defoliation,LST,",52.49,10,2,7.87,
AK Ganja Farmers 13th Best Diary 22,AK 2.0 XL Auto,Ganja Farmer Seeds,540 watt,"Green House Feeding,Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",10.76,8,,,
Apple fritter GBstrains,Apple Fritter,GB Strains,480 watt,"Boom Nutrients,",True,Manual,"Soil Grow Medium,",Glass Of Water,"12-12 From Seed,Topping,Defoliation,SoG,",10.76,13,1,1.72,4.48
Guava Berry Kush,Guava Berry Kush aka Guayita,Philosopher Seeds,100 watt,"Jungle indabox,Advanced Hydroponics of Holland,",True,Manual,"Coco Coir Grow Medium,Vermiculite Grow Medium,",Directly In Substrate,"Topping,Defoliation,LST,",Mammoth Tents,13,,,
Banana Zkittlez,Banana Zkittlez,Medical Seeds,150 watt,,True,Manual,"Soil Grow Medium,",,"SoG,",,14,,,
Black cream Auto (x4) Sweet Seeds,Black Cream Auto®,Sweet Seeds,"LED / 96W (×3) QB96 Elite V2,","Botanicare,Fox Farm,Humboldt County's Own,General Hydroponics (GHE),Fish Head Farms,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,,,13,2,,2.82
Peyote Gorilla,Peyote Gorilla,Seedsman,"LED / 480W Custom,","Dynomyco,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,,13.12,23,3,7.41,
Trizkit Autoflower,Trizkit Auto,Twenty20,800 watt,"Fish Head Farms,",True,,"Soil Grow Medium,",,"LST,",,8,,,4.8
Strawberry Banana,Red Strawberry Banana Auto,Sweet Seeds,800 watt,"Fish Head Farms,",True,,"Soil Grow Medium,",,"LST,",,10,,,5
Gelato,Gelato,Nirvana,310 watt,"Aurora Innovations (Roots Organics),",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",,15,,,6
Bruce banger,Bruce Banger,Seedsman,310 watt,"Aurora Innovations (Roots Organics),",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",,15,,,
Mimosa evo,Mimosa Evo,Barney'S Farm,310 watt,"Aurora Innovations (Roots Organics),Down To Earth,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",,15,,,
Hulkberry,Hulkberry,Royal Queen Seeds,310 watt,"Aurora Innovations (Roots Organics),",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",,15,,,
Gorilla cookies,Gorilla Cookies,Expert Seeds,310 watt,"Aurora Innovations (Roots Organics),Cyco Platinum Series,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",,14,,,
Blueberry,Blueberry,Seedsman,310 watt,"Aurora Innovations (Roots Organics),",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",13.12,15,1,,3
Ganja Farmer -CONTEST 22- Mandarine Auto,Mandarine Auto,Ganja Farmer Seeds,300 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Other Grow Medium,Perlite Grow Medium,",Other,,,9,1,0.75,5.04
Double Grape x SkyWalker,Double Grape X Skywalker,Custom Breeder & Strain,510 watt,,True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,",,10,,,
Meds2022,Green Crack,Garden Of Green,200 watt,"Fox Farm,Botanicare,",True,Manual,"Coco Coir Grow Medium,",,"Topping,Defoliation,12-12 From Seed,ScrOG,",,8,1,4,
Superman 1,Gorilla Cookies Auto,Fast Buds,205 watt,"BioBizz,",True,Manual,"biobizz light mix Grow Medium,",Paper Towel,"LST,Defoliation,",,10,1,,1.9
Ak-020 by silky,AK-020,Amsterdam Genetics,250 watt,"Bio Nova,PLAGRON.,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,",3.55,10,1,,1.12
Klonkriege,Royal Runtz,Royal Queen Seeds,150 watt,,True,Manual,"Soil Grow Medium,Other Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,",,14,1,4.79,18.66
Purple Bud automatic outside,Purple Bud Automatic,White Label,,"B.A.C.,",True,Manual,"Soil Grow Medium,Expanded Clay Grow Medium,Other Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,LST,",,FLOWERING,,,
Purple Punch Auto - Fast Buds,Purple Punch Auto,Fast Buds,120 watt,"Hesi,Atami,Jungle indabox,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",3.88,11,1,0.4,2.6
2 green gelato - 5galon pots,Green Gelato Automatic,Royal Queen Seeds,"LED / 150W Custom,",,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Directly In Substrate,,,FLOWERING,,,
Chempie,ChemPie,Ripper Seeds,"LED / 245W Mars SP 250,","Real Growers,T-REX,Dyna-Gro,BioBizz,General Hydroponics (GHE),",True,Manual,,,"Topping,Main-Lining,Defoliation,LST,",9.8,20,1,2.82,2.82
BolaMintz Hydro 600w,Bola Mintz,Anesia Seeds,600 watt,"General Hydroponics (GHE),",True,Hydroponics,"Mineral Wool Grow Medium,",Rockwool Cube,"LST,ScrOG,",8.72,9,8,9.35,
BrainCake Clone,Brain Cake,Ripper Seeds,"LED / 245W Mars SP 250,","Real Growers,BioBizz,Dyna-Gro,T-REX,General Hydroponics (GHE),",True,Manual,"Perlite Grow Medium,peatmoss Grow Medium,",,"Topping,Main-Lining,Defoliation,",9.8,20,1,2.19,2.19
First Ever: Not Auto Bruce Lemon Diesel,Bruce Lemon Diesel,Dutch Passion,100 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",,"Staring,Prayer Redirection,LST,Defoliation,Exorcisms,Prayers & Blessings,Topping,",10.76,17,3,6.17,
Banana Kush Cake (First Hydroponic Grow),Banana Kush Cake Automatic,Sensi Seeds,600 watt,"Advanced Nutrients,",True,Hydroponics,"Mineral Wool Grow Medium,",,"FIMing,SoG,Defoliation,LST,",16.15,13,,,1.41
Second TEST,Sunset Sherbet Automatic,Zamnesia Seeds,205 watt,"Platinium Hydroponics,",True,Hydroponics,"Expanded Clay Grow Medium,",,"SoG,",10.76,11,5,,14.11
TEST SWEET SEEDS #5,Sweet Zenzation XL Auto,Sweet Seeds,440 watt,"Atami,BioBizz,Hesi,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"LST,",,10,2,,3.17
Square One/Robin Hood Tent Grow,SquareOne Genetics- Nana Glue,Custom Breeder & Strain,300 watt,"Real Growers,Fish Head Farms,Bloom City Organics,Fox Farm,Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,Topping,LST,HST,ScrOG,",34.45,16,1,2.67,
Spring session,Northern Light Automatic,Royal Queen Seeds,,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Vermiculite Grow Medium,",,,,12,2,,1.73
Ratch33's Farmhouse Toke - Terple,Terple,In House Genetics,900 watt,"BioBizz,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Other Grow Medium,",,"Pest Control,ScrOG,Flush,Foliar H₂O₂,Foliar Spray,Pest Repellent,Topping,FIMing,LST,Defoliation,",86.11,17,2,4.23,0.004
Gold Ol' Days by Humboldt CSI,Gold Ol' Days,Custom Breeder & Strain,300 watt,"Green Planet Nutrients,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Rockwool Cube,"ScrOG,HST,LST,Defoliation,",10.33,13,1,2.54,10.23
420FastBudz memes,Fastberry Auto,Fast Buds,,,,,,,,,1,,,
Forbidden Fruit S1 by Humboldt CSI,Forbidden Fruit S1,Custom Breeder & Strain,300 watt,"Green Planet Nutrients,Advanced Nutrients,",True,Manual,,Rockwool Cube,"LST,ScrOG,HST,Defoliation,",10.33,12,1,3.39,13.55
RQS Royal THCV,Royal THCV,Royal Queen Seeds,310 watt,"RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,",Other,"Topping,Defoliation,HST,",3.88,18,2,5.29,
Blue Triangle - Goat & Monkey Seeds,Blue Triangle - Goat & The Monkey Seeds,Custom Breeder & Strain,350 watt,"Gaia Green,",True,Manual,"Soil Grow Medium,",,"ScrOG,Defoliation,LST,Topping,",,19,1,,
TK Lato - Jungle Boys,Tk lato,Jungle Boys,400 watt,"BioBizz,",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Coco Coir Grow Medium,Soil Grow Medium,",,"Topping,Defoliation,",32.28,9,3,,5
Cafe Racer in Coco,Cafe Racer,Blimburn Seeds,400 watt,"General Hydroponics (GHE),Canna,Atami,PLAGRON.,",True,Drip,"Coco Coir Grow Medium,",,"Lollipopping,FIMing,Defoliation,",6.89,11,4,15.52,
Clones of BNL,Blueberry Northern Lights,Custom Breeder & Strain,450 watt,"Fox Farm,Botanicare,BuildASoil,",True,Manual,"Gorilla Grow Tent GGT 4x4,Soil Grow Medium,",,"Topping,Defoliation,",13.12,14,3,14.64,56.44
Gorilla Cookies Auto,Gorilla Cookies Auto,Fast Buds,,"House & Garden,Aurora Innovations (Roots Organics),",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"LST,",,11,1,,
Barney's Farm Organic Stealth Cabinet,Laughing Buddha,Barney'S Farm,80 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,FIMing,LST,Defoliation,",2.48,16,1,1.94,13.76
OG Kush 2 [legal & organic],OG Kush Automatic,White Label,,"PLAGRON.,",True,Manual,"Plagron Allmix Grow Medium,",Peat Pellet,"Repotting,Defoliation,LST,",,11,1,0.24,0.82
Project Sativa!,Fuel DOG,Seedsman,480 watt,"Plant Success (Plant Revolution),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,,13.12,13,2,12.84,55.49
Calitet,Blue Dream Auto,Fast Buds,,,True,,,,,,1,2,,7.05
First Outdoor,Shaolin Gleaux,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,",Peat Pellet,,,17,1,28.22,28.22
Hawaiian Geechee,Hawaiian Grasshopper genetics ( Hawaiian Geechee),Custom Breeder & Strain,720 watt,"Foop Organic Biosciences,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,ScrOG,",,10,2,,
Hawaiian Grapefruit,"Hawaiian Grasshopper Genetics, Hawaiian Grapefruit",Custom Breeder & Strain,720 watt,"Foop Organic Biosciences,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,ScrOG,",,10,4,,
Lime Valley,"Hawaiian Grasshopper Genetics, Lime Valley",Custom Breeder & Strain,720 watt,"Foop Organic Biosciences,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,ScrOG,",,10,1,,
3M • ØЯGΛИIϾ SYИΣRGIΣS,HBO,Custom Breeder & Strain,,,True,Manual,"Soil Grow Medium,",Other,"EARTH TO EARTH,Activated Carbon with MM,Pumpkin MMA,Lacto Fermented Fruits,Coconut Fiber Activated with MM,Ash water,Ormus,Pasture Fermented with MM 1/3,Pasture Fermented with MM 2/3,Pasture Fermented with MM 3/3,HBO and Cream with Shea,Solid Mountain Microorganisms,MMA - Activated Mountain Microorganisms,Water,Humato PK,Bocashi,Homemade Auxins,Waste management,Potassium soap,",,20,2,,35.27
RQS - Medical Mass,Medical Mass,Royal Queen Seeds,310 watt,"Madame Grow,Vitalink,NPK Industries,Canna,Plant Magic,",True,Manual,"Soil Grow Medium,",,"LST,",Custom,20,1,,
Troppicanna Poison F1 Fast Version,Tropicanna Poison F1 Fast Version,Sweet Seeds,640 watt,"Canna,General Hydroponics (GHE),Aptus,Advanced Nutrients,",True,Hydroponics,"Coco Coir Grow Medium,",,"LST,Topping,Main-Lining,HST,",12.92,18,1,12.35,45.86
She's Not Malasana Cookies,Malasana Cookies,Exotic Seed,,"Advanced Nutrients,Fox Farm,Mammoth Microbes,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,",,12,1,3.5,15.3
TC auto,Twisted Cookies,Twisted Tree Autoflowers,176 watt,"Fox Farm,Bloom City Organics,",True,,"Soil Grow Medium,",Paper Towel,"Topping,LST,",4,12,1,2.12,
"Automáticas, ¿Perdida de tiempo?",Wedding Glue Auto,Fast Buds,240 watt,"B.A.C.,",True,Manual,"Soil Grow Medium,",Paper Towel,,6.89,9,1,,1.06
TEST BARNEY'S FARM AND ROYAL QUEEN SEEDS,Pineapple Express Auto,Barney'S Farm,240 watt,"Agrobeta,BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,,Custom,12,3,,5.29
Chemdawg from Fastbuds!!!,Chemdawg Auto,Fast Buds,620 watt,"BioBizz,",True,Manual,"Biobizz light mix Grow Medium,",Glass Of Water,,21.53,12,21,25,
Gorilla Cookies Auto From Fastbuds!!!,Gorilla Cookies Auto,Fast Buds,620 watt,"BioBizz,",True,Manual,"Biobizz light mix Grow Medium,",Paper Towel,,21.53,13,12,,
Organic Mango Smile - 2 Gallon,Mango Smile,Mephisto Genetics,200 watt,"BioBizz,Living Soils,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",19.69,15,1,,3.81
Aloha ?,Aloha,Custom Breeder & Strain,"LED / 0W SF1000D,LED / 0W SF1000D,","General Hydroponics (GHE),Fox Farm,",True,Manual,"Other Grow Medium,",,"HST,Lollipopping,Topping,LST,Defoliation,",,27,1,,
Aeque Genetics Red Alien,Red Alien,Custom Breeder & Strain,300 watt,"Advanced Nutrients,",True,Manual,"PRO MIX HP Grow Medium,",Glass Of Water,"LST,",8,10,1,5.17,5.15
8 strains with Rooted Leaf nutrients,All Gas OG (formerly Asphalt Plant),Humboldt Seed Company,400 watt,,True,Manual,"AC Infinity Cloudlab 743D Advance Grow Tent 4x3 (48"" X 36"" X 72""),Pro-Mix Premium Potting Mix Grow Medium,Vermiculite Grow Medium,",Paper Towel,"ScrOG,SoG,LST,Defoliation,Topping,",16.4,14,3,,
Bruce banner fastbuds.,Bruce Banner Auto,Fast Buds,450 watt,"Advanced Nutrients,Superthrive,Plant Magic,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",12.92,10,1,,1.76
Strawberry banana. Fastbuds,Strawberry Banana Auto,Fast Buds,450 watt,"Advanced Nutrients,Superthrive,Plant Magic,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",12.92,10,1,,2.75
Black Gold - bag seed,Black gold,Custom Breeder & Strain,310 watt,"Botanicare,Real Growers,General Hydroponics (GHE),",True,Hydroponics,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Mineral Wool Grow Medium,Expanded Clay Grow Medium,",,"Main-Lining,LST,Topping,Defoliation,",,15,1,,0.04
Skywalker OG Runtz XL,Skywalker OG Runtz XL Auto,Sweet Seeds,300 watt,"Top Crop,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",2.69,9,1,5.89,23.99
Grow3,Cannarado Genetics - Gary Payton x Cheetah Piss,Custom Breeder & Strain,300 watt,"Greenleaf Nutrients,",True,Manual,"Coco Coir Grow Medium,",Glass Of Water,"FIMing,",,14,,,
chinofaya,Six Shooter Auto,Fast Buds,,,True,Manual,"Soil Grow Medium,Soil Grow Medium,",,,,9,,,
Sour Diesel Fem,Sour Diesel,Seedstockers,150 watt,"Top Crop,",True,Manual,,,"ScrOG,LST,Topping,Super cropping,Defoliation,",10.76,11,1,,21.16
Purple Lemonade Auto (Fast Buds),Purple Lemonade Auto,Fast Buds,150 watt,"Fox Farm,",True,Manual,"AC Infinity Cloudlab 422 Advance Grow Tent 2x2 (24"" X 24"" X 48""),Biobizz Soil Grow Medium,",Paper Towel,"LST,HST,ScrOG,Defoliation,FIMing,",13.12,9,2,5.25,10
Gorilla Glue #5 First Grow,Gorilla Glue #5,GG Strains,175 watt,"Advanced Nutrients,",True,Manual,"Coco Coir Grow Medium,perlite Grow Medium,",,"LST,ScrOG,Topping,Defoliation,",13.12,8,1,,8
Ak420 (ak47) takes me back,AK420 Autoflower,Seedstockers,200 watt,"Hesi,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,LST,",,11,,3.88,
Autoflowering Strains.,Super Lemon Haze Auto,Green House Seed Co.,250 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"Defoliation,",5.38,13,1,,4.94
Organic Naughty Girls,Girl Scout Cookies Auto,Nirvana,220 watt,"Down To Earth,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Worm castings Grow Medium,",,"LST,Defoliation,Topping,",104.99,10,1,,0.25
Amnesia AutoFlower Organic Grow,Amnesia Auto,Seedsman,220 watt,"Down To Earth,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Worm casting Grow Medium,",Paper Towel,"Topping,LST,HST,FIMing,Defoliation,",104.99,10,1,,0.35
Shogun Fun Run,Shogun,Royal Queen Seeds,205 watt,"Advanced Hydroponics of Holland,",True,Manual,"Seramis Clay Grow Medium,",,"Defoliation,",1.08,14,1,,5.29
Duck tales,Auto Duck,Dutch Passion,,"General Hydroponics (GHE),PLAGRON.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,",,12,1,,9.17
Purple haze x malawi probando sativas,Purple Haze x Malawi,ACE Seeds,400 watt,"BIOCANNA,Grotek,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,Main-Lining,SoG,",6.89,21,9,19.08,
Not the first diary here but ths is my a,wedding punch,Custom Breeder & Strain,400 watt,,True,Manual,"HP Pro Mix Organic blend Grow Medium,",Rockwool Cube,"HST,LST,",16.4,17,1,,0.35
I member!,Member Berry,ETHOS Genetics,250 watt,"Real Growers,Fish Head Farms,Botanicare,Aurora Innovations (Roots Organics),House & Garden,",True,Manual,"AC Infinity Cloudlab 722 Advance Grow Tent 2x2 (24"" X 24"" X 72""),Coco Coir Grow Medium,",Peat Pellet,"ScrOG,Topping,LST,Defoliation,",4,15,1,7.87,31.46
