diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Future Island,Future Island,Anesia Seeds,600 watt,"Advanced Nutrients,",True,,,Directly In Substrate,"Defoliation,Topping,LST,",12.92,17,3,,22.93
Gorilla Cookies,Gorilla Cookies,Ganja Farmer Seeds,730 watt,"Gaia Green,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Topping,Defoliation,",,18,1,,
"Second grow, Chem Soda",GasReaper,Custom Breeder & Strain,115 watt,"Plant Success (Plant Revolution),Botanicare,Fish Head Farms,General Hydroponics (GHE),House & Garden,",True,Manual,"Flexiplug Grow Medium,Soil Grow Medium,",Paper Towel,"Defoliation,LST,ScrOG,",6.56,11,1,5.06,35.86
N13 kush,N13 Kush,Sensi Seeds,480 watt,"Grotek,",True,Manual,,,"SoG,",12.92,14,42,,32.98
Northern light seedman freebie,Northern Lights Auto,Seedsman,250 watt,"Professor's Nutrients,",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"LST,Defoliation,",,12,1,,
Season 1,Bubba Kush,207 Genetics,660 watt,"Gaia Green,",True,Manual,"CoolGrows GT 48x24x72,Soil Grow Medium,Other Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Directly In Substrate,"Defoliation,Main-Lining,LST,",26.25,14,1,,3.17
Micro Grow / Mega Mix,Pineapple Express Auto,Fast Buds,100 watt,"RQS Organic Nutrients,General Hydroponics (GHE),Remo Nutrients,PLAGRON.,",True,Drip,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,,5.38,12,1,0.84,3.42
SSSC Auto Creeper Living Soil,Auto Creeper,Super Sativa Seed Club,190 watt,,True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",6.89,14,1,0.63,3
Connoisseur Genetics Mango N Cheese#2,Dogshit Dead Head Haze,Connoisseur Genetics,250 watt,"Advanced Nutrients,BioBizz,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,6.89,1,1,,
First grow: Northern light auto,Northern Light Automatic,Royal Queen Seeds,300 watt,"PLAGRON.,Terpinator,Canna,BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Topping,",2.69,12,1,2.5,12.91
Biggie and Smalls (Watermelon Auto),Watermelon Automatic,Royal Queen Seeds,150 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",Directly In Substrate,"LST,Defoliation,",3.77,10,2,3.99,31.75
My First Grow - White Widow auto RQS,White Widow Automatic,Royal Queen Seeds,240 watt,,True,Manual,"peat Grow Medium,Perlite Grow Medium,humus Grow Medium,",Other,"LST,ScrOG,Defoliation,",15.5,12,1,1.59,5.4
She is Devil - Sidekick Stage III. (D.D),Dark Devil Auto®,Sweet Seeds,300 watt,"PLAGRON.,Superthrive,Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Pre-Fertilized Grow Medium,",Glass Of Water,"LST,Defoliation,",10.76,9,1,2.54,2.54
The Lemon LST Project,Super Lemon Haze Auto,Green House Seed Co.,300 watt,"PLAGRON.,Superthrive,Canna,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,Lollipopping,",10.76,8,3,5.93,4.02
GrowRN,Bruce Banner,ILGM,480 watt,"Fox Farm,",True,Manual,"Gorilla Grow Tent GGT Shorty 4x4,Soil Grow Medium,Expanded Clay Grow Medium,",,"ScrOG,Topping,LST,FIMing,Defoliation,",,12,1,,
Mimosa Cake,Mimosa Cake Auto,Fast Buds,100 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Topping,LST,",2.69,13,1,1.41,5.64
Amnesia Haze Auto,Amnesia Haze Auto,Barney'S Farm,600 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",Directly In Substrate,"Topping,LST,Defoliation,",82.02,14,4,24.9,0.01
Autoflower Cycle #3,Creme de la Chem,Mephisto Genetics,500 watt,"Remo Nutrients,Nature's Living Soil,Fish Head Farms,Dynomyco,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Dynomyco Grow Medium,Nature's Living Soil Grow Medium,",Directly In Substrate,,Custom,11,1,,0.78
LST-SCROG-TOPPING AUTO ORANGE SHERBERT,Orange Sherbet Auto,Fast Buds,100 watt,"BioBizz,Aptus,Atami,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,Topping,LST,Defoliation,",4.31,11,1,,7.05
Grorilla Cookies Auto X Taomatic Boy,Taomatic,Top Tao Seeds,,,True,Manual,,,"Defoliation,LST,",,13,1,0.53,1.23
Banana Purple Punch Auto!!! - Indoor,Banana Purple Punch Auto,Fast Buds,360 watt,"BioBizz,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,ScrOG,Defoliation,",10.76,10,1,0.39,
My first mistake cultivation.,Strawberry Gorilla Auto,Fast Buds,450 watt,"T-REX,",True,Manual,"Coco Coir Grow Medium,Other Grow Medium,Perlite Grow Medium,",,"Defoliation,",,5,,0.31,
История о 7w лампе,Amnesia Autoflower,Seedstockers,7 watt,,True,Manual,,Glass Of Water,"Подгиб,",Custom,10,1,,0.04
Gorrila Glue Photo Indoor - outdoor,Gorilla Glue Fem,Seedstockers,"LED / 80W Custom,","Hesi,BioBizz,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,Defoliation,ScrOG,LST,",Custom,15,1,3.53,3.53
First ever grow!!,Auto Lemon,Seedsman,100 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,",6.56,12,3,,0.6
The ultimate Jedi (clones),Sugar Bomb Punch,Dutch Passion,300 watt,"Growth Technology,Dutchpro USA,Dynomyco,RQS Organic Nutrients,BioBizz,",True,Manual,"Soil Grow Medium,",,"LST,Topping,Defoliation,",3.28,12,3,7.16,27.97
71_Do si dos,Do-si-dos Automatic,Royal Queen Seeds,,,True,Hydroponics,,,"LST,Defoliation,",,10,1,1.06,
C#4 Ultraviolet,Grand Daddy Purp,Grand Daddy Purp,400 watt,"NPK Industries,",True,,"Bone Meal Grow Medium,Blood Meal Grow Medium,Fish Bone Meal Grow Medium,Kelp Meal Grow Medium,Gypsum Grow Medium,Wollastonite Grow Medium,Dolomitic Lime Grow Medium,Basalt Rock Dust Grow Medium,Humic Acid Grow Medium,Mycorrhizae Grow Medium,Worm Castings Grow Medium,Azomite Grow Medium,Greensand Grow Medium,Shrimp Chitin Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",Other,"Supercropping,LST,Main-Lining,Defoliation,",,23,1,5.43,12.35
4 BlackBerry,Blackberry,Cannabiorganic Genetics,600 watt,,True,Drip,"Coco Coir Grow Medium,",,"LST,ScrOG,Topping,Defoliation,",24.22,11,4,11.99,
New Strains #1 LSD,LSD-Feminsed,Barney'S Farm,880 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",,"Topping,LST,SoG,",8,13,1,3.95,27.58
Moby Bx1,Moby Bx1,Custom Breeder & Strain,200 watt,,True,Drip,"Perlite Grow Medium,Vermiculite Grow Medium,Worm castings Grow Medium,Other Grow Medium,",Glass Of Water,"LST,Defoliation,",68.89,18,2,1.59,
Vibes - photo - Savage Genetics,Savage Genetics - Vibes,Custom Breeder & Strain,150 watt,"Cutting Edge Solutions,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,Defoliation,Topping,",6.56,22,1,4.27,33.93
Bannana x purple punch / west coast og,West Coast O.G. Auto,Fast Buds,500 watt,,True,Manual,"Mineral Wool Grow Medium,Mineral Wool Grow Medium,",Paper Towel,"Defoliation,LST,",10.76,9,1,,12.35
GODZILLA GLUE #4,Godzilla Glue #4,Herbies Seeds,480 watt,,True,Manual,,,,,13,,,
Lemon Skunk - Viparspectra,Lemon Skunk,Green House Seed Co.,200 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",,,5.38,11,1,,10.58
LA OG Kush,Northalanticseed LA og Kush,Custom Breeder & Strain,900 watt,"True Plant Science (TPS),",True,Aeroponics,"Sunshine mix #4 pro mix Grow Medium,",Directly In Substrate,"Leaf tucking,Topping,Defoliation,LST,",3.28,19,1,,22.72
Durban Poison Feminized ScrOG grow,Durban Poison,Dutch Passion,900 watt,"NPK Industries,Down To Earth,",True,Manual,"CoolGrows GT 48x48x80,Perlite Grow Medium,Peat Grow Medium,Sand Grow Medium,Vermiculite Grow Medium,",Peat Pellet,"Topping,LST,ScrOG,",4,17,1,3.14,15.52
Glowstarz,Glowstarz,Paradise Seeds,300 watt,"Bio Nova,RQS Organic Nutrients,Dynomyco,BioBizz,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,Defoliation,SoG,Topping,Transfer,",3.28,19,1,3.21,9.31
Sugar bomb punch,Sugar Bomb Punch,Dutch Passion,300 watt,"Bio Nova,RQS Organic Nutrients,Dynomyco,BioBizz,",True,Manual,"Soil Grow Medium,",Peat Pellet,"LST,Defoliation,SoG,Topping,Transfer,",3.28,19,1,3.63,13.83
First grow with Fast Buds,OG Kush Auto,Fast Buds,240 watt,"FloraFlex,Botanicare,",True,Aeroponics,"Mineral Wool Grow Medium,Expanded Clay Grow Medium,",Paper Towel,"Leaf Tucking,LST,ScrOG,Defoliation,",,13,1,2.04,17.38
FastBuds - Banana Purple Punch auto,Banana Purple Punch Auto,Fast Buds,200 watt,,True,Manual,"Soil Grow Medium,",Paper Towel,"HST,LST,",Custom,9,1,,
BCN Critical XXL AUTO,BCN Critical XXL,Seedstockers,750 watt,,True,Manual,"peat moss Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,Topping,",Custom,14,,,
"""A"" Jack 47 XL Autos SWS78",Jack 47 XL Auto®,Sweet Seeds,200 watt,"Blue Planet Nutrients,General Hydroponics (GHE),Botanicare,Fish Head Farms,Real Growers,",True,Manual,"CoolGrows GT 48x24x60,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"FIMing,LST,Lollipop,",6.56,13,2,2.05,6.42
Kush Mints,Kush Mints,Seed Junky Genetics,78 watt,"Fox Farm,Terpinator,FloraFlex,Purpinator,Advanced Nutrients,",True,Manual,"Soil Grow Medium,Mafia one Grow Medium,",,"ScrOG,LST,12-12 From Seed,HST,Topping,FIMing,Main-Lining,",,11,1,,2.12
Makeda,Makeda Auto,Night Owl Seeds,"LED / 300W Custom,",,True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),",,,,12,5,,
SP3000 x2: Rice & Simily by RHG & BeLeaf,Simily,Custom Breeder & Strain,600 watt,"GreenGro,Oregon’s Only (Nectar for the Gods),Cultured Biologix,Microbe Life Hydro,South Cascade Organics,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Other Grow Medium,",Paper Towel,"Topping,Flux,Main-Lining,LST,Defoliation,",,15,,,
Dreaming Blue...,Blue Dream,Custom Breeder & Strain,600 watt,"General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,"LST,Topping,ScrOG,",52.49,16,4,16.58,
Ethos og rbx auto,OG Kush RBx Autoflower,ETHOS Genetics,300 watt,"Oregon’s Only (Nectar for the Gods),",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Sohum living soil cannabis craves Grow Medium,Perlite Grow Medium,Happy frog Grow Medium,",,"LST,Defoliation,",9.84,10,3,,3.77
Ethos pina' auto,Pina Auto R BX2,ETHOS Genetics,300 watt,"Oregon’s Only (Nectar for the Gods),",True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,",9.84,10,1,,1.27
Lilac Diesel Rbx2 from Ethos Genetics,Lilac Diesel RBX2,ETHOS Genetics,650 watt,"Green Planet Nutrients,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Defoliation,BDSM,Topping,HST,LST,Pinching,",82.02,16,4,,
Rainbow Runtz Auto,Rainbow Runtz,Hypno Seeds,200 watt,"Aurora Innovations (Roots Organics),",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",26.25,9,1,1.25,
Pineapple again,Pineapple Express Auto,Fast Buds,150 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,"FIMing,LST,Defoliation,",19.69,12,1,2.22,9.52
Squatch Berry Auto [Back 40 Genetics],Squatch Berry Auto,Custom Breeder & Strain,100 watt,"Lotus Nutrients,",True,Manual,"Coco Loco Grow Medium,",,"Defoliation,LST,",,11,1,,0.42
Lucy Lemon Shining Silver Haze In/Out 22,Lemon Shining Silver Haze,Royal Queen Seeds,"LED / 1400W Double Chips 2000W,LED / 27W 24 Inch Vertical Mount Full Spectrum,","Fish Head Farms,Real Growers,Down To Earth,",True,Manual,"Soil Grow Medium,",Paper Towel,"Main-Lining,Topping,",,24,1,,
FB Strawberry Pie Auto / Mars Hydro,Strawberry Pie Auto,Fast Buds,"LED / 300W FC 3000,","Plant Success (Plant Revolution),BioBizz,Advanced Nutrients,",True,Manual,,Glass Of Water,"SoG,Topping,Defoliation,Flushing,",,FLOWERING,,,
FB Gorilla Cookies Auto/Mars Hydro,Gorilla Cookies Auto,Fast Buds,"LED / 300W FC 3000,","BioBizz,Plant Success (Plant Revolution),",True,Manual,,,"Topping,Defoliation,Flushing,",,FLOWERING,,,
FB Bruce Banner Auto / FC 3000,Bruce Banner Auto,Fast Buds,"LED / 300W FC 3000,","BioBizz,Plant Success (Plant Revolution),",True,Manual,,,"Topping,Defoliation,Flushing,",,FLOWERING,,,
Big colas or nothing,Gorilla Cookies Auto,Fast Buds,200 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Peat Pellet,"Lollipoping,Defoliation,",7.75,8,1,,
Caramel Delight,Caramelicious,Amsterdam Marijuana Seeds AMS,150 watt,"Advanced Nutrients,",True,Manual,,Paper Towel,"Deep water culture,Dwc,",6.56,14,1,,4
Blueberry OG,Blueberry OG,Barney'S Farm,600 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,SoG,",24.22,13,1,,
Northern Lights Autoflower,Northern Lights Auto,Fast Buds,200 watt,,True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Coco Coir Grow Medium,Perlite Grow Medium,",,,,10,2,1.06,1.41
Glookies N°2,Glookies,Barney'S Farm,600 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,SoG,",24.22,13,6,,
Amnesia Lemon,Amnesia Lemon,Barney'S Farm,600 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,SoG,",24.22,13,2,,
Dos Si Dos 33,Dos Si Dos 33,Barney'S Farm,600 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,SoG,",24.22,13,5,,
Runtz X Layer Cake,Runtz x Layer Cake,Barney'S Farm,600 watt,"PLAGRON.,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"Topping,Defoliation,SoG,",24.22,13,5,,
Fastbuds cherry cola auto,Cherry Cola Auto,Fast Buds,100 watt,"PLAGRON.,",True,Manual,"Plagron lightmix Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"Green house,",,10,1,,1.41
FastBuds W.C. OG,West Coast O.G. Auto,Fast Buds,440 watt,"Gaia Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Lollipop,Defoliation,",,8,1,,
Solomatic Auto CBD (RQS) - First grow,Solomatic CBD,Royal Queen Seeds,50 watt,"BioBizz,T-REX,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",6.56,10,1,2.36,
CBD Auto 20:1 Fastbuds - First Grow,CBD Auto 20:1,Fast Buds,50 watt,"BioBizz,T-REX,",True,Manual,"Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",6.57,10,1,1.27,
Grumpy grow #1,Planet Of The Grapes,ETHOS Genetics,"LED / 0W X420 Targeted,LED / 0W X420 Targeted,","Lotus Nutrients,",True,Manual,"Gorilla Grow Tent GGT 2x4,Perlite Grow Medium,Soil Grow Medium,",,"LST,HST,Topping,Defoliation,",8,16,1,,4.77
Strawberry banana auto,Strawberry Banana Gelato XL Auto,Sweet Seeds,"LED / 600W Custom,LED / 300W 300W,","BioMagno,",True,,"Soil Grow Medium,",Other,"LST,Defoliation,",,FLOWERING,,,
"BeLeaf ""Winter Sunset"" DWC New Level Hyd",Beleaf,Custom Breeder & Strain,400 watt,"Remo Nutrients,Fish Head Farms,Plant Success (Plant Revolution),Fox Farm,",True,Hydroponics,"Mineral Wool Grow Medium,",Paper Towel,"Topping,Defoliation,LST,",,12,2,,6
Sensible Seeds Grape Soda Auto #1,Grape Soda Auto,Original Sensible Seeds,400 watt,"Real Growers,Superthrive,Bloom City Organics,Dr. Earth,BuildASoil,",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,Fox farms ocean forest potting soil Grow Medium,",Glass Of Water,"Topping,Defoliation,LST,",,9,,,
Gorilla punch,Gorilla Punch Auto,Fast Buds,720 watt,,True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Pro mix Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",,10,,,
Spliff's Mega Power Plant,Mega Power Plant Automatic,Spliff Seeds,400 watt,"Real Growers,Bloom City Organics,Superthrive,Dr. Earth,",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,Fox farms ocean forest potting soil Grow Medium,",Glass Of Water,"Topping,Defoliation,LST,",78.74,12,,,
My experimental laboratory,OG Kush RBx Autoflower,ETHOS Genetics,,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,HST,Topping,Defoliation,",,12,1,,
Love growing weed,Blue Dream Auto,Ganja Farmer Seeds,115 watt,"Plant Magic,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,,,12,1,5.29,22.01
Mystery Seeds-Male,Mystery Seeds,Custom Breeder & Strain,450 watt,"Fox Farm,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,,,4,,,
White Runtz Clone,Compound Genetics - White Runtz,Custom Breeder & Strain,720 watt,"Advanced Nutrients,FloraFlex,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"ScrOG,Topping,LST,Defoliation,",Custom,18,1,1.45,
Bless my first indoor Photoperiod,Do Si Dos,Linda Seeds,"LED / 320W Custom,","Advanced Nutrients,FloraFlex,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Paper Towel,"Defoliation,ScrOG,Topping,LST,HST,",Custom,22,1,,
CBD Organic in Thailand - First Grow,Solomatic CBD,Royal Queen Seeds,100 watt,"BioBizz,T-REX,",True,Manual,"Herbman Soil Grow Medium,Soil Grow Medium,",Glass Of Water,"LST,Defoliation,",,10,1,2.36,
Filling the blank space,Cherry Gar-see-ya R1,ETHOS Genetics,600 watt,"FloraFlex,",True,Manual,,,"Topping,",Custom,8,,,
58_Purple Queen,Purple Queen Automatic,Royal Queen Seeds,,,True,Hydroponics,,,"LST,Defoliation,",,11,1,1.41,
Stracciatella,Stracciatella,T.H.Seeds,200 watt,,True,Manual,"AC Infinity Cloudlab 733 Advance Grow Tent 3x3 (36"" X 36"" X 72""),Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,Topping,",,20,3,6.3,6.3
Multi-strain Autopot grow,Royal Gorilla,Royal Queen Seeds,310 watt,"General Hydroponics (GHE),Botanicare,",True,Hydroponics,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"ScrOG,HST,Defoliation,",,14,1,,
CBD Lemon Auto + Critical XXL Auto,CBD Lemon Auto,Herbies Seeds,400 watt,"Emerald Harvest,",True,Manual,"Canna Terra Grow Medium,",,,16,12,1,1.41,
Concours SuperSativaSeedClub- Lemon OG.,Lemon OG,Super Sativa Seed Club,150 watt,"Canna,",True,Manual,"Cogr Grow Medium,",Paper Towel,,5.38,19,2,,
Snow White,Snow White,Nirvana,,"BIOCANNA,Bio Tabs,Platinium Hydroponics,",True,Manual,"Soil Grow Medium,",Other,"SoG,Topping,",,20,,,
"White widow max Auto, Ethos Chem D Auto",White Widow Max Automatic,MSNL,"LED / 450W SF-4000,LED / 450W SF-4000,",,True,Manual,"Dr greenthumbs Turbo Dirt (water only soil) Grow Medium,Dr greenthumbs root roids Grow Medium,Dr greenthumbs fruit roids Grow Medium,",Paper Towel,"Defoliation,HST,LST,",Custom,FLOWERING,,,
Gelato,Gelato,Zamnesia Seeds,250 watt,"BIOCANNA,Bio Tabs,Platinium Hydroponics,",True,Manual,"Soil Grow Medium,",Other,"SoG,",5.38,13,7,2.68,
Auto LST Experimentation,Red Strawberry Banana Auto,Sweet Seeds,200 watt,"General Hydroponics (GHE),Botanicare,Foop Organic Biosciences,Fish Head Farms,Real Growers,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",,12,1,,3.2
Fast Buds Blackberry Auto,Blackberry Auto,Fast Buds,"LED / 0W SF1000D,LED / 0W SF1000D,",,True,Manual,"Soil Grow Medium,",,,13.12,10,1,,4
SEEDSTOCKERS.COM — AUTO GORILLA COOKIES,Gorilla Cookies Auto,Seedstockers,450 watt,"Green House Feeding,General Hydroponics (GHE),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",8.61,11,1,4.83,25.75
HSB / BULK SEED BANK — AUTO JACK HERE,Auto Jack Herer,BulkSeedBank,150 watt,"Advanced Nutrients,Green House Feeding,General Hydroponics (GHE),",True,Manual,"Soil Grow Medium,",,,8.61,12,1,3.63,22.93
OG DOUBLE KUSH FOTOFEM TRIKOMA SEEDS,OG Double Kush,Trikoma Seeds,300 watt,"Буйские удобрения,",True,Manual,"Земля Grow Medium,Навоз Grow Medium,",Paper Towel,"Topping,Топинг,Defoliation,LST,",8.61,18,2,15.45,37.81
Fastbuds banana purple punch first grow,Banana Purple Punch Auto,Fast Buds,150 watt,"BioBizz,",True,Manual,"Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Leaching,LST,Defoliation,Topping,",8.61,12,2,5.8,26.1
Green Crack Clones,Green Crack,Custom Breeder & Strain,"LED / 150W (×2) Mars TS 1000,","Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,",,14,2,,30.13
RuntZ SelectGold,Runtz,Zamnesia Seeds,600 watt,"Green Buzz Nutrients,Hesi,BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"Topping,",10.76,15,3,13.33,29.77
Just for fun My first runtz auto,Runtz Auto,Barney'S Farm,600 watt,,True,,"Gorilla Grow Tent GGT 10x10,Soil Grow Medium,Coco Coir Grow Medium,",,"12-12 From Seed,",10.76,5,1,,8.11
Royal Dwarf,Royal Dwarf,Royal Queen Seeds,100 watt,"PLAGRON.,",True,Manual,"Light mix Grow Medium,Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"SoG,LST,HST,Green house,ScrOG,",,12,1,,3.7
Outdoor NL Sensi Autoflower Amnesia XXL,Sensi Amnesia XXL,Sensi Seeds,,"Aptus,Canna,Atami,",True,Manual,"Soil Grow Medium,",Paper Towel,"repotting,Topping,",,13,20,59.97,59.97
GanjaFarmer Contest-Gorilla Cookies Auto,Gorilla Cookies Auto,Ganja Farmer Seeds,400 watt,"Dynomyco,Advanced Nutrients,Terpinator,Prescription Blend,Humboldts Secret,",True,Manual,"CoolGrows 2-In-1 GT 60x48x80,Soil Grow Medium,",Glass Of Water,"LST,",52.49,11,1,3.02,15.64
Pink Kush FEM,Pink Kush,Canuk Seeds,96 watt,"PRO-MIX,Advanced Nutrients,",True,Manual,"Soil Grow Medium,pro-mix mycorrhizae Grow Medium,Compost Grow Medium,",Paper Towel,,,17,1,,
Gelato 420 sensi seed,Gelato #420,White Label,,,True,Manual,"Soil Grow Medium,",,,2.15,9,1,,1.06
First Grow 2X2x4,Sour Diesel Autoflower,ILGM,1200 watt,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"LST,Topping,Defoliation,HST,",,8,2,,2
LSD Redemption,LSD-25 Auto,Fast Buds,250 watt,"Real Growers,",True,Hydroponics,"Soil Grow Medium,",,,9.35,8,1,0.99,
2046 - Medical Seeds,2046,Medical Seeds,,"Top Crop,Advanced Nutrients,",True,Manual,,Paper Towel,"ScrOG,Topping,LST,Defoliation,",10.76,24,1,4.07,
Bubba OG Clones,Bubba OG,Custom Breeder & Strain,"LED / 150W (×2) Mars TS 1000,","Advanced Nutrients,",True,Manual,"Soil Grow Medium,",,"Defoliation,Topping,",13.12,14,2,,16.33
TnT Trichome,TnT Trichome,Super Sativa Seed Club,200 watt,"General Hydroponics (GHE),Humboldts Secret,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,,4,14,2,8.12,
OutdoorProject 2.0,Fat Banana,Royal Queen Seeds,,"General Hydroponics (GHE),Canna,",True,Manual,"Soil Grow Medium,",,"Defoliation,Topping,LST,",,18,1,,5.29
First grow ever,Northern Lights Automatic,Sensi Seeds,150 watt,"PLAGRON.,Mills Nutrients,Atami,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Flushing,LST,Defoliation,",5.27,10,3,2.65,14.11
Ethos 10th planet,10th Planet,ETHOS Genetics,500 watt,"BuildASoil,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,",Paper Towel,"LST,ScrOG,Topping,Defoliation,",13.12,9,4,,15
El Patron,El Patron,Royal Queen Seeds,300 watt,"RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,",,"Main-Lining,",,14,1,,2.01
Seedsman's Purple Ghost Candy,Purple Ghost Candy,Seedsman,300 watt,"Fox Farm,",True,Manual,"Promix Grow Medium,Perlite Grow Medium,",,"HST,LST,Defoliation,",,18,4,,7.27
Banana Purple Punch Auto,Banana Purple Punch Auto,Fast Buds,480 watt,"Plant Magic,",True,Manual,"Batmix Grow Medium,",Glass Of Water,"LST,Defoliation,",12.92,11,3,,12.1
Phinest Cut of ICC,Ice Cream Cake,Seed Junky Genetics,100 watt,"General Hydroponics (GHE),",True,Manual,"Perlite Grow Medium,Vermiculite Grow Medium,",Other,"LST,Defoliation,",13.12,12,1,,6.17
Seedstockers Candy dawg Auto,Candy Dawg Auto,Seedstockers,,"BioBizz,Biodyne,",True,Manual,"Perlite Grow Medium,Vermiculite Grow Medium,Coco Coir Grow Medium,Worm casting Grow Medium,Compost Grow Medium,",Other,"Defoliation,",,15,3,4.23,17.64
Gorilla Punch Auto,Gorilla Punch Auto,Fast Buds,480 watt,"Plant Magic,",True,Manual,"Batmix Grow Medium,",Glass Of Water,"LST,Defoliation,",12.92,11,3,,12.84
