diary_name,strain,strains_company,light_watt,nutrients,indoor,watering,soil,germination,grow_techniques,grow_room_size,weeks_to_harvest,num_of_plants,bud_dry_weight,bud_wet_weight
Ganja Farmer Contest 2022,Bubble OG Gum Auto,Ganja Farmer Seeds,240 watt,"Advanced Nutrients,",True,Manual,"living soil Grow Medium,",Glass Of Water,"LST,Defoliation,",10.76,10,1,2.94,
Pineapple Express,Pineapple Express,Custom Breeder & Strain,100 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,Custom,10,1,,1.06
Holy Surfer clones Viparspectra,Holy surfer,Custom Breeder & Strain,240 watt,"Canna,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,"Defoliation,LST,",3.23,21,1,,0.78
Lowrider,Lowryder feminized,Doctor'S Choice,100 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,Custom,10,1,,1.06
Green Gelato Auto,Green Gelato,Royal Queen Seeds,100 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,Custom,8,1,,1.06
Royal Dwarf,Royal Dwarf,Royal Queen Seeds,100 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,Custom,8,,,
Northern Light,Northern Light Automatic,Royal Queen Seeds,150 watt,,True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",,,Custom,8,1,,3.53
Auto Jack,Jack 47 Auto®,Sweet Seeds,200 watt,"Green Planet Nutrients,Plant Success (Plant Revolution),",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",4.31,14,2,6.89,
Double Dip,Double Dip,Green Point Seeds,200 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",,"LST,SoG,12-12 From Seed,Topping,Defoliation,",,7,,,
Scotch bonnet peppers,Jamaican heritage peppers,Custom Breeder & Strain,,"Element Nutrients,",True,Manual,"Ground Grow Medium,",,,,8,1,4,5
Planet of grapes by ethos,Planet Of The Grapes,ETHOS Genetics,450 watt,"Oregon’s Only (Nectar for the Gods),Fish Head Farms,Advanced Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,"ScrOG,Defoliation,Topping,LST,",328.08,16,4,,11.29
Auto Banana Blaze,Auto Banana Blaze,Dutch Passion,120 watt,"Botanicare,Fish Head Farms,Growth Technology,Athena,Real Growers,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,Expanded Clay Grow Medium,Coco Coir Grow Medium,",Directly In Substrate,"LST,Main-Lining,HST,Topping,Defoliation,",13.12,9,1,,0.35
Spliff Seeds - Lemon Cream. SP3000,Lemon Cream Kush Automatic,Spliff Seeds,300 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,5.38,12,1,,
Spliff Seeds - Spliff Cheese. SP3000,Spliff Cheese Automatic,Spliff Seeds,300 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,,12,,,
WSE - White Widow. SP3000,Big White Widow autoflower seeds,Weedseedsexpress,300 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,5.38,12,1,,
Seedstockers - Gorilla Cookies. SP3000,Gorilla Cookies Auto,Seedstockers,300 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,5.38,12,1,,
RQS(Growers Pack Only)-Fat Banana.FC6500,Fat Banana Automatic,Royal Queen Seeds,680 watt,"RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,5.38,13,1,,
Balcony Creamatic,Royal Creamatic,Royal Queen Seeds,,,True,Manual,"Soil Grow Medium,",Other,"LST,",,12,1,0.14,0.53
Double grape - Mephisto,Double Grape,Mephisto Genetics,300 watt,"Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",,"LST,",,12,1,2.81,
Cheese Auto - organic buds bouquet,Cheese Autoflowering,Canuk Seeds,300 watt,"BIOCANNA,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,",2.69,8,1,2,401
Auto Purple Opium,Auto Purple Opium,Divine Seeds,"LED / 300W SE3000,","Divine Grow,",True,Manual,"Soil Grow Medium,",,,5,10,1,,2.82
The garden of Zam,Runtz,Zamnesia Seeds,300 watt,"Bio Tabs,BIOCANNA,Plant Success (Plant Revolution),Bio Nova,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Other,"Main-Lining,Topping,Defoliation,LST,HST w/ LST-clips,",32.29,18,1,0.85,10.58
420 Fastbuds Purple Punch Autoflower,Purple Punch Auto,Fast Buds,450 watt,"Gaia Green,Plant Success (Plant Revolution),Superthrive,Advanced Nutrients,",True,Manual,"Promix HP Grow Medium,",Glass Of Water,"LST,Defoliation,",13.12,10,4,,17
First ever run lemon haze,Super Lemon Haze,Green House Seed Co.,1080 watt,"Bio Green,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,9.8,14,1,3.5,3.77
Zkittlez & Gelato Auto (First Grow!),Zkittlez,ILGM,300 watt,"Botanicare,Fox Farm,Oregon’s Only (Nectar for the Gods),",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Peat Pellet,"ScrOG,SoG,Lollipopping,Defoliation,HST,",,13,2,,1.5
Gorilla Cookies,Gorilla Cookies Auto,Fast Buds,100 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Down To Earth,Green Planet Nutrients,Fox Farm,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,Topping,",52.49,12,1,,
FastBuds Forbidden Runtz,Forbidden Runtz Auto,Fast Buds,400 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,",32.29,8,1,2.12,10.12
Bianca AMS,Bianca,Amsterdam Marijuana Seeds AMS,"LED / 240W QB288 240W LM301B Epistar 660nm,","Green Planet Nutrients,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"Topping,LST,Main-Lining,Defoliation,",246.06,18,2,12.4,
Fast Eddy RQS,Fast Eddy Automatic CBD,Royal Queen Seeds,240 watt,"Canna,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,10.76,9,1,1.61,8.11
Bruce Banner Auto #2 Out Sweet seeds,Bruce Banner Auto,Sweet Seeds,,"Canna,PLAGRON.,",True,Manual,"Soil Grow Medium,",Paper Towel,,,12,3,1.76,9.17
4 Strains under FC-E 4800,Wedding Cake,Custom Breeder & Strain,480 watt,,True,Hydroponics,,,,,15,,,
CBD Please,Seeds Online- CBD KUSH 30/1,Custom Breeder & Strain,,"Dutch Science Nutrients,Fish Head Farms,StepWell Soil Inc,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,,6,1,1,0.04
Sisterly Love,Seeds Online- CBD Kush 1/1,Custom Breeder & Strain,,"Dutch Science Nutrients,Fish Head Farms,StepWell Soil Inc,",True,Manual,"Soil Grow Medium,",Directly In Substrate,,,6,2,1,1
1st auto,Haze XL AutoFlowering,Growers Choice Seeds,176 watt,"Fox Farm,Bloom City Organics,",True,Manual,"Ocean forest Grow Medium,",Paper Towel,"LST,Defoliation,",13.12,16,1,2.65,
Lemon Cake,Lemon Tree,Barney'S Farm,165 watt,"Hesi,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,LST,Defoliation,ScrOG,",3.88,13,1,2.65,8.82
New grow,Slurricane,In House Genetics,"LED / 600W LUMATEK Zeus 600W PRO LED,LED / 600W LUMATEK Zeus 600W PRO LED,",,True,Manual,"Other Grow Medium,",,"Topping,Defoliation,LST,FIMing,",,FLOWERING,,,
PURPLE PUNCH FastBuds,Purple Punch Auto,Fast Buds,540 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",10.76,8,1,,
PINEAPPLE EXPRESS FastBuds,Pineapple Express Auto,Fast Buds,540 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,",,"LST,Defoliation,",10.76,10,1,,
Living soil indoor run #1,Blue Magoo Cookies,Dynasty Seeds,420 watt,"BuildASoil,",True,Manual,"AC Infinity Cloudlab 743D Advance Grow Tent 4x3 (48"" X 36"" X 72""),Soil Grow Medium,",Directly In Substrate,"Defoliation,ScrOG,LST,Topping,HST,",9.84,20,2,12,
Forum Stomper,Forum Stomper,Mephisto Genetics,250 watt,"General Hydroponics (GHE),Real Growers,",True,Manual,"AC Infinity Cloudlab 632D Advance Grow Tent 3x2 (36"" X 24"" X 60""),Coco Coir Grow Medium,Perlite Grow Medium,",,"LST,",,13,1,3.5,3.5
Mini mandarin punch auto,Mandarine Punch Auto,Sensi Seeds,1000 watt,,True,Manual,"Soil Grow Medium,",,"LST,HST,",Custom,13,10,,2
Mr NICE Black Widow Reg Grow,Black Widow,Mr.Nice,250 watt,"BioBizz,",True,Manual,"BIOBIZZ LightMIX Grow Medium,",Peat Pellet,,6.89,1,4,,
Banana Sherbet,Banana Sherbet,Original Sensible Seeds,,"PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,,,14,3,70.55,246.92
Purple punch auto fast buds,Purple Punch Auto,Fast Buds,480 watt,"Canna,",True,Manual,"Canna professional plus Grow Medium,",,"Defoliation,",,11,1,,
Zkittlez Auto,Zkittlez Auto,Original Sensible Seeds,,"PLAGRON.,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,,,14,10,17.64,52.91
WATERMELON AUTO RQS,Watermelon Automatic,Royal Queen Seeds,480 watt,"Advanced Nutrients,BioBizz,",True,Manual,"Perlite Grow Medium,Worm manure Grow Medium,Garden peat Grow Medium,Sphagnum peat moss Grow Medium,",Paper Towel,"Defoliation,LST,",15.5,13,9,23.03,91.71
My First Diary! Victory Seeds Auto Run,Auto AK-77V,Victory Seeds,"LED / 250W Custom,LED / 250W (×2) Custom,","BioBizz,Hesi,",True,Manual,"BioBizz Light Mix Grow Medium,",,"Defoliation,",,FLOWERING,,,
Wedding Cake Auto,Wedding Cake Auto,Original Sensible Seeds,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",,,,14,10,17.64,52.91
Divine Seeds - Auto Moon Rock. FC6500,Auto Moon Rock,Divine Seeds,680 watt,"Green Buzz Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,,,12,1,,
Amnesia Mac Ganja,Amnesia Mac Ganja,Royal Queen Seeds,300 watt,"RQS Organic Nutrients,Advanced Nutrients,PLAGRON.,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,LST,",,13,1,,2.22
Purple Nuggets,Purple Nuggets,Mephisto Genetics,130 watt,"Aurora Innovations (Roots Organics),",True,Manual,"AC Infinity Cloudlab 632 Advance Grow Tent 36” X 20” X 62”,Soil Grow Medium,",Paper Towel,"Defoliation,LST,",,14,1,,
Green Crack Indoor,Green Crack Fem,Canuk Seeds,100 watt,"Gaia Green,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,",13.12,20,1,2.13,2.13
The second run!!,Bubba Kush 59,Custom Breeder & Strain,"LED / 680W ROI-E680,","Green Planet Nutrients,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",,"SoG,Defoliation,ScrOG,Topping,",,FLOWERING,,,
IceBrr - Frozen Gorilla punch Pt. 2,IceBrr - Frozen Gorilla Pucnh,Custom Breeder & Strain,"LED / 640W Custom,","Mills Nutrients,Canna,",True,Aeroponics,"water Grow Medium,",,,Custom,10,4,,
RQS Mimosa Automatic - 1st Grow,Mimosa Automatic,Royal Queen Seeds,95 watt,"Advanced Nutrients,Vitalink,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",141.21,14,1,,18.45
First time fastbuds outdoor!!!,LSD-25 Auto,Fast Buds,,"Advanced Nutrients,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Directly In Substrate,,,10,3,,9.59
Jammy Time!,Illuminauto #36 - Jammy Dodgers,Mephisto Genetics,640 watt,"Fox Farm,Fish Head Farms,Terpinator,Advanced Nutrients,",True,Manual,"Promix HP Grow Medium,",,"Defoliation,LST,",52.49,13,1,1.45,
420 FASTBUDS TESTERS & MARS HYDRO,FBT2207,Fast Buds,1440 watt,,True,Manual,"PROMIX HP Grow Medium,",Directly In Substrate,"Defoliation,",26.25,11,1,,2
Cherry Cola Auto,Cherry Cola Auto,Fast Buds,,"Fox Farm,Coast of Maine,",True,Manual,"Fox farm ocean forest Grow Medium,Pro mix organic Grow Medium,Earth worm castings Grow Medium,",Glass Of Water,"LST,Defoliation,",6.56,8,1,3,3
Lemon Skunk Clones #2,Lemon Skunk,Custom Breeder & Strain,1334 watt,"Advanced Nutrients,PRO-MIX,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,",43.04,15,2,,17.4
Northern light from north,Northern Lights Autoflowering,Canuk Seeds,150 watt,"Botanicare,Humboldts Secret,",True,Manual,"Vermiculite Grow Medium,Soil Grow Medium,Other Grow Medium,",,"LST,Defoliation,",19.69,13,1,2.29,10.69
Blueberry Automatic,Blueberry Automatic,Zamnesia Seeds,,"RQS Organic Nutrients,Zamnesia,",True,Manual,"Soil Grow Medium,",Paper Towel,,,15,1,0.71,1.76
Mephisto Genetics tenting,20 - (Creme de la Chem x 3 Bears OG) bx Creme de la Chem,Custom Breeder & Strain,220 watt,"Living Soils,",True,Manual,"Soil Grow Medium,",Paper Towel,"LST,Defoliation,",21.53,9,1,,2.12
Crystal METH Auto,Crystal METH,Fast Buds,,"RQS Organic Nutrients,",True,Manual,"Soil Grow Medium,",Paper Towel,,,FLOWERING,,,
Cellar grow 1,California Indica Fem,Sensi Seeds,550 watt,"Canna,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"Defoliation,Topping,",10.76,18,1,,6.42
George Hanson,Purple Punch,Barney'S Farm,480 watt,"General Hydroponics (GHE),",True,Hydroponics,"Hydro Crunch Grow Room Tent 4x 4x 6.5,Expanded Clay Grow Medium,",Glass Of Water,"Topping,LST,Main-Lining,Defoliation,",13.12,13,4,,20.5
Mimosa Cake,Mimosa Cake Auto,Fast Buds,100 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Down To Earth,Terpinator,Fox Farm,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,Topping,",52.49,12,1,,
Kosher Cake,Smoothie Auto,Fast Buds,100 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Down To Earth,Terpinator,Fox Farm,",True,Manual,,Glass Of Water,"LST,Defoliation,Topping,",52.49,12,1,,
Smoothie,Smoothie Auto,Fast Buds,100 watt,"Down To Earth,General Hydroponics (GHE),Plant Success (Plant Revolution),Terpinator,Fox Farm,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,Topping,",52.49,13,1,,
Cherry Cola 2,Cherry Cola Auto,Fast Buds,100 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Down To Earth,Green Planet Nutrients,Fox Farm,",True,Manual,,Glass Of Water,"LST,Defoliation,Topping,",52.49,12,1,,
Cherrry Cola,Cherry Cola Auto,Fast Buds,100 watt,"General Hydroponics (GHE),Plant Success (Plant Revolution),Down To Earth,Terpinator,Fox Farm,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Glass Of Water,"LST,Defoliation,Topping,",52.49,13,1,,
Bubble kush auto,Auto Bubble kush,Custom Breeder & Strain,,"General Hydroponics (GHE),PLAGRON.,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Peat Pellet,"LST,Defoliation,",0.97,11,1,,4.23
Frutopia” Selection for this season bask,Frutopia,Bask Triangle Farms,"LED / 150W Custom,",,True,Manual,,Glass Of Water,"LST,",,19,,,
Sawneys Beans Auto Predator,Sawneys Beans _ Predator,Custom Breeder & Strain,"LED / 360W Custom,","Canna,Buddhas Tree,Growth Technology,General Hydroponics (GHE),",True,Hydroponics,"coco Grow Medium,Expanded Clay Grow Medium,",Directly In Substrate,"Defoliation,LST,",10.76,8,1,,
Izozki” Selection for this season bask,Mochi gelato x banana zkittlez #5 - Basktrianglefarms,Custom Breeder & Strain,"LED / 150W Custom,",,True,Manual,,Glass Of Water,,,19,,,
Selection for this season basktrianglefa,Muxika,Bask Triangle Farms,"LED / 150W Custom,",,True,Manual,,Glass Of Water,,,19,,,
Selection for this season basktrianglefa,Sagarrondo - Basktrianglefarms,Custom Breeder & Strain,"LED / 150W Custom,",,True,Manual,,Glass Of Water,"Defoliation,",,19,,,
AutoFlower #2,Auto Glueberry O.G.,Dutch Passion,130 watt,"BioBizz,",True,Manual,"Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",3.88,11,1,1.45,5.75
Island life,Lemon dosi (mom) dad who knows,Custom Breeder & Strain,,"Down To Earth,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Topping,HST,Defoliation,",,12,1,1.9,
Mexican Airlines,Mexican Airlines Auto,Fast Buds,"LED / 200W SF-2000,","True Plant Science (TPS),",True,Manual,"Happy Frog (2/3) Miracle Grow Blue (1/3) Germination Mix (1 cup) Grow Medium,",Glass Of Water,"Singing,",,11,1,1.1,
1st Auto Run,Gorilla Zkittlez Auto,Barney'S Farm,100 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,Other Grow Medium,Perlite Grow Medium,",,"LST,Defoliation,ScrOG,",8.07,13,1,0.85,1.55
Purple Lemonade Auto,Purple Lemonade Auto,Fast Buds,,,True,Manual,,Paper Towel,"LST,",,10,3,,14
Purple kush auto ilgm,Purple Kush Autoflower,ILGM,230 watt,"Aurora Innovations (Roots Organics),Down To Earth,Real Growers,Blue Planet Nutrients,",True,Manual,"CoolGrows 2-In-1 GT 36x24x53,Soil Grow Medium,",,"LST,",6.56,10,3,,15
"Dozy, Drowsy, Sleepy Joe. Nappy, Snoozey",Sleepy Joe®,Anesia Seeds,450 watt,"Advanced Nutrients,Green Planet Nutrients,Growth Science,Innovating Plant Products,Botanicare,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Vermiculite Grow Medium,",Glass Of Water,"LST,Defoliation,Repotted to 15 liter pots,Topping,",65.62,19,5,,162.44
Strawberry Gorilla Auto #1,Strawberry Gorilla Auto,Fast Buds,480 watt,"General Hydroponics (GHE),",True,Manual,"Gorilla Soil Grow Medium,Gorilla Coco Grow Medium,",,,16.15,13,1,11.11,32.8
"F.B Wedding cheese, ViparspectraXs2000",Wedding Cheesecake Auto,Fast Buds,240 watt,"BioBizz,Ecothrive,Shogun,General Hydroponics (GHE),Advanced Nutrients,",True,Drip,"Gorilla Grow Tent GGT Shorty 2x2.5,Soil Grow Medium,",Other,"LST,Defoliation,ScrOG,",4.84,13,1,2.47,14.82
Banana Purple Punch By FastBuds!,Banana Purple Punch Auto,Fast Buds,350 watt,"FloraFlex,",True,Manual,"CoolGrows GT 36x36x72,Coco Coir Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",13.12,9,1,,21.16
Orange Sherbet By FastBuds!,Orange Sherbet Auto,Fast Buds,350 watt,"FloraFlex,",True,Manual,"CoolGrows GT 36x36x72,Coco Coir Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",13.12,9,1,,21.16
Gorilla Glue By FastBuds!,Gorilla Glue Auto,Fast Buds,350 watt,"FloraFlex,",True,Manual,"CoolGrows GT 36x36x72,Coco Coir Grow Medium,",Paper Towel,"LST,Topping,Defoliation,",13.12,9,1,,21.16
CBD Crack By FastBuds!,CBD Auto 1:1 (CBD Crack),Fast Buds,350 watt,"FloraFlex,",True,Manual,"CoolGrows GT 36x36x72,Coco Coir Grow Medium,",Paper Towel,"Topping,LST,Defoliation,",13.12,9,1,,21.16
Wedding Cheese Cake Auto,Wedding Cheesecake Auto,Fast Buds,,"Plant Success (Plant Revolution),BioBizz,Fish Head Farms,",True,Manual,,Paper Towel,"LST,",,13,1,0.99,0.002
Espiritu Sanctum By Goat and Monkey Seed,Espiritu sanctum,Custom Breeder & Strain,600 watt,"Lotus Nutrients,FloraFlex,",True,Manual,"Gorilla Grow Tent GGT Lite 4x4,Coco Coir Grow Medium,",,"HST,Topping,Defoliation,LST,",13.12,15,1,,28.22
Apple Cup By RobinHoodSeeds,Apple Cup,Custom Breeder & Strain,600 watt,"FloraFlex,",True,Manual,"Gorilla Grow Tent GGT Lite 4x4,Coco Coir Grow Medium,",,"LST,Topping,HST,Defoliation,",13.12,10,1,,21.16
Blueberry Muffin By Humboldt Seed Co!,Blueberry Muffin,Humboldt Seed Company,600 watt,"FloraFlex,",True,Manual,"Gorilla Grow Tent GGT Lite 4x4,Coco Coir Grow Medium,",Paper Towel,"LST,Topping,HST,Defoliation,",13.12,8,1,,21.16
Los Angeles (Spring/Summer '22),Northern Lights Autoflower,Seedstockers,,"Down To Earth,Bloom City Organics,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Directly In Substrate,"LST,Defoliation,",,8,,,
Growers Choice Northern Lights Auto,Northern Lights Autoflowering,Growers Choice Seeds,"LED / 1000W Custom,","Fox Farm,Botanicare,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,",Custom,12,,,
STARKILLER 臭,Skywalker OG x Rare dankness #2,Custom Breeder & Strain,300 watt,"Plant Success (Plant Revolution),Botanicare,Fox Farm,Neptune's Harvest,Advanced Nutrients,",True,Manual,"Coast of Maine - PLATINUM GROWERS MIX Grow Medium,EARTH WORMS Grow Medium,",Glass Of Water,"ScrOG,LST,Defoliation,",,14,,,
Strawberry pie regular,Strawberry pie eureka seeds,Custom Breeder & Strain,300 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,"Topping,",8.61,18,4,80,240
2nd photo grow in promix hp,Exodus Cheese,Green House Seed Co.,450 watt,,True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Promix hp Grow Medium,",,,96.88,11,1,,6.7
Hindu kush fem,Hindu Kush Fem,Sensi Seeds,300 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,Coco Coir Grow Medium,",Paper Towel,,8.61,17,1,16,40
Deep Purple,Purple Punch,Barney'S Farm,200 watt,"BioBizz,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,Expanded Clay Grow Medium,",Glass Of Water,"Topping,LST,Lollipopping,Defoliation,Cropping,",15.5,13,3,8.11,37.88
Strain Diary,Gorilla Cookies Auto,Fast Buds,"LED / 250W (×2) EVO 4-80,","Advanced Nutrients,",True,Hydroponics,"Laine de roche Grow Medium,",,"LST,Defoliation,",,VEGETATION,,,
MSNL POWER DUTCH,Purple Power,MSNL,310 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",Glass Of Water,"Defoliation,SoG,Topping,",Custom,18,,,
Third grow blueberry auto,Blueberry Autoflower,ILGM,1600 watt,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,147.64,10,1,,0.2
First Grow & First Mephisto run!!!,Double Grape,Mephisto Genetics,"LED / 100W SF-1000,","Fox Farm,Botanicare,",True,Manual,"Soil Grow Medium,Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"LST,Defoliation,",2,13,1,,1.2
Peaky Farm's,Biscotti Mintz,Barney'S Farm,310 watt,"Green House Feeding,",True,Manual,"Soil Grow Medium,",Glass Of Water,"Defoliation,ScrOG,SoG,Topping,",10.76,18,8,4.27,31.68
Red Gorilla Girl XL,Red Gorilla Girl XL Auto,Sweet Seeds,,"Hesi,Bio Nova,",True,Manual,"biobizz light mix Grow Medium,",Glass Of Water,"Topping,LST,Defoliation,",0.97,9,1,2.68,
Strain Diary,Indigo Berry Kush®,Sweet Seeds,500 watt,"Advanced Nutrients,",True,Manual,"Autre Grow Medium,Autre Grow Medium,",Glass Of Water,"Defoliation,FIMing,ScrOG,",7.53,10,2,,5.64
Watermelon automatic,Watermelon Automatic,Royal Queen Seeds,,"PLAGRON.,Green House Feeding,",True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,14,5,5.29,35.27
Manuel magdaleno greenthumb,Super Silver Haze,ILGM,,,True,Manual,"Soil Grow Medium,Perlite Grow Medium,",,,,8,1,,0.32
Ohshithaschanged,Green Crack,Crop King Seeds,645 watt,"Humboldts Secret,",True,Manual,"Soil Grow Medium,",Paper Towel,"Defoliation,",164.04,10,5,,
Blue berry,Blueberry Feminized,Pev Seeds,480 watt,"Hesi,Atami,",True,Manual,"Soil Grow Medium,",,"ScrOG,",32.29,13,1,,5.22
Super Lemon Haze Auto flower,Super Lemon Haze Autoflower,Custom Breeder & Strain,"LED / 1000W 1000W,","Fox Farm,",True,Aeroponics,"Other Grow Medium,",Directly In Substrate,"not sure what I want to do, maybe just low stress training,LST,Topping,",Custom,7,1,,0.35
BSF Blueberry Fem I,Blueberry Fem,BSF Seeds,100 watt,"Top Crop,",True,Manual,"Soil Grow Medium,",Paper Towel,"18-6 Desde Crecimiento,12-12 From Seed,12-12 Desde Floración,",21.53,15,1,1.76,3.81
Six strains grown with Rooted Leaf nutes,Pistachio,Humboldt Seed Company,150 watt,,True,Manual,"Old Growth OG Humboldt Seed Company,Soil Grow Medium,Vermiculite Grow Medium,",Paper Towel,"SoG,Topping,Defoliation,",16.4,12,2,,9
Pineapple express X charly grower,Pineapple Express Auto,Fast Buds,180 watt,"Wonderland Agronutrients,Top Crop,PLAGRON.,",True,,"Soil Grow Medium,",Directly In Substrate,"Defoliation,",1076.39,8,1,,1.27
Wedding Cake (Canuk Seeds),Wedding Cake Fem,Canuk Seeds,450 watt,"Gaia Green,NPK Industries,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,",,"LST,Topping,",13.12,16,2,,16.06
Strawberry Gorilla Auto,Strawberry Gorilla Auto,Fast Buds,100 watt,"Terra Power,BioBizz,",True,Manual,"Biobizz Light Mix Soil Grow Medium,Biobizz Coco Coir Grow Medium,Perlite Grow Medium,",Paper Towel,"FIMing,Defoliation,Lollipopped,LST,",21.53,11,1,1.23,10.58
Fastbuds wedding glue and Pineapple Exp,Wedding Glue Auto,Fast Buds,200 watt,"Fox Farm,",True,Manual,"Soil Grow Medium,",Paper Towel,"Topping,LST,ScrOG,",,9,1,,
Masonic NL#5 x Willie Nelson x Wilson,Northern lights 5 x Willie Nelson x Wilson - Masonic seeds,Custom Breeder & Strain,,,True,Manual,,Other,"Defoliation,LST,Topping,",,25,,,
Big Laffing Clones,Big Laffing,Custom Breeder & Strain,1334 watt,"Advanced Nutrients,PRO-MIX,",True,Manual,"Soil Grow Medium,",,"Topping,Defoliation,",141.21,15,2,,14.3
Sour Apple x Lemon Gelato,Sour Apple x Lemon Gelato,Humboldt Seed Company,,"Neptune's Harvest,",True,Manual,"Soil Grow Medium,Coast of Maine Platinum Grow Medium,",,"Defoliation,",,9,1,,0.25
DARK DEVIL AUTO - Sweet Seeds,Dark Devil Auto®,Sweet Seeds,480 watt,"Gaia Green,Fox Farm,",True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),Soil Grow Medium,Perlite Grow Medium,",,,,7,,,
Strawberry Gorilla,Strawberry Gorilla Auto,Fast Buds,,,True,Manual,"AC Infinity Cloudlab 844 Advance Grow Tent 4x4 (48"" X 48"" X 80""),",,,,12,1,,5
